अ	ə
गांसू	ɡɑːnsuː
गाजर	ɡɑːd͡ʒəɾ
गाड़ना	ɡɑːɽnɑː
गाड़ा	ɡɑːɽɑː
गाढ़ा	ɡɑːɽʱɑː
गाण्डू	ɡɑːnɖuː
गाना	ɡɑːnɑː
गाम	ɡɑːm
गाय	ɡɑːj
गायक	ɡɑːjək
गायकी	ɡɑːjəkiː
गायन	ɡɑːjən
गायब	ɡɑːjəb
गिद्ध	ɡɪd̪d̪ʱ
गिनतारा	ɡɪnt̪ɑːɾɑː
गिनती	ɡɪnt̪iː
गिनना	ɡɪnnɑː
गिनी	ɡɪniː
गिरगिट	ɡɪɾɡɪʈ
गिरजा	ɡɪɾd͡ʒɑː
गिरना	ɡɪɾnɑː
गिरफ़्त	ɡɪɾəft̪
गिरफ़्तार	ɡɪɾəft̪ɑːɾ
गिरफ़्तारी	ɡɪɾəft̪ɑːɾiː
गिरमिट	ɡɪɾmɪʈ
गिरमिटिया	ɡɪɾmɪʈiːjɑː
गिरा	ɡɪɾɑː
गिराना	ɡɪɾɑːnɑː
गिरोह	ɡɪɾoːʱ
गिलहरी	ɡɪlɛːʱɾiː
गिला	ɡɪlɑː
गिलास	ɡɪlɑːs
गुंजाइश	ɡʊɲd͡ʒɑːɪʃ
गुंटूर	ɡʊnʈuːɾ
गुंडा	ɡʊnɖɑː
गुंडागर्दी	ɡʊnɖɑːɡəɾd̪iː
गुआम	ɡʊɑːm
गुओमिंदांग	ɡʊoːmɪnd̪ɑːŋɡ
गुजरांवाला	ɡʊd͡ʒɾɑ̃ːʋɑːlɑː
गुजरात	ɡʊd͡ʒɾɑːt̪
गुजराती	ɡʊd͡ʒɾɑːt̪iː
गुज़रना	ɡʊzəɾnɑː
गुझिया	ɡʊd͡ʒʱiːjɑː
गुठली	ɡʊʈʰliː
गुड़	ɡʊɽ
गुणधर्म	ɡʊnd̪ʱəɾm
गुणांक	ɡʊnɑːŋk
गुदड़ी	ɡʊd̪ɽiː
गुदा	ɡʊd̪ɑː
गुदाद्वार	ɡʊd̪ɑːd̪ʋɑːɾ
गुनगुनाना	ɡʊnɡʊnɑːnɑː
गुनाह	ɡʊnɑːʱ
गुप्तचर	ɡʊpt̪t͡ʃəɾ
गुप्तांग	ɡʊpt̪ɑːŋɡ
गुफ़्तगू	ɡʊft̪əɡuː
गुफ़्तगू	ɡʊft̪ɡuː
गुफ़्तार	ɡʊft̪ɑːɾ
गुबरैला	ɡʊbɾɛːlɑː
गुम	ɡʊm
गुमनाम	ɡʊmnɑːm
गुमशुदा	ɡʊmʃʊd̪ɑː
गुमसुम	ɡʊmsʊm
गुरबानी	ɡʊɾbɑːniː
गुरु	ɡʊɾuː
गुरुकुल	ɡʊɾʊkʊl
गुरुत्व	ɡʊɾʊt̪ʋə
गुरुत्वीय	ɡʊɾʊt̪ʋiːj
गुरुद्वारा	ɡʊɾʊd̪ʋɑːɾɑː
गुरू	ɡʊɾuː
गुर्जिस्तान	ɡʊɾd͡ʒɪst̪ɑːn
गुर्दा	ɡʊɾd̪ɑː
गुलज़ार	ɡʊlzɑːɾ
गुलदस्ता	ɡʊld̪əst̪ɑː
गुलदान	ɡʊld̪ɑːn
गुलशन	ɡʊlʃən
गुलाब	ɡʊlɑːb
गुलाबी	ɡʊlɑːbiː
गुलूबंद	ɡʊluːbənd̪
गुलेल	ɡʊleːl
गुवाहाटी	ɡʊʋɑːɦɑːʈiː
गुस्ताख़	ɡʊst̪ɑːkʰ
गुस्ताख़	ɡʊst̪ɑːx
गुस्ताख़ी	ɡʊst̪ɑːkʰiː
गुस्ताख़ी	ɡʊst̪ɑːxiː
गुह	ɡuːʱ
गुहार	ɡʊɦɑːɾ
गूंगा	ɡuːŋɡɑː
गूंजना	ɡuːɲd͡ʒnɑː
गृह	ɡɾiːʱ
गृह	ɡɾɪɦə
गृहमंत्री	ɡɾɪʱmənt̪ɾiː
गृहयुद्ध	ɡɾɪʱjʊd̪d̪ʱ
गृहस्थ	ɡɾɪɦəst̪ʰ
गे	ɡeː
गेय	ɡeːj
गेरू	ɡeːɾuː
गैंडा	ɡɛːnɖɑː
गैलन	ɡɛːlən
गैस	ɡɛːs
गैस	ɡæːs
गोंद	ɡoːnd̪
गोड़ना	ɡoːɽnɑː
गोदी	ɡoːd̪iː
गोपनीयता	ɡoːpniːjət̪ɑː
गोपी	ɡoːpiː
गोबर	ɡoːbəɾ
गोबरैला	ɡoːbɾɛːlɑː
गोभी	ɡoːbʱiː
गोमूत्र	ɡoːmuːt̪ɾ
गोरक्षा	ɡoːɾəkʃɑː
गोरिल्ला	ɡoːɾɪlɑː
गोरू	ɡoːɾuː
गोल	ɡoːl
गोलंदाज़	ɡoːlənd̪ɑːz
गोलगप्पा	ɡoːlɡəppɑː
गोलबंदी	ɡoːlbənd̪iː
गोलमाल	ɡoːlmɑːl
गोली	ɡoːliː
गोलीबारी	ɡoːliːbɑːɾiː
गोवा	ɡoːʋɑː
गोश्त	ɡoːʃt̪
गोह	ɡoːʱ
गौरव	ɡɔːɾəʋ
गौरवान्वित	ɡɔːɾəʋɑːnʋɪt̪
गौशाला	ɡɔːʃɑːlɑː
ग्यारह	ɡjɑːɾəʱ
ग्यारह	ɡjɑːɾɑː
ग्यारह	ɡjɑːɾɛː
ग्रंथालय	ɡɾənt̪ʰɑːlɛː
ग्राहक	ɡɾɑːɦək
ग्रीष्म	ɡɾiːʃm
ग्रीस	ɡɾiːs
ग्लासगो	ɡlɑːsɡoː
ग्वाटेमाला	ɡʋɑːʈeːmɑːlɑː
ग्वारपाठा	ɡʋɑːɾpɑːʈʰɑː
ग्वाला	ɡʋɑːlɑː
ग्वालियर	ɡʋɑːliːjəɾ
घ	ɡʱə
घंटा	ɡʱənʈɑː
घटना	ɡʱəʈnɑː
घटाना	ɡʱəʈɑːnɑː
घटित	ɡʱəʈɪt̪
घटिया	ɡʱəʈiːjɑː
घड़ियाल	ɡʱəɽiːjɑːl
घन	ɡʱən
घनचक्कर	ɡʱənt͡ʃəkkəɾ
घनत्व	ɡʱənət̪ʋ
घना	ɡʱənɑː
घनीय	ɡʱəniːj
घबराना	ɡʱəbɾɑːnɑː
घबराहट	ɡʱəbɾɑːɦəʈ
घमंड	ɡʱəmənɖ
घमंडी	ɡʱəmənɖiː
घमासान	ɡʱəmɑːsɑːn
घर	ɡʱəɾ
घरेलू	ɡʱəɾeːluː
घर्षण	ɡʱəɾʃən
घसीटना	ɡʱəsiːʈnɑː
घाटा	ɡʱɑːʈɑː
घाटी	ɡʱɑːʈiː
घात	ɡʱɑːt̪
घातीय	ɡʱɑːt̪iːj
घाना	ɡʱɑːnɑː
घायल	ɡʱɑːjəl
घाव	ɡʱɑːʋ
घिरना	ɡʱɪɾnɑː
घी	ɡʱiː
घुँघरू	ɡʱʊ̃ɡʱɾuː
घुंघरू	ɡʱʊŋɡʱɾuː
घुंडी	ɡʱʊnɖiː
घुटना	ɡʱʊʈnɑː
घुड़	ɡʱʊɽ
घुड़सवार	ɡʱʊɽəsʋɑːɾ
घुसपैठ	ɡʱʊspɛːʈʰ
घुसपैठिया	ɡʱʊspɛːʈʰiːjɑː
घूँघट	ɡʱũːɡʱəʈ
घूंट	ɡʱuːnʈ
घूम	ɡʱuːm
घूर	ɡʱuːɾ
घूरना	ɡʱuːɾnɑː
घूर्णन	ɡʱuːɾnən
घूसख़ोर	ɡʱuːskʰoːɾ
घूसख़ोर	ɡʱuːsxoːɾ
घूसख़ोरी	ɡʱuːskʰoːɾiː
घूसख़ोरी	ɡʱuːsxoːɾiː
घृणास्पद	ɡʱɾɪnɑːspəd̪
घेरना	ɡʱeːɾnɑː
घेरा	ɡʱeːɾɑː
घेराव	ɡʱeːɾɑːʋ
घोंघा	ɡʱoːŋɡʱɑː
घोटाला	ɡʱoːʈɑːlɑː
घोड़ा	ɡʱoːɽɑː
घोराही	ɡʱoːɾɑːɦiː
घोल	ɡʱoːl
घोलना	ɡʱoːlnɑː
घोषित	ɡʱoːʃɪt̪
ङ	ŋə
च	t͡ʃə
चंकट	t͡ʃəŋkəʈ
चंडीगढ़	t͡ʃənɖiːɡəɽʱ
चंद	t͡ʃənd̪
चंदा	t͡ʃənd̪ɑː
चंद्र	t͡ʃənd̪ɾ
चंद्रगुप्त	t͡ʃənd̪ɾəɡʊpt̪
चंद्रग्रहण	t͡ʃənd̪ɾəɡɾɛːʱn
चंद्रमा	t͡ʃənd̪ɾəmɑː
चंपा	t͡ʃəmpɑː
चकाचौंध	t͡ʃəkɑːt͡ʃɔːnd̪ʱ
चक्कर	t͡ʃəkkəɾ
चक्र	t͡ʃəkɾ
चक्रवर्ती	t͡ʃəkɾəʋəɾt̪iː
चक्रवृद्धि	t͡ʃəkɾəʋɾɪd̪d̪ʱiː
चक्रव्यूह	t͡ʃəkɾəʋjuːʱ
चक्षु	t͡ʃəkʃuː
चक्षुदान	t͡ʃəkʃʊd̪ɑːn
चखना	t͡ʃəkʰnɑː
चटकारा	t͡ʃəʈkɑːɾɑː
चटगांव	t͡ʃəʈɡɑ̃ːʋ
चट्टान	t͡ʃəʈʈɑːn
चड्डी	t͡ʃəɖɖiː
चढ़ना	t͡ʃəɽʱnɑː
चढ़ाई	t͡ʃəɽʱɑːiː
चतुराई	t͡ʃət̪ʊɾɑːiː
चतुर्थ	t͡ʃət̪ʊɾt̪ʰ
चना	t͡ʃənɑː
चन्द्र	t͡ʃənd̪ɾ
चन्द्रबिन्दु	t͡ʃənd̪ɾəbɪnd̪uː
चन्द्रमा	t͡ʃənd̪ɾəmɑː
चपत	t͡ʃəpət̪
चपरासी	t͡ʃəpɾɑːsiː
चपेट	t͡ʃəpeːʈ
चबाना	t͡ʃəbɑːnɑː
चमक	t͡ʃəmək
चमगादड़	t͡ʃəmɡɑːd̪əɽ
चमची	t͡ʃəmt͡ʃiː
चमड़ा	t͡ʃəmɽɑː
चमड़ी	t͡ʃəmɽiː
चमत्कार	t͡ʃəmət̪kɑːɾ
चमत्कारी	t͡ʃəmət̪kɑːɾiː
चयन	t͡ʃəjən
चरण	t͡ʃəɾən
चरना	t͡ʃəɾnɑː
चरबी	t͡ʃəɾbiː
चरमपंथी	t͡ʃəɾəmpənt̪ʰiː
चरवाहा	t͡ʃəɾʋɑːɦɑː
चरागाह	t͡ʃəɾɑːɡɑːʱ
चरित्र	t͡ʃəɾɪt̪ɾ
चर्च	t͡ʃəɾt͡ʃ
चर्चित	t͡ʃəɾt͡ʃɪt̪
चर्म	t͡ʃəɾm
चल	t͡ʃəl
चलचित्र	t͡ʃəlt͡ʃɪt̪ɾ
चलचित्रण	t͡ʃəlt͡ʃɪt̪ɾən
चलना	t͡ʃəlnɑː
चलवाना	t͡ʃəlʋɑːnɑː
चलाना	t͡ʃəlɑːnɑː
चवन्नी	t͡ʃəʋənniː
चवालीस	t͡ʃəʋɑːliːs
चव्वन	t͡ʃəʋʋən
चश्मा	t͡ʃəʃmɑː
चषक	t͡ʃəʃək
चाँटा	t͡ʃɑ̃ːʈɑː
चाँद	t͡ʃɑːnd̪
चाँदनी	t͡ʃɑːnd̪niː
चाँदी	t͡ʃɑ̃ːd̪iː
चाँदी	t͡ʃɑːnd̪iː
चांद	t͡ʃɑːnd̪
चांदी	t͡ʃɑːnd̪iː
चांपानेर	t͡ʃɑːmpɑːneːɾ
चांसलर	t͡ʃɑːnsləɾ
चाकलेट	t͡ʃɑːkleːʈ
चाचा	t͡ʃɑːt͡ʃɑː
चाची	t͡ʃɑːt͡ʃiː
चाप	t͡ʃɑːp
चाबी	t͡ʃɑːbiː
चाभी	t͡ʃɑːbʱiː
चायख़ाना	t͡ʃɑːjkʰɑːnɑː
चायख़ाना	t͡ʃɑːjxɑːnɑː
चायदान	t͡ʃɑːjd̪ɑːn
चायदानी	t͡ʃɑːjd̪ɑːniː
चार	t͡ʃɑːɾ
चारपाई	t͡ʃɑːɾpɑːiː
चाल	t͡ʃɑːl
चालक	t͡ʃɑːlək
चालान	t͡ʃɑːlɑːn
चालीस	t͡ʃɑːliːs
चालीसपद	t͡ʃɑːliːspəd̪
चालुक्य	t͡ʃɑːlʊkj
चाव	t͡ʃɑːʋ
चाशनी	tʃɑːʃniː
चाह	t͡ʃɑːʱ
चाहत	t͡ʃɑːɦət̪
चाहना	t͡ʃɑːʱnɑː
चाहे	t͡ʃɑːɦeː
चिंगहई	t͡ʃɪŋɡʱəiː
चिंगारी	t͡ʃɪŋɡɑːɾiː
चिंता	t͡ʃɪnt̪ɑː
चिक	t͡ʃɪk
चिकना	t͡ʃɪknɑː
चिड़िया	t͡ʃɪɽiːjɑː
चिढ़	t͡ʃɪɽʱ
चिढ़ना	t͡ʃɪɽʱnɑː
चिढ़ाना	t͡ʃɪɽʱɑːnɑː
चित	t͡ʃɪt̪
चित्त	t͡ʃɪt̪t̪
चित्ताकर्षक	t͡ʃɪt̪t̪ɑːkəɾʃək
चित्तूर	t͡ʃɪt̪t̪uːɾ
चित्रकला	t͡ʃɪt̪ɾkəlɑː
चित्रकार	t͡ʃɪt̪ɾəkɑːɾ
चित्रकारी	t͡ʃɪt̪ɾəkɑːɾiː
चित्रण	t͡ʃɪt̪ɾən
चित्रित	t͡ʃɪt̪ɾɪt̪
चिथड़ा	t͡ʃɪt̪ʰɽɑː
चिपकना	t͡ʃɪpəknɑː
चिपकू	t͡ʃɪpkuː
चिपचिपा	t͡ʃɪpt͡ʃɪpɑː
चिमटा	t͡ʃɪmʈɑː
चिमनी	t͡ʃɪmniː
चिरंजीव	t͡ʃɪɾəɲd͡ʒiːʋ
चिरस्थायित्व	t͡ʃɪɾst̪ʰɑːjɪt̪ʋ
चिरस्थायी	t͡ʃɪɾst̪ʰɑːjiː
चिलम	t͡ʃɪləm
चिलवन	t͡ʃɪlʋən
चिली	t͡ʃɪliː
चींटा	t͡ʃiːnʈɑː
चीख़ना	t͡ʃiːkʰnɑː
चीख़ना	t͡ʃiːxnɑː
चीज़	t͡ʃiːz
चीड़	t͡ʃiːɽ
चीता	t͡ʃiːt̪ɑː
चीन	t͡ʃiːn
चीनी	t͡ʃiːniː
चील	t͡ʃiːl
चुंबक	t͡ʃʊmbək
चुंबकत्व	t͡ʃʊmbkət̪ʋ
चुंबकीय	t͡ʃʊmbəkiːj
चुकंदर	t͡ʃʊkənd̪əɾ
चुकना	t͡ʃʊknɑː
चुकाना	t͡ʃʊkɑːnɑː
चुगना	t͡ʃʊɡnɑː
चुटकी	t͡ʃʊʈkiː
चुटकुला	t͡ʃʊʈkʊlɑː
चुड़ैल	t͡ʃʊɽɛːl
चुदाना	tʃʊd̪aːn̪aː
चुनौती	t͡ʃʊnɔːt̪iː
चुपड़ना	t͡ʃʊpəɽnɑː
चुप्पी	t͡ʃʊppiː
चुभना	t͡ʃʊbʱnɑː
चुम्बन	t͡ʃʊmbən
चुम्मा	t͡ʃʊmmɑː
चुलबुल	t͡ʃʊlbʊl
चुल्ल	t͡ʃʊll
चुसना	tʃʊsn̪aː
चूकना	t͡ʃuːknɑː
चूची	t͡ʃuːt͡ʃiː
चूचुक	t͡ʃuːt͡ʃʊk
चूज़ा	t͡ʃuːzɑː
चूड़ी	t͡ʃuːɽiː
चूतड़	t͡ʃuːt̪əɽ
चूतिया	t͡ʃuːt̪iːjɑː
चूना	t͡ʃuːnɑː
चूर्ण	t͡ʃuːɾn
चूल्हा	t͡ʃuːlɦɑː
चूहा	t͡ʃuːɦɑː
चेक	t͡ʃeːk
चेचक	t͡ʃeːt͡ʃək
चेचेन	t͡ʃeːt͡ʃeːn
चेतना	t͡ʃeːt̪nɑː
चेतना	t͡ʃeːt̪ənɑː
चेताना	t͡ʃeːt̪ɑːnɑː
चेप	t͡ʃeːp
चेरापूंजी	t͡ʃeːɾɑːpuːɲd͡ʒiː
चेला	t͡ʃeːlɑː
चेहरा	t͡ʃeːʱɾɑː
चैट	t͡ʃɛːʈ
चॉकलेट	t͡ʃɔːkleːʈ
चॉकलेट	t͡ʃɔːkəleːʈ
चोंच	t͡ʃoːɲt͡ʃ
चोखा	t͡ʃoːkʰɑː
चोग़ा	t͡ʃoːɡɑː
चोग़ा	t͡ʃoːɣɑː
चोटी	t͡ʃoːʈiː
चोर	t͡ʃoːɾ
चोरना	t͡ʃoːɾnɑː
चोरी	t͡ʃoːɾiː
चोल	t͡ʃoːl
चौंकना	t͡ʃɔːŋknɑː
चौंकाना	t͡ʃɔːŋkɑːnɑː
चौंतीस	t͡ʃɔːnt̪iːs
चौंसठ	t͡ʃɔːnsəʈʰ
चौका	t͡ʃɔːkɑː
चौकीदार	t͡ʃɔːkiːd̪ɑːɾ
चौड़ा	t͡ʃɔːɽɑː
चौड़ाई	t͡ʃɔːɽɑːiː
चौताल	t͡ʃɔːt̪ɑːl
चौथ	t͡ʃɔːt̪ʰ
चौथा	t͡ʃɔːt̪ʰɑː
चौथाई	t͡ʃɔːt̪ʰɑːiː
चौदह	t͡ʃɔːd̪əʱ
चौपाई	t͡ʃɔːpɑːiː
चौबीस	t͡ʃɔːbiːs
चौरानवे	t͡ʃɔːɾɑːnʋeː
चौरासी	t͡ʃɔːɾɑːsiː
चौराहा	t͡ʃɔːɾɑːɦɑː
चौवन	t͡ʃɔːʋən
चौहत्तर	t͡ʃɔːɦət̪t̪əɾ
च्वॉइस	t͡ʃʋɔːɪs
छ	t͡ʃʰə
छंटना	t͡ʃʰənʈnɑː
छंद	t͡ʃʰənd̪
छक्का	t͡ʃʰəkkɑː
छटपटाना	t͡ʃʰəʈpəʈɑːnɑː
छटा	t͡ʃʰəʈɑː
छठवां	t͡ʃʰəʈʰʋɑ̃ː
छड़	t͡ʃʰəɽ
छड़ी	t͡ʃʰəɽiː
छतरी	t͡ʃʰət̪ɾiː
छत्तीस	t͡ʃʰət̪t̪iːs
छत्तीसगढ़	t͡ʃʰət̪t̪iːsɡəɽʱ
छन	t͡ʃʰən
छननी	t͡ʃʰənniː
छप्पन	t͡ʃʰəppən
छब्बीस	t͡ʃʰəbbiːs
छब्बीस	t͡ʃʰəbbɪs
छमाही	t͡ʃʰəmɑːɦiː
छर्रा	t͡ʃʰəɾɾɑː
छल	t͡ʃʰəl
छलकना	t͡ʃʰələknɑː
छलिया	t͡ʃʰəliːjɑː
छली	t͡ʃʰəliː
छविमयी	t͡ʃʰəʋɪməjiː
छह	t͡ʃʰəʱ
छाँव	t͡ʃʰɑ̃ːʋ
छांटना	t͡ʃʰɑːnʈnɑː
छाछ	t͡ʃʰɑːt͡ʃʰ
छाती	t͡ʃʰɑːt̪iː
छात्रवृत्ति	t͡ʃʰɑːt̪ɾəʋɾɪt̪t̪iː
छात्रसंघ	t͡ʃʰɑːt̪ɾəsəŋɡʱ
छात्रावास	t͡ʃʰɑːt̪ɾɑːʋɑːs
छानना	t͡ʃʰɑːnnɑː
छाप	t͡ʃʰɑːp
छापा	t͡ʃʰɑːpɑː
छापाख़ाना	t͡ʃʰɑːpɑːkʰɑːnɑː
छापाख़ाना	t͡ʃʰɑːpɑːxɑːnɑː
छापामार	t͡ʃʰɑːpɑːmɑːɾ
छापेख़ाना	t͡ʃʰɑːpeːkʰɑːnɑː
छापेख़ाना	t͡ʃʰɑːpeːxɑːnɑː
छायावाद	t͡ʃʰɑːjɑːʋɑːd̪
छाल	tʃʰaːl
छाला	t͡ʃʰɑːlɑː
छावनी	t͡ʃʰɑːʋniː
छिटकना	t͡ʃʰɪʈəknɑː
छिड़काव	t͡ʃʰɪɽkɑːʋ
छितराना	t͡ʃʰɪt̪ɾɑːnɑː
छिन	t͡ʃʰɪn
छिपकली	t͡ʃʰɪpkəliː
छिपाना	t͡ʃʰɪpɑːnɑː
छियानवे	t͡ʃʰiːjɑːnʋeː
छियालीस	t͡ʃʰiːjɑːliːs
छियासठ	t͡ʃʰiːjɑːsəʈʰ
छियासी	t͡ʃʰiːjɑːsiː
छिलका	t͡ʃʰɪlkɑː
छिहत्तर	t͡ʃʰɪɦət̪t̪əɾ
छीनाझपटी	t͡ʃʰiːnɑːd͡ʒʱəpʈiː
छुट	t͡ʃʰʊʈ
छुट्टी	t͡ʃʰʊʈʈiː
छुपना	t͡ʃʰʊpnɑː
छुपाना	t͡ʃʰʊpɑːnɑː
छूट	t͡ʃʰuːʈ
छूटना	t͡ʃʰuːʈnɑː
छूना	t͡ʃʰuːnɑː
छेड़	t͡ʃʰeːɽ
छेड़छाड़	t͡ʃʰeːɽt͡ʃʰɑːɽ
छेद	t͡ʃʰeːd̪
छेदना	t͡ʃʰeːd̪nɑː
छै	t͡ʃʰɛː
छोकरी	t͡ʃʰoːkɾiː
छोग्याल	t͡ʃʰoːɡjɑːl
छोटा	t͡ʃʰoːʈɑː
छोटू	t͡ʃʰoːʈuː
छोड़ना	t͡ʃʰoːɽnɑː
छोरा	t͡ʃʰoːɾɑː
छोरी	t͡ʃʰoːɾiː
छोला	t͡ʃʰoːlɑː
छोले	t͡ʃʰoːleː
ज	d͡ʒə
जँभाई	d͡ʒə̃bʱɑːiː
जंग	d͡ʒəŋɡ
जंगम	d͡ʒəŋɡəm
जंतर	d͡ʒənt̪əɾ
जंभ	d͡ʒəmbʱ
जकार्ता	d͡ʒəkɑːɾt̪ɑː
जगमगाना	d͡ʒəɡməɡɑːnɑː
जगह	d͡ʒəɡɑː
जगाना	d͡ʒəɡɑːnɑː
जज	d͡ʒəd͡ʒ
जज़ा	d͡ʒəzɑː
जज़ीरा	d͡ʒəziːɾɑː
जज़्बात	d͡ʒəzbɑːt̪
जटा	d͡ʒəʈɑː
जटिल	d͡ʒəʈɪl
जड़	d͡ʒəɽ
जताना	d͡ʒət̪ɑːnɑː
जदयू	d͡ʒəd̪juː
जन	d͡ʒən
जनकपुर	d͡ʒənəkpʊɾ
जनजाति	d͡ʒənd͡ʒɑːt̪iː
जनतंत्र	d͡ʒənt̪ənt̪ɾ
जननी	d͡ʒənniː
जनपद	d͡ʒənpəd̪
जनप्रतिनिधि	d͡ʒənpɾət̪ɪnɪd̪ʱiː
जनभाषा	d͡ʒənbʱɑːʃɑː
जनमतसंग्रह	d͡ʒənmət̪səŋɡɾəʱ
जनरल	d͡ʒənɾəl
जनवरी	d͡ʒənʋəɾiː
जनसंख्या	d͡ʒənsəŋkʰjɑː
जनसांख्यिकी	d͡ʒənsɑːŋkʰjɪkiː
जनाज़ा	d͡ʒənɑːzɑː
जनाधार	d͡ʒənɑːd̪ʱɑːɾ
जनाब	d͡ʒənɑːb
जनूब	d͡ʒənuːb
जनूबी	d͡ʒənuːbiː
जनेऊ	d͡ʒəneːuː
जन्नत	d͡ʒənnət̪
जन्मदिन	d͡ʒənəmd̪ɪn
जन्मना	d͡ʒənmnɑː
जन्मभूमि	d͡ʒənmbʱuːmiː
जब	d͡ʒəb
जबड़ा	d͡ʒəbɽɑː
जमना	d͡ʒəmnɑː
जमशेदपुर	d͡ʒəmʃeːd̪pʊɾ
जमाअत	d͡ʒəmɑːət̪
जमाई	d͡ʒəmɑːiː
जमाख़ोरी	d͡ʒəmaːxoːriː
जमात	d͡ʒəmɑːt̪
जमाना	d͡ʒəmɑːnɑː
जमाव	d͡ʒəmɑːʋ
जमीन	d͡ʒəmiːn
जमीयत	d͡ʒəmiːjət̪
जमैका	d͡ʒəmɛːkɑː
जम्मू	d͡ʒəmmuː
जम्हूरियत	d͡ʒəmɦuːɾiːjət̪
जय	d͡ʒəj
जयकार	d͡ʒəjəkɑːɾ
जरूरी	d͡ʒəɾuːɾiː
जर्जर	d͡ʒəɾd͡ʒəɾ
जर्मनी	d͡ʒəɾmən̪iː
जलज	d͡ʒələd͡ʒ
जलजनित	d͡ʒəld͡ʒənɪt̪
जलजमाव	d͡ʒəld͡ʒəmɑːʋ
जलना	d͡ʒəlnɑː
जलपान	d͡ʒəlpɑːn
जलवा	d͡ʒəlʋɑː
जलसा	d͡ʒəlsɑː
जलसिंह	d͡ʒəlsɪnʱ
जलारेख	d͡ʒəlɑːɾeːkʰ
जलाल	d͡ʒəlɑːl
जलालाबाद	d͡ʒəlɑːlɑːbɑːd̪
जलाशय	d͡ʒəlɑːʃəj
जलीय	d͡ʒəliːj
जल्द	d͡ʒəld̪
जल्दबाज़ी	d͡ʒəld̪bɑːziː
जल्दी	d͡ʒəld̪iː
जवानी	d͡ʒəʋɑːniː
जवाब	d͡ʒəʋɑːb
जवार	d͡ʒəʋɑːɾ
जवारी	d͡ʒəʋɑːɾiː
जस्ता	d͡ʒəst̪ɑː
जहन्नुम	d͡ʒɛːʱnnʊm
जहाँगीर	d͡ʒəɦɑ̃ːɡiːɾ
जहाज़	d͡ʒəɦɑːz
जहान	d͡ʒəɦɑːn
ज़	zə
ज़	d͡ʒə
ज़ंजीर	zəɲd͡ʒiːɾ
ज़कात	zəkɑːt̪
ज़ख़ीरा	zəkʰiːɾɑː
ज़ख़ीरा	zəxiːɾɑː
ज़ख़्म	zəkʰm
ज़ख़्म	zəxm
ज़ख़्मी	zəkʰmiː
ज़ख़्मी	zəxmiː
ज़नाना	zənɑːnɑː
ज़फ़र	zəfəɾ
ज़बान	zəbɑːn
ज़बानी	zəbɑːniː
ज़ब्त	zəbt̪
ज़मानत	zəmɑːnət̪
ज़मीं	zəmĩː
ज़मीन	zəmiːn
ज़मीनी	zəmiːniː
ज़मीर	zəmiːɾ
ज़रिया	zəɾiːjɑː
ज़रूर	zəruːr
ज़र्रा	zəɾɾɑː
ज़लज़ला	zəlzəlɑː
ज़हरीला	zɛːʱɾiːlɑː
ज़हरीली	zɛːʱɾiːliː
ज़ात	zɑːt̪
ज़ायक़ा	zɑːjkɑː
ज़ायक़ा	zɑːjqɑː
ज़ाया	zɑːjɑː
ज़ालिम	zɑːlɪm
ज़ाहिर	zɑːɦɪɾ
ज़िंदा	zɪnd̪ɑː
ज़िंदाबाद	zɪnd̪ɑːbɑːd̪
ज़िक्र	zɪkɾ
ज़िद	zɪd̪
ज़िम्बाब्वे	zɪmbɑːbʋeː
ज़िला	zɪlɑː
ज़िलाधीश	zɪlɑːd̪ʱiːʃ
ज़ीना	ziːnɑː
ज़ीरा	ziːɾɑː
ज़ुल्फ़	zʊlf
ज़ुल्म	zʊlm
ज़ेवर	zeːʋəɾ
ज़ेहन	zɛːʱn
ज़ैतून	zɛːt̪uːn
ज़ोर	zoːɾ
ज़ोरदार	zoːɾd̪ɑːɾ
ज़्यादती	zjɑːd̪ət̪iː
ज़्यादा	zjɑːd̪ɑː
ज़्यादातर	zjɑːd̪ɑːt̪əɾ
जाँघ	d͡ʒɑ̃ːɡʱ
जाँघिया	d͡ʒɑ̃ːɡʱiːjɑː
जाँच	d͡ʒɑ̃ːt͡ʃ
जाँचना	d͡ʒɑ̃ːt͡ʃnɑː
जाँबाज़	d͡ʒɑ̃ːbɑːz
जांघ	d͡ʒɑːŋɡʱ
जाएगा	d͡ʒɑːeːɡɑː
जागना	d͡ʒɑːɡnɑː
जागरूकता	d͡ʒɑːɡɾuːkt̪ɑː
जाड़ा	d͡ʒɑːɽɑː
जाति	d͡ʒɑːt̪iː
जातिगत	d͡ʒɑːt̪ɪɡət̪
जातिवाद	d͡ʒɑːt̪iːʋɑːd̪
