A	a
bostortz	b o̞ s̺ t̪ o̞ r t͡s̻
bota	b o̞ t̪ a
botere	b o̞ t̪ e̞ ɾ e̞
botila	b o t̪ i l a
botila	b o t̪ i ʎ a
boto	b o̞ t̪ o̞
botoi	b o t̪ o i̯
boz	b o s̺
boz	b o s̻
bozkatu	b o̞ s̻ k a t̪ u
bozketa	b o s̺ k e t̪ a
bozketa	b o s̻ k e t̪ a
bretoiera	b r e t̪ o i̯ e ɾ a
brusa	b r u s̺ a
bukatu	b u k a t̪ u
bular	b u l a r
bularki	b u l a r k i
bularretako	b u l a r e t̪ a k o
bulgariera	b u l ɣ̞ a ɾ i e ɾ a
bumeran	b u m e̞ ɾ ã n
burdina	b u r ð̞ i n a
burdina	b u r ð̞ i ɲ a
burdinbide	b u r ð̞ ĩ m b i ð̞ e̞
burdingintza	b u r ð̞ i ŋ ɡ ĩ n t͡s̻ a
burko	b u r k o
buru	b u ɾ u
burugogor	b u ɾ u ɣ̞ o ɣ̞ o r
buruil	b u ɾ u i̯ l
burukomin	b u ɾ u k o̞ m ĩ n
burumuin	b u ɾ u m ũ ĩ̯ n
burusoil	b u ɾ u s̺ o i̯ l
buruz	b u ɾ u s̻
busti	b u s̺ t̪ i
bustialdi	b u s̺ t̪ i a l̪ d̪ i
bustidura	b u s̺ t̪ i ð̞ u ɾ a
buztan	b u s̻ t̪ ã n
bypass	b a i̯ p a s̺
byte	b a i̯ t̪
caboverdetar	k a β̞ o β̞ e r ð̞ e t̪ a r
camembert	k a m ẽ m b e r
camembert	k a m ẽ m b e r t̪
camping	k ã m p ĩ n
campus	k ã m p u s̺
cancer	k ã n s̺ e r
cancer	k ã n s̻ e r
capoeira	k a p o e i̯ ɾ a
capricornus	k a p r i k o r n u s̺
carmeltazita	k a r m e l̪ t̪ a s̺ i t̪ a
carmeltazita	k a r m e l̪ t̪ a s̻ i t̪ a
casting	k a s̺ t̪ ĩ n
catering	k a t̪ e ɾ ĩ n
cava	k a β̞ a
cello	t͡ʃ e l o
chantilly	ʃ ã n̪ t̪ i ʎ i
charleston	t͡ʃ a r l e s̺ t̪ õ n
charter	t͡ʃ a r t̪ e r
chauvinista	t͡ʃ o β̞ i n i s̺ t̪ a
chef	t͡ʃ e f
chef	ʃ e f
chihuahua	t͡ʃ i w a w a
cicerone	s̺ i s̺ e ɾ o n e
cicerone	s̻ i s̻ e ɾ o n e
clown	k l ã ũ̯ n
collage	k o l a ʃ
collage	k o l a ʒ
collie	k o l i
copyleft	k o p i l e f t̪
copyright	k o p i r a i̯ t̪
corpus	k o r p u s̺
costarricar	k o s̺ t̪ a r i k a r
coulomb	k u l õ m
coulomb	k u l õ m b
country	k ã ũ̯ n̪ t̪ r i
cowboy	k a u̯ β̞ o i̯
cricket	k r i k e t̪
croissant	k r w a s̺ ã n
cromlech	k r õ m l e t͡ʃ
cross	k r o s̺
cumbia	k ũ m b i a
curling	k u r l ĩ n
curriculum	k u r i k u l ũ m
curry	k u r i
d	d̪ e̞
da	d̪ a
dabil	d̪ a β̞ i l
dabilela	d̪ a β̞ i l e̞ l a
dabilela	d̪ a β̞ i ʎ e̞ l a
dabilen	d̪ a β̞ i l ẽ n
dabilen	d̪ a β̞ i ʎ ẽ n
dabilke	d̪ a β̞ i l k e
dabiltza	d̪ a β̞ i l t͡s̻ a
dabiltzala	d̪ a β̞ i l t͡s̻ a l a
dabiltzan	d̪ a β̞ i l t͡s̻ ã n
dabilzke	d̪ a β̞ i l s̺ k e
dabilzke	d̪ a β̞ i l s̻ k e
dadila	d̪ a ð̞ i l a
dadila	d̪ a ð̞ i ʎ a
dadin	d̪ a ð̞ ĩ n
dagi	d̪ a ɣ̞ i
dagigu	d̪ a ɣ̞ i ɣ̞ u
dagik	d̪ a ɣ̞ i k
dagin	d̪ a ɣ̞ ĩ n
dagit	d̪ a ɣ̞ i t̪
dagite	d̪ a ɣ̞ i t̪ e
dagitza	d̪ a ɣ̞ i t͡s̻ a
dagitzagu	d̪ a ɣ̞ i t͡s̻ a ɣ̞ u
dagitzak	d̪ a ɣ̞ i t͡s̻ a k
dagitzan	d̪ a ɣ̞ i t͡s̻ ã n
dagitzat	d̪ a ɣ̞ i t͡s̻ a t̪
dagitzate	d̪ a ɣ̞ i t͡s̻ a t̪ e
dagitzazu	d̪ a ɣ̞ i t͡s̻ a s̺ u
dagitzazu	d̪ a ɣ̞ i t͡s̻ a s̻ u
dagitzazue	d̪ a ɣ̞ i t͡s̻ a s̺ u e
dagitzazue	d̪ a ɣ̞ i t͡s̻ a s̻ u e
dagizu	d̪ a ɣ̞ i s̺ u
dagizu	d̪ a ɣ̞ i s̻ u
dagizue	d̪ a ɣ̞ i s̺ u e
dagizue	d̪ a ɣ̞ i s̻ u e
dago	d̪ a ɣ̞ o
dagoela	d̪ a ɣ̞ o e l a
dagoen	d̪ a ɣ̞ o ẽ n
dagoke	d̪ a ɣ̞ o k e
dagonil	d̪ a ɣ̞ o n i l
daiteke	d̪ a i̯ t̪ e k e
daitekek	d̪ a i̯ t̪ e k e k
daiteken	d̪ a i̯ t̪ e k ẽ n
daitezela	d̪ a i̯ t̪ e s̺ e l a
daitezela	d̪ a i̯ t̪ e s̻ e l a
daitezen	d̪ a i̯ t̪ e s̺ ẽ n
daitezen	d̪ a i̯ t̪ e s̻ ẽ n
daitezke	d̪ a i̯ t̪ e s̺ k e
daitezke	d̪ a i̯ t̪ e s̻ k e
daitezkek	d̪ a i̯ t̪ e s̺ k e k
daitezkek	d̪ a i̯ t̪ e s̻ k e k
daitezken	d̪ a i̯ t̪ e s̺ k ẽ n
daitezken	d̪ a i̯ t̪ e s̻ k ẽ n
dakar	d̪ a k a r
daki	d̪ a k i
dakigu	d̪ a k i ɣ̞ u
dakik	d̪ a k i k
dakin	d̪ a k ĩ n
dakit	d̪ a k i t̪
dakite	d̪ a k i t̪ e̞
dakizki	d̪ a k i s̻ k i
dakizkigu	d̪ a k i s̻ k i ɣ̞ u
dakizkik	d̪ a k i s̻ k i k
dakizkin	d̪ a k i s̻ k ĩ n
dakizkit	d̪ a k i s̻ k i t̪
dakizkite	d̪ a k i s̻ k i t̪ e̞
dakizkizu	d̪ a k i s̻ k i s̻ u
dakizkizue	d̪ a k i s̻ k i s̻ u e̞
dakizu	d̪ a k i s̻ u
dakizue	d̪ a k i s̻ u e̞
dakusa	d̪ a k u s̺ a
dakusagu	d̪ a k u s̺ a ɣ̞ u
dakusak	d̪ a k u s̺ a k
dakusan	d̪ a k u s̺ ã n
dakusat	d̪ a k u s̺ a t̪
dakusate	d̪ a k u s̺ a t̪ e̞
dakusazu	d̪ a k u s̺ a s̻ u
dakusazue	d̪ a k u s̺ a s̻ u e̞
dakuski	d̪ a k u s̺ k i
dakuskigu	d̪ a k u s̺ k i ɣ̞ u
dakuskik	d̪ a k u s̺ k i k
dakuskin	d̪ a k u s̺ k ĩ n
dakuskit	d̪ a k u s̺ k i t̪
dakuskite	d̪ a k u s̺ k i t̪ e̞
dakuskizu	d̪ a k u s̺ k i s̻ u
dakuskizue	d̪ a k u s̺ k i s̻ u e̞
damu	d̪ a m u
damutu	d̪ a m u t̪ u
daniera	d̪ a n i e̞ ɾ a
dantza	d̪ ã n t͡s̻ a
dantzu	d̪ ã n t͡s̻ u
dantzugu	d̪ ã n t͡s̻ u ɣ̞ u
dantzuk	d̪ ã n t͡s̻ u k
dantzun	d̪ ã n t͡s̻ ũ n
dantzut	d̪ ã n t͡s̻ u t̪
dantzute	d̪ ã n t͡s̻ u t̪ e̞
dantzuzki	d̪ ã n t͡s̻ u s̻ k i
dantzuzkigu	d̪ ã n t͡s̻ u s̻ k i ɣ̞ u
dantzuzkik	d̪ ã n t͡s̻ u s̻ k i k
dantzuzkin	d̪ ã n t͡s̻ u s̻ k ĩ n
dantzuzkit	d̪ ã n t͡s̻ u s̻ k i t̪
dantzuzkite	d̪ ã n t͡s̻ u s̻ k i t̪ e̞
dantzuzkizu	d̪ ã n t͡s̻ u s̻ k i s̻ u
dantzuzkizue	d̪ ã n t͡s̻ u s̻ k i s̻ u e̞
dantzuzu	d̪ ã n t͡s̻ u s̻ u
dantzuzue	d̪ ã n t͡s̻ u s̻ u e̞
darakuski	d̪ a ɾ a k u s̺ k i
darakuskigu	d̪ a ɾ a k u s̺ k i ɣ̞ u
darakuskik	d̪ a ɾ a k u s̺ k i k
darakuskin	d̪ a ɾ a k u s̺ k ĩ n
darakuskit	d̪ a ɾ a k u s̺ k i t̪
darakuskite	d̪ a ɾ a k u s̺ k i t̪ e̞
darakuskizu	d̪ a ɾ a k u s̺ k i s̻ u
darakuskizue	d̪ a ɾ a k u s̺ k i s̻ u e̞
darakutsa	d̪ a ɾ a k u t͡s̺ a
darakutsagu	d̪ a ɾ a k u t͡s̺ a ɣ̞ u
darakutsak	d̪ a ɾ a k u t͡s̺ a k
darakutsan	d̪ a ɾ a k u t͡s̺ ã n
darakutsat	d̪ a ɾ a k u t͡s̺ a t̪
darakutsate	d̪ a ɾ a k u t͡s̺ a t̪ e̞
darakutsazu	d̪ a ɾ a k u t͡s̺ a s̻ u
darakutsazue	d̪ a ɾ a k u t͡s̺ a s̻ u e̞
darama	d̪ a ɾ a m a
daratulu	d̪ a ɾ a t̪ u l u
dardara	d̪ a r ð̞ a ɾ a
dardaratu	d̪ a r ð̞ a ɾ a t̪ u
darik	d̪ a ɾ i k
darin	d̪ a ɾ ĩ n
daroa	d̪ a ɾ o a
daroagu	d̪ a ɾ o a ɣ̞ u
daroak	d̪ a ɾ o a k
daroan	d̪ a ɾ o ã n
daroat	d̪ a ɾ o a t̪
daroate	d̪ a ɾ o a t̪ e
daroatza	d̪ a ɾ o̞ a t͡s̻ a
daroatzagu	d̪ a ɾ o̞ a t͡s̻ a ɣ̞ u
daroatzak	d̪ a ɾ o̞ a t͡s̻ a k
daroatzan	d̪ a ɾ o̞ a t͡s̻ ã n
daroatzat	d̪ a ɾ o̞ a t͡s̻ a t̪
daroatzate	d̪ a ɾ o̞ a t͡s̻ a t̪ e̞
daroatzazu	d̪ a ɾ o̞ a t͡s̻ a s̻ u
daroatzazue	d̪ a ɾ o̞ a t͡s̻ a s̻ u e̞
daroazu	d̪ a ɾ o a s̺ u
daroazu	d̪ a ɾ o a s̻ u
daroazue	d̪ a ɾ o a s̺ u e
daroazue	d̪ a ɾ o a s̻ u e
dateke	d̪ a t̪ e k e
dator	d̪ a t̪ o r
datorke	d̪ a t̪ o r k e
datorrela	d̪ a t̪ o r e l a
datorren	d̪ a t̪ o r ẽ n
datoz	d̪ a t̪ o s̺
datoz	d̪ a t̪ o s̻
datozela	d̪ a t̪ o s̺ e l a
datozela	d̪ a t̪ o s̻ e l a
datozen	d̪ a t̪ o s̺ ẽ n
datozen	d̪ a t̪ o s̻ ẽ n
datozke	d̪ a t̪ o s̺ k e
datozke	d̪ a t̪ o s̻ k e
datu	d̪ a t̪ u
datxekie	d̪ a t͡ʃ e k i e
datxekigu	d̪ a t͡ʃ e k i ɣ̞ u
datxekik	d̪ a t͡ʃ e k i k
datxekin	d̪ a t͡ʃ e k ĩ n
datxekio	d̪ a t͡ʃ e k i o
datxekit	d̪ a t͡ʃ e k i t̪
datxekizu	d̪ a t͡ʃ e k i s̺ u
datxekizu	d̪ a t͡ʃ e k i s̻ u
datxekizue	d̪ a t͡ʃ e k i s̺ u e
datxekizue	d̪ a t͡ʃ e k i s̻ u e
datxezkie	d̪ a t͡ʃ e s̺ k i e
datxezkie	d̪ a t͡ʃ e s̻ k i e
datxezkigu	d̪ a t͡ʃ e s̺ k i ɣ̞ u
datxezkigu	d̪ a t͡ʃ e s̻ k i ɣ̞ u
datxezkik	d̪ a t͡ʃ e s̺ k i k
datxezkik	d̪ a t͡ʃ e s̻ k i k
datxezkin	d̪ a t͡ʃ e s̺ k ĩ n
datxezkin	d̪ a t͡ʃ e s̻ k ĩ n
datxezkio	d̪ a t͡ʃ e s̺ k i o
datxezkio	d̪ a t͡ʃ e s̻ k i o
datxezkit	d̪ a t͡ʃ e s̺ k i t̪
datxezkit	d̪ a t͡ʃ e s̻ k i t̪
datxezkizu	d̪ a t͡ʃ e s̺ k i s̺ u
datxezkizu	d̪ a t͡ʃ e s̻ k i s̻ u
datxezkizue	d̪ a t͡ʃ e s̺ k i s̺ u e
datxezkizue	d̪ a t͡ʃ e s̻ k i s̻ u e
datza	d̪ a t͡s̻ a
daude	d̪ a u̯ ð̞ e
daudeke	d̪ a u̯ ð̞ e k e
daudela	d̪ a u̯ ð̞ e l a
dauden	d̪ a u̯ ð̞ ẽ n
dauka	d̪ a u̯ k a
daukagu	d̪ a u̯ k a ɣ̞ u
daukak	d̪ a u̯ k a k
daukan	d̪ a u̯ k ã n
daukat	d̪ a u̯ k a t̪
daukate	d̪ a u̯ k a t̪ e
daukazu	d̪ a u̯ k a s̺ u
daukazu	d̪ a u̯ k a s̻ u
daukazue	d̪ a u̯ k a s̺ u e
daukazue	d̪ a u̯ k a s̻ u e
dautza	d̪ a u̯ t͡s̻ a
dauzka	d̪ a u̯ s̺ k a
dauzka	d̪ a u̯ s̻ k a
dauzkagu	d̪ a u̯ s̺ k a ɣ̞ u
dauzkagu	d̪ a u̯ s̻ k a ɣ̞ u
dauzkak	d̪ a u̯ s̺ k a k
dauzkak	d̪ a u̯ s̻ k a k
dauzkan	d̪ a u̯ s̺ k ã n
dauzkan	d̪ a u̯ s̻ k ã n
dauzkat	d̪ a u̯ s̺ k a t̪
dauzkat	d̪ a u̯ s̻ k a t̪
dauzkate	d̪ a u̯ s̺ k a t̪ e
dauzkate	d̪ a u̯ s̻ k a t̪ e
dauzkazu	d̪ a u̯ s̺ k a s̺ u
dauzkazu	d̪ a u̯ s̻ k a s̻ u
dauzkazue	d̪ a u̯ s̺ k a s̺ u e
dauzkazue	d̪ a u̯ s̻ k a s̻ u e
dazagu	d̪ a s̻ a ɣ̞ u
dazagugu	d̪ a s̻ a ɣ̞ u ɣ̞ u
dazaguk	d̪ a s̻ a ɣ̞ u k
dazagun	d̪ a s̻ a ɣ̞ ũ n
dazagut	d̪ a s̻ a ɣ̞ u t̪
dazagute	d̪ a s̻ a ɣ̞ u t̪ e̞
dazaguzki	d̪ a s̻ a ɣ̞ u s̻ k i
dazaguzkigu	d̪ a s̻ a ɣ̞ u s̻ k i ɣ̞ u
dazaguzkik	d̪ a s̻ a ɣ̞ u s̻ k i k
dazaguzkin	d̪ a s̻ a ɣ̞ u s̻ k ĩ n
dazaguzkit	d̪ a s̻ a ɣ̞ u s̻ k i t̪
dazaguzkite	d̪ a s̻ a ɣ̞ u s̻ k i t̪ e̞
dazaguzkizu	d̪ a s̻ a ɣ̞ u s̻ k i s̻ u
dazaguzkizue	d̪ a s̻ a ɣ̞ u s̻ k i s̻ u e̞
dazaguzu	d̪ a s̻ a ɣ̞ u s̻ u
dazaguzue	d̪ a s̻ a ɣ̞ u s̻ u e̞
de	d̪ e̞
deabru	d̪ e̞ a β̞ r u
deabrukeria	d̪ e a β̞ r u k e ɾ i a
dei	d̪ e̞ i̯
deia	d̪ e̞ i̯ a
deien	d̪ e̞ i̯ ẽ̞ n
deiez	d̪ e i̯ e s̺
deiez	d̪ e i̯ e s̻
deira	d̪ e i̯ ɾ a
deiri	d̪ e i̯ ɾ i
deitara	d̪ e i̯ t̪ a ɾ a
deitu	d̪ e i̯ t̪ u
deitura	d̪ e̞ i̯ t̪ u ɾ a
denda	d̪ ẽ n̪ d̪ a
dendari	d̪ ẽ n̪ d̪ a ɾ i
derrigortu	d̪ e̞ r i ɣ̞ o̞ r t̪ u
desagertu	d̪ e̞ s̺ a ɣ̞ e̞ r t̪ u
desberdin	d̪ e̞ z̺ β̞ e̞ r ð̞ ĩ n
desberdintasun	d̪ e̞ z̺ β̞ e̞ r ð̞ ĩ n̪ t̪ a s̺ ũ n
desegigo	d̪ e s̺ e ɣ̞ i ɣ̞ o
desegin	d̪ e s̺ e ɣ̞ ĩ n
desira	d̪ e̞ s̺ i ɾ a
desiratu	d̪ e s̺ i ɾ a t̪ u
deskargatu	d̪ e̞ s̺ k a r ɣ̞ a t̪ u
despit	d̪ e̞ s̺ p i t̪
dezaala	d̪ e s̺ a a l a
dezaala	d̪ e s̻ a a l a
dezaan	d̪ e s̺ a ã n
dezaan	d̪ e s̻ a ã n
dezadala	d̪ e s̺ a ð̞ a l a
dezadala	d̪ e s̻ a ð̞ a l a
dezadan	d̪ e s̺ a ð̞ ã n
dezadan	d̪ e s̻ a ð̞ ã n
dezagula	d̪ e s̺ a ɣ̞ u l a
dezagula	d̪ e s̻ a ɣ̞ u l a
dezagun	d̪ e s̺ a ɣ̞ ũ n
dezagun	d̪ e s̻ a ɣ̞ ũ n
dezake	d̪ e s̺ a k e
dezake	d̪ e s̻ a k e
dezakegu	d̪ e s̺ a k e ɣ̞ u
dezakegu	d̪ e s̻ a k e ɣ̞ u
dezakek	d̪ e s̺ a k e k
dezakek	d̪ e s̻ a k e k
dezaken	d̪ e s̺ a k ẽ n
dezaken	d̪ e s̻ a k ẽ n
dezaket	d̪ e s̺ a k e t̪
dezaket	d̪ e s̻ a k e t̪
dezakete	d̪ e s̺ a k e t̪ e
dezakete	d̪ e s̻ a k e t̪ e
dezakezu	d̪ e s̺ a k e s̺ u
dezakezu	d̪ e s̻ a k e s̻ u
dezakezue	d̪ e s̺ a k e s̺ u e
dezakezue	d̪ e s̻ a k e s̻ u e
dezala	d̪ e s̺ a l a
dezala	d̪ e s̻ a l a
dezan	d̪ e s̺ ã n
dezan	d̪ e s̻ ã n
dezanala	d̪ e s̺ a n a l a
dezanala	d̪ e s̻ a n a l a
dezanan	d̪ e s̺ a n ã n
dezanan	d̪ e s̻ a n ã n
dezatela	d̪ e s̺ a t̪ e l a
dezatela	d̪ e s̻ a t̪ e l a
dezaten	d̪ e s̺ a t̪ ẽ n
dezaten	d̪ e s̻ a t̪ ẽ n
dezazuela	d̪ e s̺ a s̺ u e l a
dezazuela	d̪ e s̻ a s̻ u e l a
dezazuen	d̪ e s̺ a s̺ u ẽ n
dezazuen	d̪ e s̻ a s̻ u ẽ n
dezazula	d̪ e s̺ a s̺ u l a
dezazula	d̪ e s̻ a s̻ u l a
dezazun	d̪ e s̺ a s̺ ũ n
dezazun	d̪ e s̻ a s̻ ũ n
dibertitu	d̪ i β̞ e r t̪ i t̪ u
dibertsio	d̪ i β̞ e r t͡s̺ i o
dibertsio	d̪ i β̞ e r t͡s̻ i o
dihardu	d̪ i a r ð̞ u
dihardu	d̪ i ɦ a r ð̞ u
dihardugu	d̪ i a r ð̞ u ɣ̞ u
dihardugu	d̪ i ɦ a r ð̞ u ɣ̞ u
diharduk	d̪ i a r ð̞ u k
diharduk	d̪ i ɦ a r ð̞ u k
diharduka	d̪ i a r ð̞ u k a
diharduka	d̪ i ɦ a r ð̞ u k a
dihardukagu	d̪ i a r ð̞ u k a ɣ̞ u
dihardukagu	d̪ i ɦ a r ð̞ u k a ɣ̞ u
dihardukak	d̪ i a r ð̞ u k a k
dihardukak	d̪ i ɦ a r ð̞ u k a k
dihardukan	d̪ i a r ð̞ u k ã n
dihardukan	d̪ i ɦ a r ð̞ u k ã n
dihardukat	d̪ i a r ð̞ u k a t̪
dihardukat	d̪ i ɦ a r ð̞ u k a t̪
dihardukate	d̪ i a r ð̞ u k a t̪ e̞
dihardukate	d̪ i ɦ a r ð̞ u k a t̪ e̞
dihardukazu	d̪ i a r ð̞ u k a s̻ u
dihardukazu	d̪ i ɦ a r ð̞ u k a s̻ u
dihardukazue	d̪ i a r ð̞ u k a s̻ u e̞
dihardukazue	d̪ i ɦ a r ð̞ u k a s̻ u e̞
dihardun	d̪ i a r ð̞ ũ n
dihardun	d̪ i ɦ a r ð̞ ũ n
dihardut	d̪ i a r ð̞ u t̪
dihardut	d̪ i ɦ a r ð̞ u t̪
dihardute	d̪ i a r ð̞ u t̪ e̞
dihardute	d̪ i ɦ a r ð̞ u t̪ e̞
diharduzu	d̪ i a r ð̞ u s̻ u
diharduzu	d̪ i ɦ a r ð̞ u s̻ u
diharduzue	d̪ i a r ð̞ u s̻ u e̞
diharduzue	d̪ i ɦ a r ð̞ u s̻ u e̞
dira	d̪ i ɾ a
dirateke	d̪ i ɾ a t̪ e k e
dirau	d̪ i ɾ a u̯
diraugu	d̪ i ɾ a u̯ ɣ̞ u
dirauk	d̪ i ɾ a u̯ k
diraun	d̪ i ɾ ã ũ̯ n
diraut	d̪ i ɾ a u̯ t̪
diraute	d̪ i ɾ a u̯ t̪ e̞
dirauzu	d̪ i ɾ a u̯ s̻ u
dirauzue	d̪ i ɾ a u̯ s̻ u e̞
diru	d̪ i ɾ u
dirudi	d̪ i ɾ u ð̞ i
dirudigu	d̪ i ɾ u ð̞ i ɣ̞ u
dirudik	d̪ i ɾ u ð̞ i k
dirudin	d̪ i ɾ u ð̞ ĩ n
dirudit	d̪ i ɾ u ð̞ i t̪
dirudite	d̪ i ɾ u ð̞ i t̪ e̞
dirudizu	d̪ i ɾ u ð̞ i s̻ u
dirudizue	d̪ i ɾ u ð̞ i s̻ u e̞
disfrutatu	d̪ i s̺ f r u t̪ a t̪ u
disko	d̪ i s̺ k o̞
diskoetxe	d̪ i s̺ k o̞ e̞ t͡ʃ e̞
ditu	d̪ i t̪ u
ditugu	d̪ i t̪ u ɣ̞ u
dituk	d̪ i t̪ u k
ditun	d̪ i t̪ ũ n
ditut	d̪ i t̪ u t̪
dituzke	d̪ i t̪ u s̺ k e
dituzke	d̪ i t̪ u s̻ k e
dituzkegu	d̪ i t̪ u s̺ k e ɣ̞ u
dituzkegu	d̪ i t̪ u s̻ k e ɣ̞ u
dituzkek	d̪ i t̪ u s̺ k e k
dituzkek	d̪ i t̪ u s̻ k e k
dituzken	d̪ i t̪ u s̺ k ẽ n
dituzken	d̪ i t̪ u s̻ k ẽ n
dituzket	d̪ i t̪ u s̺ k e t̪
dituzket	d̪ i t̪ u s̻ k e t̪
dituzkete	d̪ i t̪ u s̺ k e t̪ e
dituzkete	d̪ i t̪ u s̻ k e t̪ e
dituzkezu	d̪ i t̪ u s̺ k e s̺ u
dituzkezu	d̪ i t̪ u s̻ k e s̻ u
dituzkezue	d̪ i t̪ u s̺ k e s̺ u e
dituzkezue	d̪ i t̪ u s̻ k e s̻ u e
dituzte	d̪ i t̪ u s̺ t̪ e
dituzte	d̪ i t̪ u s̻ t̪ e
dituzu	d̪ i t̪ u s̻ u
dituzue	d̪ i t̪ u s̺ u e
dituzue	d̪ i t̪ u s̻ u e
ditzaala	d̪ i t͡s̻ a a l a
ditzaan	d̪ i t͡s̻ a ã n
ditzadala	d̪ i t͡s̻ a ð̞ a l a
ditzadan	d̪ i t͡s̻ a ð̞ ã n
ditzagula	d̪ i t͡s̻ a ɣ̞ u l a
ditzagun	d̪ i t͡s̻ a ɣ̞ ũ n
ditzake	d̪ i t͡s̻ a k e
ditzakegu	d̪ i t͡s̻ a k e ɣ̞ u
ditzakek	d̪ i t͡s̻ a k e k
ditzaken	d̪ i t͡s̻ a k ẽ n
ditzaket	d̪ i t͡s̻ a k e t̪
ditzakete	d̪ i t͡s̻ a k e t̪ e
ditzakezu	d̪ i t͡s̻ a k e s̺ u
ditzakezu	d̪ i t͡s̻ a k e s̻ u
ditzakezue	d̪ i t͡s̻ a k e s̺ u e
ditzakezue	d̪ i t͡s̻ a k e s̻ u e
ditzala	d̪ i t͡s̻ a l a
ditzan	d̪ i t͡s̻ ã n
ditzanala	d̪ i t͡s̻ a n a l a
ditzanan	d̪ i t͡s̻ a n ã n
ditzatela	d̪ i t͡s̻ a t̪ e l a
ditzaten	d̪ i t͡s̻ a t̪ ẽ n
ditzazuela	d̪ i t͡s̻ a s̺ u e l a
ditzazuela	d̪ i t͡s̻ a s̻ u e l a
ditzazuen	d̪ i t͡s̻ a s̺ u ẽ n
ditzazuen	d̪ i t͡s̻ a s̻ u ẽ n
ditzazula	d̪ i t͡s̻ a s̺ u l a
ditzazula	d̪ i t͡s̻ a s̻ u l a
ditzazun	d̪ i t͡s̻ a s̺ ũ n
ditzazun	d̪ i t͡s̻ a s̻ ũ n
dizipulu	d̪ i s̺ i p u l u
dizipulu	d̪ i s̻ i p u l u
doa	d̪ o a
doake	d̪ o a k e
doan	d̪ o ã n
doaz	d̪ o a s̺
doaz	d̪ o a s̻
doazen	d̪ o a s̺ ẽ n
doazen	d̪ o a s̻ ẽ n
doazke	d̪ o a s̺ k e
doazke	d̪ o a s̻ k e
dohainik	d̪ o a ɲ i k
dohainik	d̪ o h a i̯ n i k
doinu	d̪ o̞ i̯ n u
doinu	d̪ o̞ ɲ u
dokumentu	d̪ o̞ k u m ẽ̞ n̪ t̪ u
dolar	d̪ o̞ l a r
domeka	d̪ o̞ m e̞ k a
done	d̪ o n e
dorretxe	d̪ o r e t͡ʃ e
dortoka	d̪ o r t̪ o k a
dotore	d̪ o̞ t̪ o̞ ɾ e̞
dozena	d̪ o̞ s̻ e̞ n a
droga	d̪ r o ɣ̞ a
dromedario	d̪ r o m e ð̞ a ɾ i o
du	d̪ u
duela	d̪ u e l a
dugu	d̪ u ɣ̞ u
duk	d̪ u k
duke	d̪ u k e
dukegu	d̪ u k e ɣ̞ u
dukek	d̪ u k e k
duken	d̪ u k ẽ n
duket	d̪ u k e t̪
dukete	d̪ u k e t̪ e
dukezu	d̪ u k e s̺ u
dukezu	d̪ u k e s̻ u
dukezue	d̪ u k e s̺ u e
dukezue	d̪ u k e s̻ u e
dun	d̪ ũ n
durundi	d̪ u ɾ ũ n̪ d̪ i
dut	d̪ u t̪
dute	d̪ u t̪ e
duzu	d̪ u s̺ u
duzu	d̪ u s̻ u
duzue	d̪ u s̺ u e
duzue	d̪ u s̻ u e
dzast	d̪ s̻ a s̺ t̪
e	e̞
ea	e a
ebaki	e β̞ a k i
ebanjelio	e β̞ a ŋ x e l i o
ebanjelio	e β̞ ã nʲ d͡ʒ e l i o
ebanjelio	e β̞ ã ɲ j e l i o
ebanjelio	e β̞ ã ɲ ɟ e l i o
ebiakoitz	e̞ β̞ i a k o̞ i̯ t͡s̻
edan	e ð̞ ã n
edari	e ð̞ a ɾ i
eder	e ð̞ e r
edertasun	e ð̞ e r t̪ a s̺ ũ n
edin	e̞ ð̞ ĩ n
edo	e ð̞ o
edonor	e ð̞ o n o r
edozein	e ð̞ o s̺ ẽ ĩ̯ n
edozein	e ð̞ o s̻ ẽ ĩ̯ n
edozer	e ð̞ o s̺ e r
edozer	e ð̞ o s̻ e r
eduki	e ð̞ u k i
edukiko	e ð̞ u k i k o
edukitze	e ð̞ u k i t͡s̻ e
edukitzen	e ð̞ u k i t͡s̻ ẽ n
edun	e̞ ð̞ ũ n
efe	e̞ f e̞
egarri	e ɣ̞ a r i
egia	e̞ ɣ̞ i a
egiaz	e ɣ̞ i a s̺
egiaz	e ɣ̞ i a s̻
egiazko	e̞ ɣ̞ i a s̻ k o̞
egiaztatu	e̞ ɣ̞ i a s̻ t̪ a t̪ u
egik	e ɣ̞ i k
egile	e ɣ̞ i l e
egile	e ɣ̞ i ʎ e
egin	e ɣ̞ ĩ n
egingo	e ɣ̞ i ŋ ɡ o
egitasmo	e̞ ɣ̞ i t̪ a z̺ m o̞
egite	e ɣ̞ i t̪ e
egiten	e ɣ̞ i t̪ ẽ n
egitzak	e ɣ̞ i t͡s̻ a k
egitzan	e ɣ̞ i t͡s̻ ã n
egitzazu	e ɣ̞ i t͡s̻ a s̺ u
egitzazu	e ɣ̞ i t͡s̻ a s̻ u
egitzazue	e ɣ̞ i t͡s̻ a s̺ u e
egitzazue	e ɣ̞ i t͡s̻ a s̻ u e
egizu	e ɣ̞ i s̺ u
egizu	e ɣ̞ i s̻ u
egizue	e ɣ̞ i s̺ u e
