A	a
bazentozkigute	b a s̺ ẽ n̪ t̪ o s̺ k i ɣ̞ u t̪ e
bazentozkio	b a s̻ ẽ n̪ t̪ o s̻ k i o
bazentozkio	b a s̻ ẽ n̪ t̪ o s̻ k i o
bazentozkio	b a s̺ ẽ n̪ t̪ o s̺ k i o
bazentozkiote	b a s̻ ẽ n̪ t̪ o s̻ k i o t̪ e
bazentozkiote	b a s̻ ẽ n̪ t̪ o s̻ k i o t̪ e
bazentozkiote	b a s̺ ẽ n̪ t̪ o s̺ k i o t̪ e
bazentozkit	b a s̻ ẽ n̪ t̪ o s̻ k i t̪
bazentozkit	b a s̻ ẽ n̪ t̪ o s̻ k i t̪
bazentozkit	b a s̺ ẽ n̪ t̪ o s̺ k i t̪
bazentozte	b a s̻ ẽ n̪ t̪ o s̻ t̪ e
bazentozte	b a s̻ ẽ n̪ t̪ o s̻ t̪ e
bazentozte	b a s̺ ẽ n̪ t̪ o s̺ t̪ e
bazenu	b a s̻ e n u
bazenu	b a s̻ e n u
bazenu	b a s̺ e n u
bazenute	b a s̻ e n u t̪ e
bazenute	b a s̻ e n u t̪ e
bazenute	b a s̺ e n u t̪ e
bazeunde	b a s̻ ẽ ũ̯ n̪ d̪ e
bazeunde	b a s̻ ẽ ũ̯ n̪ d̪ e
bazeunde	b a s̺ ẽ ũ̯ n̪ d̪ e
bazeundete	b a s̻ ẽ ũ̯ n̪ d̪ e t̪ e
bazeundete	b a s̻ ẽ ũ̯ n̪ d̪ e t̪ e
bazeundete	b a s̺ ẽ ũ̯ n̪ d̪ e t̪ e
bazina	b a s̻ i n a
bazina	b a s̻ i ɲ a
bazina	b a s̻ i ɲ a
bazina	b a s̺ i ɲ a
bazindezaguzki	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i
bazindezaguzki	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i
bazindezaguzki	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ k i
bazindezaguzkigu	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i ɣ̞ u
bazindezaguzkigu	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i ɣ̞ u
bazindezaguzkigu	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ k i ɣ̞ u
bazindezaguzkit	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i t̪
bazindezaguzkit	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i t̪
bazindezaguzkit	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ k i t̪
bazindezaguzkite	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i t̪ e
bazindezaguzkite	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ k i t̪ e
bazindezaguzkite	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ k i t̪ e
bazindezaguzte	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e
bazindezaguzte	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e
bazindezaguzte	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ t̪ e
bazindezaguztegu	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e ɣ̞ u
bazindezaguztegu	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e ɣ̞ u
bazindezaguztegu	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ t̪ e ɣ̞ u
bazindezaguztet	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e t̪
bazindezaguztet	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e t̪
bazindezaguztet	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ t̪ e t̪
bazindezaguztete	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e t̪ e
bazindezaguztete	b a s̻ ĩ n̪ d̪ e s̻ a ɣ̞ u s̻ t̪ e t̪ e
bazindezaguztete	b a s̺ ĩ n̪ d̪ e s̺ a ɣ̞ u s̺ t̪ e t̪ e
bazindoaz	b a s̻ ĩ n̪ d̪ o a s̻
bazindoaz	b a s̻ ĩ n̪ d̪ o a s̻
bazindoaz	b a s̺ ĩ n̪ d̪ o a s̺
bazindoazkidate	b a s̻ ĩ n̪ d̪ o a s̻ k i ð̞ a t̪ e
bazindoazkidate	b a s̻ ĩ n̪ d̪ o a s̻ k i ð̞ a t̪ e
bazindoazkidate	b a s̺ ĩ n̪ d̪ o a s̺ k i ð̞ a t̪ e
bazindoazkie	b a s̻ ĩ n̪ d̪ o a s̻ k i e
bazindoazkie	b a s̻ ĩ n̪ d̪ o a s̻ k i e
bazindoazkie	b a s̺ ĩ n̪ d̪ o a s̺ k i e
bazindoazkiete	b a s̻ ĩ n̪ d̪ o a s̻ k i e t̪ e
bazindoazkiete	b a s̻ ĩ n̪ d̪ o a s̻ k i e t̪ e
bazindoazkiete	b a s̺ ĩ n̪ d̪ o a s̺ k i e t̪ e
bazindoazkigu	b a s̻ ĩ n̪ d̪ o a s̻ k i ɣ̞ u
bazindoazkigu	b a s̻ ĩ n̪ d̪ o a s̻ k i ɣ̞ u
bazindoazkigu	b a s̺ ĩ n̪ d̪ o a s̺ k i ɣ̞ u
bazindoazkigute	b a s̻ ĩ n̪ d̪ o a s̻ k i ɣ̞ u t̪ e
bazindoazkigute	b a s̻ ĩ n̪ d̪ o a s̻ k i ɣ̞ u t̪ e
bazindoazkigute	b a s̺ ĩ n̪ d̪ o a s̺ k i ɣ̞ u t̪ e
bazindoazkio	b a s̻ ĩ n̪ d̪ o a s̻ k i o
bazindoazkio	b a s̻ ĩ n̪ d̪ o a s̻ k i o
bazindoazkio	b a s̺ ĩ n̪ d̪ o a s̺ k i o
bazindoazkiote	b a s̻ ĩ n̪ d̪ o a s̻ k i o t̪ e
bazindoazkiote	b a s̻ ĩ n̪ d̪ o a s̻ k i o t̪ e
bazindoazkiote	b a s̺ ĩ n̪ d̪ o a s̺ k i o t̪ e
bazindoazkit	b a s̻ ĩ n̪ d̪ o a s̻ k i t̪
bazindoazkit	b a s̻ ĩ n̪ d̪ o a s̻ k i t̪
bazindoazkit	b a s̺ ĩ n̪ d̪ o a s̺ k i t̪
bazindoazte	b a s̻ ĩ n̪ d̪ o a s̻ t̪ e
bazindoazte	b a s̻ ĩ n̪ d̪ o a s̻ t̪ e
bazindoazte	b a s̺ ĩ n̪ d̪ o a s̺ t̪ e
bazinduzka	b a s̻ ĩ n̪ d̪ u s̻ k a
bazinduzka	b a s̻ ĩ n̪ d̪ u s̻ k a
bazinduzka	b a s̺ ĩ n̪ d̪ u s̺ k a
bazinduzkagu	b a s̻ ĩ n̪ d̪ u s̻ k a ɣ̞ u
bazinduzkagu	b a s̻ ĩ n̪ d̪ u s̻ k a ɣ̞ u
bazinduzkagu	b a s̺ ĩ n̪ d̪ u s̺ k a ɣ̞ u
bazinduzkat	b a s̻ ĩ n̪ d̪ u s̻ k a t̪
bazinduzkat	b a s̻ ĩ n̪ d̪ u s̻ k a t̪
bazinduzkat	b a s̺ ĩ n̪ d̪ u s̺ k a t̪
bazinduzkate	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e
bazinduzkate	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e
bazinduzkate	b a s̺ ĩ n̪ d̪ u s̺ k a t̪ e
bazinduzkategu	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e ɣ̞ u
bazinduzkategu	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e ɣ̞ u
bazinduzkategu	b a s̺ ĩ n̪ d̪ u s̺ k a t̪ e ɣ̞ u
bazinduzkatet	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e t̪
bazinduzkatet	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e t̪
bazinduzkatet	b a s̺ ĩ n̪ d̪ u s̺ k a t̪ e t̪
bazinduzkatete	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e t̪ e
bazinduzkatete	b a s̻ ĩ n̪ d̪ u s̻ k a t̪ e t̪ e
bazinduzkatete	b a s̺ ĩ n̪ d̪ u s̺ k a t̪ e t̪ e
bazinete	b a s̻ i n e t̪ e
bazinete	b a s̻ i ɲ e t̪ e
bazinete	b a s̻ i ɲ e t̪ e
bazinete	b a s̺ i ɲ e t̪ e
bazintez	b a s̻ ĩ n̪ t̪ e s̻
bazintez	b a s̻ ĩ n̪ t̪ e s̻
bazintez	b a s̺ ĩ n̪ t̪ e s̺
bazintezte	b a s̻ ĩ n̪ t̪ e s̻ t̪ e
bazintezte	b a s̻ ĩ n̪ t̪ e s̻ t̪ e
bazintezte	b a s̺ ĩ n̪ t̪ e s̺ t̪ e
bazintu	b a s̻ ĩ n̪ t̪ u
bazintu	b a s̻ ĩ n̪ t̪ u
bazintu	b a s̺ ĩ n̪ t̪ u
bazintugu	b a s̻ ĩ n̪ t̪ u ɣ̞ u
bazintugu	b a s̻ ĩ n̪ t̪ u ɣ̞ u
bazintugu	b a s̺ ĩ n̪ t̪ u ɣ̞ u
bazintut	b a s̻ ĩ n̪ t̪ u t̪
bazintut	b a s̻ ĩ n̪ t̪ u t̪
bazintut	b a s̺ ĩ n̪ t̪ u t̪
bazintuzte	b a s̻ ĩ n̪ t̪ u s̻ t̪ e
bazintuzte	b a s̻ ĩ n̪ t̪ u s̻ t̪ e
bazintuzte	b a s̺ ĩ n̪ t̪ u s̺ t̪ e
bazintuztegu	b a s̻ ĩ n̪ t̪ u s̻ t̪ e ɣ̞ u
bazintuztegu	b a s̻ ĩ n̪ t̪ u s̻ t̪ e ɣ̞ u
bazintuztegu	b a s̺ ĩ n̪ t̪ u s̺ t̪ e ɣ̞ u
bazintuztet	b a s̻ ĩ n̪ t̪ u s̻ t̪ e t̪
bazintuztet	b a s̻ ĩ n̪ t̪ u s̻ t̪ e t̪
bazintuztet	b a s̺ ĩ n̪ t̪ u s̺ t̪ e t̪
bazintuztete	b a s̻ ĩ n̪ t̪ u s̻ t̪ e t̪ e
bazintuztete	b a s̻ ĩ n̪ t̪ u s̻ t̪ e t̪ e
bazintuztete	b a s̺ ĩ n̪ t̪ u s̺ t̪ e t̪ e
bazintza	b a s̻ ĩ n t͡s̻ a
bazintza	b a s̻ ĩ n t͡s̻ a
bazintza	b a s̺ ĩ n t͡s̻ a
bazintzagu	b a s̻ ĩ n t͡s̻ a ɣ̞ u
bazintzagu	b a s̻ ĩ n t͡s̻ a ɣ̞ u
bazintzagu	b a s̺ ĩ n t͡s̻ a ɣ̞ u
bazintzat	b a s̻ ĩ n t͡s̻ a t̪
bazintzat	b a s̻ ĩ n t͡s̻ a t̪
bazintzat	b a s̺ ĩ n t͡s̻ a t̪
bazintzate	b a s̻ ĩ n t͡s̻ a t̪ e
bazintzate	b a s̻ ĩ n t͡s̻ a t̪ e
bazintzate	b a s̺ ĩ n t͡s̻ a t̪ e
bazintzategu	b a s̻ ĩ n t͡s̻ a t̪ e ɣ̞ u
bazintzategu	b a s̻ ĩ n t͡s̻ a t̪ e ɣ̞ u
bazintzategu	b a s̺ ĩ n t͡s̻ a t̪ e ɣ̞ u
bazintzatet	b a s̻ ĩ n t͡s̻ a t̪ e t̪
bazintzatet	b a s̻ ĩ n t͡s̻ a t̪ e t̪
bazintzatet	b a s̺ ĩ n t͡s̻ a t̪ e t̪
bazintzatete	b a s̻ ĩ n t͡s̻ a t̪ e t̪ e
bazintzatete	b a s̻ ĩ n t͡s̻ a t̪ e t̪ e
bazintzatete	b a s̺ ĩ n t͡s̻ a t̪ e t̪ e
bazkaldu	b a s̻ k a l̪ d̪ u
bazkari	b a s̻ k a ɾ i
bazkari	b a s̻ k a ɾ i
bazkari	b a s̺ k a ɾ i
bazoaz	b a s̻ o a s̻
bazoaz	b a s̻ o a s̻
bazoaz	b a s̺ o a s̺
bazoazkidate	b a s̻ o a s̻ k i ð̞ a t̪ e
bazoazkidate	b a s̻ o a s̻ k i ð̞ a t̪ e
bazoazkidate	b a s̺ o a s̺ k i ð̞ a t̪ e
bazoazkie	b a s̻ o a s̻ k i e
bazoazkie	b a s̻ o a s̻ k i e
bazoazkie	b a s̺ o a s̺ k i e
bazoazkiete	b a s̻ o a s̻ k i e t̪ e
bazoazkiete	b a s̻ o a s̻ k i e t̪ e
bazoazkiete	b a s̺ o a s̺ k i e t̪ e
bazoazkigu	b a s̻ o a s̻ k i ɣ̞ u
bazoazkigu	b a s̻ o a s̻ k i ɣ̞ u
bazoazkigu	b a s̺ o a s̺ k i ɣ̞ u
bazoazkigute	b a s̻ o a s̻ k i ɣ̞ u t̪ e
bazoazkigute	b a s̻ o a s̻ k i ɣ̞ u t̪ e
bazoazkigute	b a s̺ o a s̺ k i ɣ̞ u t̪ e
bazoazkio	b a s̻ o a s̻ k i o
bazoazkio	b a s̻ o a s̻ k i o
bazoazkio	b a s̺ o a s̺ k i o
bazoazkiote	b a s̻ o a s̻ k i o t̪ e
bazoazkiote	b a s̻ o a s̻ k i o t̪ e
bazoazkiote	b a s̺ o a s̺ k i o t̪ e
bazoazkit	b a s̻ o a s̻ k i t̪
bazoazkit	b a s̻ o a s̻ k i t̪
bazoazkit	b a s̺ o a s̺ k i t̪
bazoazte	b a s̻ o a s̻ t̪ e
bazoazte	b a s̻ o a s̻ t̪ e
bazoazte	b a s̺ o a s̺ t̪ e
bazter	b a s̻ t̪ e r
bazter	b a s̻ t̪ e r
bazter	b a s̺ t̪ e r
baztertu	b a s̻ t̪ e r t̪ u
baztertu	b a s̻ t̪ e r t̪ u
baztertu	b a s̺ t̪ e r t̪ u
be	b e
Beasain	b e a s̺ ã ĩ̯ n
bebil	b e β̞ i l
bebilkie	b e β̞ i l k i e
bebilkigu	b e β̞ i l k i ɣ̞ u
bebilkik	b e β̞ i l k i k
bebilkin	b e β̞ i l k ĩ n
bebilkio	b e β̞ i l k i o
bebilkit	b e β̞ i l k i t̪
bebilkizu	b e β̞ i l k i s̻ u
bebilkizu	b e β̞ i l k i s̻ u
bebilkizu	b e β̞ i l k i s̺ u
bebilkizue	b e β̞ i l k i s̻ u e
bebilkizue	b e β̞ i l k i s̻ u e
bebilkizue	b e β̞ i l k i s̺ u e
bebiltza	b e β̞ i l t͡s̻ a
bebilzkie	b e β̞ i l s̻ k i e
bebilzkie	b e β̞ i l s̻ k i e
bebilzkie	b e β̞ i l s̺ k i e
bebilzkigu	b e β̞ i l s̻ k i ɣ̞ u
bebilzkigu	b e β̞ i l s̻ k i ɣ̞ u
bebilzkigu	b e β̞ i l s̺ k i ɣ̞ u
bebilzkik	b e β̞ i l s̻ k i k
bebilzkik	b e β̞ i l s̻ k i k
bebilzkik	b e β̞ i l s̺ k i k
bebilzkin	b e β̞ i l s̻ k ĩ n
bebilzkin	b e β̞ i l s̻ k ĩ n
bebilzkin	b e β̞ i l s̺ k ĩ n
bebilzkio	b e β̞ i l s̻ k i o
bebilzkio	b e β̞ i l s̻ k i o
bebilzkio	b e β̞ i l s̺ k i o
bebilzkit	b e β̞ i l s̻ k i t̪
bebilzkit	b e β̞ i l s̻ k i t̪
bebilzkit	b e β̞ i l s̺ k i t̪
bebilzkizu	b e β̞ i l s̻ k i s̻ u
bebilzkizu	b e β̞ i l s̻ k i s̻ u
bebilzkizu	b e β̞ i l s̺ k i s̺ u
bebilzkizue	b e β̞ i l s̻ k i s̻ u e
bebilzkizue	b e β̞ i l s̻ k i s̻ u e
bebilzkizue	b e β̞ i l s̺ k i s̺ u e
becquerel	b e k e ɾ e l
bedeinkatu	b e ð̞ e i̯ ŋ k a t̪ u
bederatzi	b e ð̞ e ɾ a t͡s̻ i
bederatzigarren	b e ð̞ e ɾ a t͡s̻ i ɣ̞ a r ẽ n
bedi	b e ð̞ i
begi	b e ɣ̞ i
begiluze	b e ɣ̞ i l u s̻ e
begiluze	b e ɣ̞ i ʎ u s̻ e
begiluze	b e ɣ̞ i ʎ u s̻ e
begiluze	b e ɣ̞ i ʎ u s̺ e
begira	b e ɣ̞ i ɾ a
begiratu	b e ɣ̞ i ɾ a t̪ u
begiratuko	b e ɣ̞ i ɾ a t̪ u k o
begiratze	b e ɣ̞ i ɾ a t͡s̻ e
begiratzen	b e ɣ̞ i ɾ a t͡s̻ ẽ n
begite	b e ɣ̞ i t̪ e
begitza	b e ɣ̞ i t͡s̻ a
begitzate	b e ɣ̞ i t͡s̻ a t̪ e
bego	b e ɣ̞ o
begokie	b e ɣ̞ o k i e
begokigu	b e ɣ̞ o k i ɣ̞ u
begokik	b e ɣ̞ o k i k
begokin	b e ɣ̞ o k ĩ n
begokio	b e ɣ̞ o k i o
begokit	b e ɣ̞ o k i t̪
begokizu	b e ɣ̞ o k i s̻ u
begokizu	b e ɣ̞ o k i s̻ u
begokizu	b e ɣ̞ o k i s̺ u
begokizue	b e ɣ̞ o k i s̻ u e
begokizue	b e ɣ̞ o k i s̻ u e
begokizue	b e ɣ̞ o k i s̺ u e
begozkie	b e ɣ̞ o s̻ k i e
begozkie	b e ɣ̞ o s̻ k i e
begozkie	b e ɣ̞ o s̺ k i e
begozkigu	b e ɣ̞ o s̻ k i ɣ̞ u
begozkigu	b e ɣ̞ o s̻ k i ɣ̞ u
begozkigu	b e ɣ̞ o s̺ k i ɣ̞ u
begozkik	b e ɣ̞ o s̻ k i k
begozkik	b e ɣ̞ o s̻ k i k
begozkik	b e ɣ̞ o s̺ k i k
begozkin	b e ɣ̞ o s̻ k ĩ n
begozkin	b e ɣ̞ o s̻ k ĩ n
begozkin	b e ɣ̞ o s̺ k ĩ n
begozkio	b e ɣ̞ o s̻ k i o
begozkio	b e ɣ̞ o s̻ k i o
begozkio	b e ɣ̞ o s̺ k i o
begozkit	b e ɣ̞ o s̻ k i t̪
begozkit	b e ɣ̞ o s̻ k i t̪
begozkit	b e ɣ̞ o s̺ k i t̪
begozkizu	b e ɣ̞ o s̻ k i s̻ u
begozkizu	b e ɣ̞ o s̻ k i s̻ u
begozkizu	b e ɣ̞ o s̺ k i s̺ u
begozkizue	b e ɣ̞ o s̻ k i s̻ u e
begozkizue	b e ɣ̞ o s̻ k i s̻ u e
begozkizue	b e ɣ̞ o s̺ k i s̺ u e
behar	b e h a r
behar	b e a r
behartsu	b e h a r t͡s̺ u
behartsu	b e a r t͡s̺ u
behartsu	b e a r t͡s̺ u
behartsu	b e a r t͡s̻ u
behartu	b e h a r t̪ u
behartu	b e a r t̪ u
behatz	b e h a t͡s̻
behatz	b e a t͡s̻
behe	b e h e
behe	b e
behi	b e h i
behi	b e i̯
behikunde	b e h i k ũ n̪ d̪ e
behikunde	b e i̯ k ũ n̪ d̪ e
behor	b e h o r
behor	b e o r
beira	b e i̯ ɾ a
bekain	b e k ã ĩ̯ n
bekar	b e k a r
bekarkiate	b e k a r k i a t̪ e
bekarkidate	b e k a r k i ð̞ a t̪ e
bekarkie	b e k a r k i e
bekarkiete	b e k a r k i e t̪ e
bekarkigu	b e k a r k i ɣ̞ u
bekarkigute	b e k a r k i ɣ̞ u t̪ e
bekarkik	b e k a r k i k
bekarkin	b e k a r k ĩ n
bekarkinate	b e k a r k i n a t̪ e
bekarkinate	b e k a r k i ɲ a t̪ e
bekarkio	b e k a r k i o
bekarkiote	b e k a r k i o t̪ e
bekarkit	b e k a r k i t̪
bekarkizu	b e k a r k i s̻ u
bekarkizu	b e k a r k i s̻ u
bekarkizu	b e k a r k i s̺ u
bekarkizue	b e k a r k i s̻ u e
bekarkizue	b e k a r k i s̻ u e
bekarkizue	b e k a r k i s̺ u e
bekarkizuete	b e k a r k i s̻ u e t̪ e
bekarkizuete	b e k a r k i s̻ u e t̪ e
bekarkizuete	b e k a r k i s̺ u e t̪ e
bekarkizute	b e k a r k i s̻ u t̪ e
bekarkizute	b e k a r k i s̻ u t̪ e
bekarkizute	b e k a r k i s̺ u t̪ e
bekarte	b e k a r t̪ e
bekartza	b e k a r t͡s̻ a
bekartzate	b e k a r t͡s̻ a t̪ e
bekarzkiate	b e k a r s̻ k i a t̪ e
bekarzkiate	b e k a r s̻ k i a t̪ e
bekarzkiate	b e k a r s̺ k i a t̪ e
bekarzkidate	b e k a r s̻ k i ð̞ a t̪ e
bekarzkidate	b e k a r s̻ k i ð̞ a t̪ e
bekarzkidate	b e k a r s̺ k i ð̞ a t̪ e
bekarzkie	b e k a r s̻ k i e
bekarzkie	b e k a r s̻ k i e
bekarzkie	b e k a r s̺ k i e
bekarzkiete	b e k a r s̻ k i e t̪ e
bekarzkiete	b e k a r s̻ k i e t̪ e
bekarzkiete	b e k a r s̺ k i e t̪ e
bekarzkigu	b e k a r s̻ k i ɣ̞ u
bekarzkigu	b e k a r s̻ k i ɣ̞ u
bekarzkigu	b e k a r s̺ k i ɣ̞ u
bekarzkigute	b e k a r s̻ k i ɣ̞ u t̪ e
bekarzkigute	b e k a r s̻ k i ɣ̞ u t̪ e
bekarzkigute	b e k a r s̺ k i ɣ̞ u t̪ e
bekarzkik	b e k a r s̻ k i k
bekarzkik	b e k a r s̻ k i k
bekarzkik	b e k a r s̺ k i k
bekarzkin	b e k a r s̻ k ĩ n
bekarzkin	b e k a r s̻ k ĩ n
bekarzkin	b e k a r s̺ k ĩ n
bekarzkinate	b e k a r s̻ k i n a t̪ e
bekarzkinate	b e k a r s̻ k i ɲ a t̪ e
bekarzkinate	b e k a r s̻ k i ɲ a t̪ e
bekarzkinate	b e k a r s̺ k i ɲ a t̪ e
bekarzkio	b e k a r s̻ k i o
bekarzkio	b e k a r s̻ k i o
bekarzkio	b e k a r s̺ k i o
bekarzkiote	b e k a r s̻ k i o t̪ e
bekarzkiote	b e k a r s̻ k i o t̪ e
bekarzkiote	b e k a r s̺ k i o t̪ e
bekarzkit	b e k a r s̻ k i t̪
bekarzkit	b e k a r s̻ k i t̪
bekarzkit	b e k a r s̺ k i t̪
bekarzkizu	b e k a r s̻ k i s̻ u
bekarzkizu	b e k a r s̻ k i s̻ u
bekarzkizu	b e k a r s̺ k i s̺ u
bekarzkizue	b e k a r s̻ k i s̻ u e
bekarzkizue	b e k a r s̻ k i s̻ u e
bekarzkizue	b e k a r s̺ k i s̺ u e
bekarzkizuete	b e k a r s̻ k i s̻ u e t̪ e
bekarzkizuete	b e k a r s̻ k i s̻ u e t̪ e
bekarzkizuete	b e k a r s̺ k i s̺ u e t̪ e
bekarzkizute	b e k a r s̻ k i s̻ u t̪ e
bekarzkizute	b e k a r s̻ k i s̻ u t̪ e
bekarzkizute	b e k a r s̺ k i s̺ u t̪ e
bekatu	b e k a t̪ u
beki	b e k i
bekie	b e k i e
bekio	b e k i o
bekite	b e k i t̪ e
bekizki	b e k i s̻ k i
bekizki	b e k i s̻ k i
bekizki	b e k i s̺ k i
bekizkie	b e k i s̻ k i e
bekizkie	b e k i s̻ k i e
bekizkie	b e k i s̺ k i e
bekizkio	b e k i s̻ k i o
bekizkio	b e k i s̻ k i o
bekizkio	b e k i s̺ k i o
bekizkite	b e k i s̻ k i t̪ e
bekizkite	b e k i s̻ k i t̪ e
bekizkite	b e k i s̺ k i t̪ e
bekusa	b e k u s̺ a
bekusate	b e k u s̺ a t̪ e
bekuski	b e k u s̺ k i
bekuskite	b e k u s̺ k i t̪ e
belar	b e l a r
belarri	b e l a r i
belarritako	b e l a r i t̪ a k o
belaun	b e l ã ũ̯ n
belaunburu	b e l ã ũ̯ m b u ɾ u
beldar	b e l̪ d̪ a r
beldur	b e l̪ d̪ u r
bele	b e l e
Belgika	b e l ɣ̞ i k a
belgikar	b e l ɣ̞ i k a r
beltx	b e̞ lʲ t͡ʃ
beltxarga	b e lʲ t͡ʃ a r ɣ̞ a
beltz	b e l t͡s̻
belz	b e l s̻
belz	b e l s̻
belz	b e l s̺
benta	b ẽ n̪ t̪ a
Bentaberri	b ẽ n̪ t̪ a β̞ e r i
Bentaberrik	b ẽ n̪ t̪ a β̞ e r i k
Bentaberriko	b ẽ n̪ t̪ a β̞ e r i k o
Bentaberrin	b ẽ n̪ t̪ a β̞ e r ĩ n
Bentaberrira	b ẽ n̪ t̪ a β̞ e r i ɾ a
Bentaberriraino	b ẽ n̪ t̪ a β̞ e r i ɾ a i̯ n o
Bentaberriraino	b ẽ n̪ t̪ a β̞ e r i ɾ a ɲ o
Bentaberrirako	b ẽ n̪ t̪ a β̞ e r i ɾ a k o
Bentaberrirantz	b ẽ n̪ t̪ a β̞ e r i ɾ ã n t͡s̻
Bentaberrirekin	b ẽ n̪ t̪ a β̞ e r i ɾ e k ĩ n
Bentaberriren	b ẽ n̪ t̪ a β̞ e r i ɾ ẽ n
Bentaberrirengan	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ ã n
Bentaberrirengana	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a n a
Bentaberrirenganaino	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a n a i̯ n o
Bentaberrirenganaino	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a n a ɲ o
Bentaberrirenganako	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a n a k o
Bentaberrirenganantz	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a n ã n t͡s̻
Bentaberrirengandik	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ ã n̪ d̪ i k
Bentaberrirengatik	b ẽ n̪ t̪ a β̞ e r i ɾ e ŋ ɡ a t̪ i k
Bentaberrirentzat	b ẽ n̪ t̪ a β̞ e r i ɾ ẽ n t͡s̻ a t̪
Bentaberriri	b ẽ n̪ t̪ a β̞ e r i ɾ i
Bentaberririk	b ẽ n̪ t̪ a β̞ e r i ɾ i k
Bentaberritik	b ẽ n̪ t̪ a β̞ e r i t̪ i k
Bentaberritzat	b ẽ n̪ t̪ a β̞ e r i t͡s̻ a t̪
Bentaberriz	b ẽ n̪ t̪ a β̞ e r i s̻
Bentaberriz	b ẽ n̪ t̪ a β̞ e r i s̻
Bentaberriz	b ẽ n̪ t̪ a β̞ e r i s̺
bentak	b ẽ n̪ t̪ a k
bentari	b ẽ n̪ t̪ a ɾ i
bentek	b ẽ n̪ t̪ e k
bentzu	b ẽ n t͡s̻ u
bentzute	b ẽ n t͡s̻ u t̪ e
bentzuzki	b ẽ n t͡s̻ u s̻ k i
bentzuzki	b ẽ n t͡s̻ u s̻ k i
bentzuzki	b ẽ n t͡s̻ u s̺ k i
bentzuzkite	b ẽ n t͡s̻ u s̻ k i t̪ e
bentzuzkite	b ẽ n t͡s̻ u s̻ k i t̪ e
bentzuzkite	b ẽ n t͡s̻ u s̺ k i t̪ e
Benás	b e n a s̺
Beñat	b e ɲ a t̪
bepuru	b e p u ɾ u
bera	b e ɾ a
berabil	b e ɾ a β̞ i l
berabilte	b e ɾ a β̞ i l̪ t̪ e
berabiltza	b e ɾ a β̞ i l t͡s̻ a
berabiltzate	b e ɾ a β̞ i l t͡s̻ a t̪ e
berakuski	b e ɾ a k u s̺ k i
berakuskite	b e ɾ a k u s̺ k i t̪ e
berakutsa	b e ɾ a k u t͡s̺ a
berakutsa	b e ɾ a k u t͡s̺ a
berakutsa	b e ɾ a k u t͡s̻ a
berakutsate	b e ɾ a k u t͡s̺ a t̪ e
berakutsate	b e ɾ a k u t͡s̺ a t̪ e
berakutsate	b e ɾ a k u t͡s̻ a t̪ e
berama	b e ɾ a m a
beramate	b e ɾ a m a t̪ e
beramatza	b e ɾ a m a t͡s̻ a
beramatzate	b e ɾ a m a t͡s̻ a t̪ e
Berastegi	b e ɾ a s̺ t̪ e ɣ̞ i
