A	a
skila	² ʃ iː l ɑ
skila	² ʃ ɪ l ɑ
skila	² ʃ iː l ɑ
skila	² ʃ ɪ l ɑ
skila	ʃ iː l ɑ
skila	ʃ ɪ l ɑ
skilja	² ʃ ɪ l j a
skilja	² s ç ɪ l j a
skilnad	ʃ ɪ l n aː
skilt	ʃ i l t
skilta	ʃ i l t a
skilting	ʃ i l t i ŋ ɡ
skinet	ʃ iː n ə
skinnbukse	ʃ i nː b ʊ k s ə
skinnbukse	ʃ i ɲː b ʊ k s
skinnstakk	² ʃ ɪ nː s t a kː
skinnstakk	² s ç ɪ nː s t a kː
skinnvengje	² ʃ ɪ nː ʋ ɛ n j ə
Skiptvet	² ʃ æ t ʋ e
Skiptvet	² ʃ ɪ p t ʋ ɛ t
Skirne	² ʃ iː r n e
Skirne	² ʃ i r n e
Skirne	² s ç iː r n e
Skirne	² s ç i r n e
skiskjoting	¹ ʃ iː ʃ uː t ɪ ŋ
skiskjoting	¹ s ç iː s ç uː t ɪ ŋ
skiskyting	¹ ʃ iː ʃ yː t ɪ ŋ
skiskyting	¹ s ç iː s ç yː t ɪ ŋ
skit	ʃ iː t
skit	s ç iː t
skite	² ʃ ɪː t ə
skite	² ʃ ɪ t ə
skiterempe	² ʃ ɪː t ə r ɛ m p ə
skiterempe	² s ç ɪː t ə r ɛ m p ə
skjegg	ʃ ɛ ɡː
skjegg	s ç ɛ ɡː
skjegl	ʃ ɛ ɡ l̩
skjegle	² ʃ ɛ ɡ l ə
skjeglen	² ʃ ɛ ɡ l ə n
skjeglen	² ʃ ɛ ɡ l ə n
skjeglen	ʃ ɛ ɡ l ə n
skjeke	² ʃ ɛː ç ə
skjeke	² ʃ ɛː k ə
skjeken	² ʃ ɛː ç ə n
skjeken	² ʃ ɛː k ə n
skjeker	ʃ eː k ə r
skjeki	² ʃ eː k ɪ
skjekne	² ʃ ɛː k n ə
skjekne	² ʃ ɛ k n ə
skjeldmøy	² ʃ ɛ l d m œ ʏː
skjeldmøy	² ʃ ɛ l m œ ʏː
skjeldmøy	² s ç ɛ l d m œ ʏː
skjeldmøy	² s ç ɛ l m œ ʏː
skjelven	² ʃ ɛ l ʋ ə n
skjelven	² ʃ æ ɽ ʋ ə n
skjema	ʃ eː m ɑ
skjemd	ʃ ɛ m d
skjemda	ʃ ɛ m d ɑ
skjemde	² ʃ ɛ m d ə
skjemma	² ʃ ɛ m m ɑ
skjemmast	² ʃ ɛ m m ɑ s t
skjemme	² ʃ ɛ m m ə
skjemt	ʃ ɛ m t
skjemta	² ʃ ɛ m t ɑ
skjemte	² ʃ ɛ m t ə
skjenka	² ʃ ɛ ŋ k ɑ
skjenkar	² ʃ ɛ ŋ k ɑ r
skjenke	² ʃ ɛ ŋ k ɑ
skjenkene	² ʃ ɛ ŋ k ə n ə
skjenkene	ʃ ɛ ŋ k ə n ə
skjenker	² ʃ ɛ ŋ k ə r
skjenker	² ʃ ɛ ŋ k ə r
skjenker	ʃ ɛ ŋ k ə r
skjenkja	² ʃ ɛ ɳ ç ɑ
skjenkjar	² ʃ ɛ ɲ ç ɑ r
skjenkje	² ʃ ɛ ɳ ç ə
skjenkjer	² ʃ ɛ ɳ ç ə r
skjenkte	² ʃ ɛ ŋ t ə
skjenna	² ʃ ə n n ɑ
skjenna	ʃ ə n n ɑ
skjenne	² ʃ ɛ n n ə
skjer	ʃ eː r
skjera	² ʃ ɛː r a
skjera	² s ç ɛː r a
skjera	ʃ ɛː r a
skjera	s ç ɛː r a
skjere	² ʃ ɛː r ə
skjere	² s ç ɛː r ə
skjerm	ʃ ɛ r m
skjerv	ʃ æ r ʋ
skjerven	ʃ æ r ʋ ə n
skjold	ʃ o l d
skjold	ʃ o l
skjold	s ç o l d
skjold	s ç o l
skjoldmøy	² ʃ o l d m œ ʏː
skjoldmøy	² ʃ o l m œ ʏː
skjoldmøy	² s ç o l d m œ ʏː
skjoldmøy	² s ç o l m œ ʏː
skjor	ʃ uː r
skjor	s ç uː r
skjote	ʃ uː t
skjule	² ʃ ʉː l ə
skjule	² ʃ ʉː ɽ ə
skjæker	ʃ eː k ə r
skjødna	² ʃ œ d n ɑ
skjøna	² ʃ øː n a
skjøne	² ʃ øː n ə
skjør	ʃ øː r
skjå	ʃ ɔː
skjå	s ç ɔː
sko	s k uː
sko	s k uː
skodde	² s k ɔ dː ə
Skodje	² s k œ ʏː e
skog	s k uː ɡ
skogjen	s k uː j ə n
skoi	s k uː ɪ
skoill	s k u ʎː
skoillj	s k u ʎː
Skottland	s k ɔ t l ɑ n
Skottland	s k ɔ t l ɑ n d
skotår	s k ɔː t oː r
skral	s k r ɑː l
skrella	s k r ɛ lː ɑ
skremma	s k r ɛ mː a
skremmande	s k r ɛ mː a n d ə
skrift	s k r ɪ f t
skrifte	² s k r ɪ f t ə
skrika	² s k r iː k ɑ
skrika	s k r iː ç ɑ
skrika	s k r iː k ɑ
skrike	² s k r ɪː ç ə
skrike	² s k r ɪː k ə
skrikja	² s k r iː ç ɑ
skrikje	² s k r iː ç ə
skript	s k r ɪ p t
skriva	² s k r iː ʋ ɑ
skriva	s k r iː ʋ ɑ
skrive	² s k r iː ʋ ə
skrota	s k r uː t a
skru	s k r ʉː
skræling	² s k r eː l ɪ ŋ
skræling	² s k r æː l ɪ ŋ
skrå	s k r oː
skuffa	² s k ʊ fː ɑ
skuffe	² s k ʊ fː ə
skuffe	² s k ʉ fː ə
skugge	² s k ʊ ʝː ə
skugge	² s k ʊ ɡː ə
skuggsjå	² s k ʊ ɡː ʃ ɔː
skuggsjå	² s k ʊ ɡː s j ɔː
skuld	s k ʊ l d
skuld	s k ʊ l
Skuld	s k ʊ l d
Skuld	s k ʊ l
skvadron	s k ʋ a d r uː n
skvett	s k ʋ ɛ tː
skvett	s k ʋ æ tː
skvette	² s k ʋ ɛ t t ə
skvetten	² s k ʋ ɛ t t ə n
skvetten	² s k ʋ ɛ t n̩
skvetten	s k ʋ ɛ t t ə n
skvetten	s k ʋ ɛ t n̩
skvetter	² s k ʋ ɛ t t ə r
skvetter	² s k ʋ ɛ t t ə
skvetter	s k ʋ ɛ t t ə r
skvetter	s k ʋ ɛ t t ə
skvåsj	s k ʋ ɔ ʂ
sky	ʃ yː
skyla	² ʃ yː l ɑ
skyle	² ʃ yː l ə
skylja	² ʃ ʏ l j ɑ
skyr	ʃ ʏː r
skyss	ʂ ʏ sː
skyttargrav	ʃ y t a r ɡ r aː v
skøti	² s k øː t i
skøti	² s k ø t i
skøyr	ʃ ø y r
skøyte	ʂ ø j t e
skåddj	s k ɔ ɟː
skåidd	s k ɔ ɟː
skåki	s k oː k ɪ
skål	s k ɔː l
skål	s k ɔː ɽ
slag	ʂ l ɑː ɡ
slagmark	² ʂ l ɑː ɡ m ɑ r k
sle	ʂ l ɛː
sleggje	² ʂ l ɛ jː ə
sleggje	s l ɛ ɟː ə
slegi	² s l eː ɡ ɪ
slegi	² ʃ ɽ eː ɡ ɪ
sleipe	ʂ l ɛ ɪː p ə
slektning	s l ɛ k t n i ŋ ɡ
slide	s l ɑ ɪ̯ d
slik	s l iː k
slikekjake	ʂ l i k ə ɕ a k ə
slikekjake	ʂ l i ɕ i ɕ a ɕ i
slikka	ʂ l ɪ kː ɑ
slikkepott	ʂ l i kː e p o tː
slira	² s l iː r ɑ
slira	s l iː r ɑ
slira	² s l iː r ɑ
sliten	² ʂ l iː t ə n
sliter	² s l iː t ə r
sliter	s l iː t ə r
slo	s l uː
slo	ʃ ɽ uː
slu	ʂ l ʉː
slutt	ʂ l ʉ tː
slutta	² ʂ l ʉ tː ɑ
sløg	s l øː ɡ
sløsa	ʂ l œ s ɑ
slå	s l oː
slå	ʂ ɽ oː
slåst	s l ɔ s t
slåstkamp	s l o s t k a m p
smalt	s m ɑː l t
smella	s m ɛ l l ɑ
smella	² s m ɛ l l ɑ
smelle	² s m ɛ l l ə
smeller	² s m ɛ l l ə r
smeller	² s m ɛ l l ə
smeller	s m ɛ l l ə r
smeller	s m ɛ l l ə
smelt	s m ɛ l t
smia	² s m iː ɑ
smidja	² s m ɪː j a
smidja	² s m ɪː a
smidja	² s m ɪ j j a
smidju	² s m ɪː j ʉ
smidju	² s m ɪː ʉ
smie	² s m iː ə
smiu	² s m iː ʉ
smiu	² s m ɪː ʉ
små	s m oː
snart	s n ɑː r t
sneis	s n ɛ ɪː s
snigel	² s n iː ə l
snigel	² s n ɪː ʝ ə l
snigel	² s n ɪː ɡ ə l
snikmordar	s n iː k m u r d a r
snill	s n ɪ lː
snjoball	² s n j uː b ɑ lː
snok	s n oː k
snus	s n ʉː s
snø	s n øː
so	s uː
sofa	s uː f ɑ
sofagris	s uː f a ɡ r iː s
soge	² s oː ɡ ə
soge	² s oː ʝ ə
soge	² s oː ɡ ə
soinn	s u ɲ
soinn	s u ɲ
soinn	s u ɲ
sol	s uː l
sol	s ɔː l
sola	s uː l ɑ
sola	² s uː l ɑ
solbrend	s uː l b r ɛ n d
solbrent	s uː l b r ɛ n t
solbær	s uː l b æː r
soldogg	s uː l d ɔ ɡː
sole	s k uː l ə
soleis	s uː l ɛ ɪː s
solgisl	s u l j i ʂ l
soll	s ɔ lː
solrenning	s uː l r ɛ n i ŋ ɡ
solside	² s uː l s iː ə
solside	² s uː ɽ s iː ə
solsikke	s uː l s i k ə
solulv	s u l ʉ l ʋ
som	s ɔ mː
som	s ʊ mː
sommar	² s ɔ mː ɑ r
somna	² s ɔ m n ɑ
somne	² s ɔ m n ə
sonn	s ɔ nː
sonn	s ɔ̂ ɲː
sonn	s ɔ ɲː
sonn	s ɔ nː
sopinn	² s uː p i ɲ
soss	s ʊ sː
sott	s ʊ tː
sott	s u cː
sova	² s oː v a
sova	² s o v a
sovjetar	s ɔ ʋ j ɛ t a r
sovna	² s ɔ ʋ n ɑ
sovne	² s ɔ ʋ n ə
spade	² s p ɑː d ə
spade	² s p ɑː ə
spanjol	s p a n j uː l
sparsam	² s p aː r s a m
sparsam	² s p aː ʂ a m
spegel	² s p ɛ ɪː ə l
spegel	² s p ɛː ɡ ə l
spegel	² s p ɛ ɡ ə l
spekk	s p ɛ k
spekulere	s p e k ʉ l e r e
spekulere	s p e kː u l e r e
spekulere	s p e kː u l e r
spela	² s p eː l ɑ
speleliste	s p êː l ə l i s t ə
Sperillen	² s p ɛː r i l ə n
Sperillen	² s p ɛː ɻ i l ə n
spettmeis	² s p ɛ tː m ɛ ɪː s
spikarjarn	s p iː k a r j aː r n
Spjelkavik	² s p j ɛ l k a v iː k
Spjelkavik	² s p j ɛ l k a v iː ç a
spjot	s p j uː t
spjut	s p j ʉː t
spol	s p uː ɭ
spon	s p uː n
spor	s p uː r
spord	s p uː r
spreia	² s p r ɛ ɪː a
sprong	s p r ɔ ŋ
språkforsking	s p r oː k f o ʂ k i ŋ
Spydeberg	² s p e bː æ r
Spydeberg	² s p yː d ə b ɛ r ɡ
spyfluge	s p yː f l ɔː ɡ a
spyrja	² s p ʏ r j ɑ
spøk	s p øː k
spøken	² s p øː ç ə n
spøken	² s p øː k ə n
spøken	s p øː ç ə n
spøken	s p øː k ə n
spøkja	s p øː ç a
spørja	² s p œ r j ɑ
squash	s k ʋ ɔ ʂ
stabbestein	² s t a bː ə s t ɛ ɪː n
stabbur	² s t a b b ʉ r
stad	s t ɑː
stadet	s t ɑː ə
stadet	² s t ɑː ə
stakar	² s t aː k a r
stakar	² s t a k a r
stand	s t ɑ n d
stand	s t ɑ nː
stand	s t ɑ ɲː
stand	s t ɑ n d
stand	s t ɑ nː
stand	s t æ n d
stand	s t æ nː
start	s t ɑ r t
Stathelle	² s t a t l ə
Stathelle	s t a t ² h ɛ lː ə
Stavanger	s t a v a ŋ ɡ ə r
Stavanger	s t a v a ŋː ə r
Stavern	² s t aː v æ ɳ
steikja	² s t ɛ ɪː ç a
stein	s t ɛ ɪː n
Stein	s t ɛ ɪː n
Steinar	² s t ɛ ɪː n a r
steinbit	² s t ɛ ɪː n b iː t
steingard	² s t ɛ ɪː n ɡ aː r
steingard	² s t ɛ ɪː n ɡ aː ɽ
Steinkjer	² s t ɛ ɪ n ç ə r
Steinkjer	² s t ɛ ɪː n ç ɛː r
Steinkjer	² s t e n ç ə r
steinkobbe	² s t ɛ ɪː n k o bː ə
steinsopp	² s t ɛ ɪː n s o p
steinsprang	² s t ɛ ɪː n s p r a ŋ ɡ
steinsprang	² s t ɛ ɪː n s p r a ŋ
stelt	s t ɛ l t
stelte	² s t ɛ l t ə
stemne	² s t ɛ m n ə
stengje	² s t ɛ ŋ j ə
stige	² s t iː ə
stige	² s t ɪː ɡ ə
stikkontakt	s t i k k u n t a k t
stillongs	s t iː l l o ŋ s
stillongs	s t iː l o ŋ s
stjerne	² s t j ɛ r n ə
stjerne	² s t j ɛ nː ə
stjerne	² s ç ɛ nː ə
stjerne	² ʃ ɛ nː ə
Stjørdal	² ʃ ø r d aː l
Stjørdal	² ʃ ø r d aː ɽ
Stjørdalen	² ʃ ø r d a lː ə n
Stjørdalen	² ʃ ø r d a ɽː ə n
sto	s t uː
stoa	s t uː ɑ
stoden	² uː ə n
stokk	s t ɔ kː
stong	s t ɔ ŋː
stongi	s t ɔ ŋ ŋ ɪ
stongi	s t ɔ ŋ j ɪ
stor	s t uː r
Stord	s t uː r
Stord	s t u r d
Storesand	² s t uː r ə s a n d
Storesand	² s t uː r ə s a n
storleik	s t uː r l ɛ iː k
stove	² s t oː ʋ ə
Strai	s t r ɛ ɪː
Strai	s t r a ɪː
strandflate	s t r a n f l aː t e
straum	s t r œ ʊː m
strek	s t r eː k
strid	s t r iː
strid	s t r iː d
strok	s t r oː k
stryka	² s t r yː k ɑ
stryka	s t r yː k ɑ
strøk	s t r œː k
Strømsø	s t r ø m s ø
stråbær	s t r oː b æː r
stråbær	s t r oː b eː r
stua	² s t ʉː ɑ
student	s t ʉː d ɛ n t
studera	s t ʉː d eː r a
stue	² s t ʉː ə
stum	s t u mː
stut	s t ʉː t
stutt	s t ʉ t
stuv	s t ʉː ʋ
stygg	s t ʏ ɡː
stygg	ʂ t œ ɡː
stykke	² s t ʏ çː ə
stykke	² s t ʏ kː ə
styrd	s t ʏː r
styrd	s t ʏː ɽ
stærsk	s t æ ʃ k
støl	s t øː l
Støre	² s t øː r ə
Støren	¹ s t øː ɳ̩
støvel	s t ø v e l
støypa	² s t œ ʏː p a
stå	s t oː
stålorm	² s t oː l ɔ r m
Suderøy	² s ʊː ə r œ ʏː
Suderøy	² s ʊː r œ ʏː
Suderøyane	² s ʊː ə r œ ʏː a n ə
Suderøyane	² s ʊː r œ ʏː a n ə
sugge	² s ʉ ɡː ə
sukka	² s ʊ kː ɑ
sukka	² s ʉ kː ɑ
sukker	s u kː e r
sul	s ʉː l
sul	s ʉː ɽ
sulu	² s ʉː l ʉ
sulu	² s ʉ l ʉ
sulu	² s ʉː ɽ ʉ
sulu	² s ʉ ɽ ʉ
sumar	² s ʊ mː a r
sumar	² s ʊ m a r
Sunnmøre	² s ʉ n m øː r ə
Sunnmøre	² s ʊ n m øː r ə
supe	² s ʉː p ə
supe	s ʉ p eː
surblad	s ʉ r b l a
susl	s ʉ ɬ l
Svalbard	² s v aː l b aː r
Svalbard	² s v aː ɽ b aː ɽ
svalbardrein	² s v aː l b aː r r ɛ ɪː n
svalbardrein	² s v aː ɽ b aː ɽ r ɛ ɪː n
svale	² s ʋ ɑː l ə
svart	s v a r t
Svein	s v ɛ ɪː n
Svein	s v ɛ ɪː d n
Svein	s v ɛ ɪː ɲ
Sveio	² s v ɛ ɪː u
sveip	s v ɛ ɪː p
sveiv	s v ɛ ɪː v
svelg	s v ɛ l ɡ
svelg	s v ɛ ɽ ɡ
svelg	s v ɛ ɽ j
Svelvik	² s v æ ɽ v iː k
svemn	s ʋ ɛ m n
sverd	s ʋ ɛː r
sverd	s ʋ ɛ r d
sverdfisk	² s ʋ ɛ r d f ɪ s k
Sverdvik	² s v ɛ ɽ v iː k
Sverdvik	² s v æ ɽ v iː k
Sverdvik	s v ɛ r v iː k
Sverdvik	² s v æ r v iː k
Svere	² s v eː r ə
Sverige	s v ɛ r j ə
Sverike	¹ s v ɛː r ɪ ç ə
Sverike	¹ s v ɛː r ɪ k ə
Sverike	¹ s v ɛː r ɪ k
Sverre	² s v ɛ rː ə
Svidud	² s v ɪː u
Svidud	² s v ɪː ʉ
svik	s ʋ iː k
svika	s ʋ iː k a
svikar	s ʋ iː k a r
sviki	² s ʋ iː k ɪ
sviki	s ʋ iː k ɪ
svikt	s ʋ i k t
svikta	s ʋ i k t a
svin	s ʋ iː n
svineinfluensa	s ʋ iː n ə i n f l ʉ ə n s a
svini	s ʋ iː n ɪ
svintoks	² s v iː n t o k s
Svinøy	² s v iː n œ ʏː
svivi	² s ʋ iː ʋ ɪ
svivi	s ʋ iː ʋ ɪ
svolt	s ʋ ɔ l t
svolten	² s v o l t ə n
svolten	² s v o ɽ t ə n
svolten	s v o l t ə n
svolten	s v o ɽ t ə n
svona	² s v oː n a
svor	s ʋ uː r
svor	s ʋ uː ɭ
Svorkmo	s ʋ o ʂ k m u
svær	ʂ ʋ æː r
svæva	² s v eː v a
svæve	² s ʋ eː ʋ ə
svømn	s ʋ œ m n
svørd	s ʋ øː r
syda	² s yː a
sykkel	s ʏ kː æ ɽ
Sykkylven	² s ʏ çː ʏ l v i ɲ
Sykkylven	² s ʏ çː ʏ l v ə n
Sykkylven	² s ʏ kː ʏ l v ə n
syklus	s yː k l ʉ s
sykn	s ʏ kː n̩
sykn	s ʏ k k ə n
sykna	² s ʏ k n ɑ
sykna	s ʏ k n ɑ
sykne	² s ʏ k n ə
sylv	s ʏ l
symbal	s ʏ m b ɑː l
symbel	s ʏ m b ə l
symbel	s ʏ m b l̩
symre	² s ʏ m r ə
synagoge	s ʏ n a ² ɡ uː ɡ ə
synda	s ʏ n d ɑ
synda	s ʏ n n ɑ
synda	² s ʏ n d ɑ
syndre	² s ʏ n d r ə
synleg	² s yː n l ə
syrgja	² s ʏ r j ɑ
sysken	² s ʏ ʃː ɛ n
sysken	² s ʏ s ç ɛ n
sysken	² s ʏ s k ɛ n
syster	² s ʏ s t ɛ r
syster	s ʏ s t ə r
syte	² s yː t a
Syvde	² s ʏ v d ə
Syvdsfjorden	¹ s ʏ sː f j uː r ə n
Syvdsfjorden	¹ s ʏ sː f j ɔː r ɪ ɲ
Syvdsfjorden	¹ s ʏ sː f j ɔː r e
sækstå	² s æ kː s t ɔ
sækstå	² s æ k s t ɔ
særleg	² s æː ɽ l ɛ
særleg	s æː ɭ e
Søgne	² s ø ŋ n ə
søkk	s œ kː
søkka	² s œ k k ɑ
søkka	² s œ k k ɑ
søkka	s œ k k ɑ
søkka	s œ çː ɑ
søkki	s œ k k ɪ
søkki	s œ çː ɪ
søknad	² s øː k n a
sølt	s øː l t
sølt	s øː ʈ
sølte	² s øː l t ə
sølte	² s øː ɽ t ə
sølv	s ø l
sømn	s œ m n
søppel	s œ pː ə l
søren	s œː ɳ
søring	s øː r i ŋ ɡ
sørover	s øː r ɔː ʋ ɛ r
Sørum	² s øː r u m
søsken	² s ø ʃː ɛ n
søsken	² s ø s ç ɛ n
søsken	² s ø s k ɛ n
søt	s øː t
søtleik	² s øː t l ɛ ɪː k
søvn	s ø v n
søyda	² s ø yː a
søye	² s œ ʏ̯ː ə
så	s oː
såd	s oː d
sånn	s ɒ n
t	t eː
t	t
t	ʈ
ta	t ɑː
tad	t aː
takksam	² t a kː s a m
takt	t ɑ k t
talje	² t ɑ l j ə
talskvinne	t aː l s k ʋ i n ə
talsmann	t aː l s m a n
talsperson	t aː l s p ɛ r s uː n
tange	² t a n ʝ ə
tange	² t a ŋ ɡ ə
tange	² t a ŋ ə
tangje	² t ɑ ŋ j ə
tangje	² t ɑ ɲ ɲ ə
tank	t a n k
tanke	² t ɑ n ç ə
tanke	² t ɑ ŋ k ə
tann	t ɑ nː
tann	t ɞ nː
tann	t ɑ ɲː
tannkost	t a n k u s t
Tanzania	t a n s a n i a
tapa	² t ɑː p ɑ
tapa	² t æ ɪ̯ p ɑ
tapa	t ɑː p ɑ
tape	² t ɑː p ə
tape	t æ ɪ̯ p
tape	² t æ ɪ̯ p ə
tapet	t ɑː p ə
tapet	t ɑ p eː t
tare	² t aː r ə
Targeir	² t a r j ɛ ɪ r
Targeir	² t a r j ɛ ɪ
Targeir	² t a r j ə r
Targeir	² t a r j ə
Targeir	² t a r ɡ ɛ ɪ r
taug	t æ ʉː
taug	t æ ʋː
te	t eː
tebakers	t e b aː k e ʂ
tee	t iː
tegja	² t æ ɪ̯ ɑ
tegja	² t ɛː ʝ ɑ
teia	² t ɛ ɪː a
teig	t ɛ ɪː ɡ
teikn	t æ ɪ̯ k ə n
teikn	t æ ɪ̯ k n
teikn	t ɛ ɪ̯ k ə n
teikn	t ɛ ɪ̯ k n
tein	t ɛ ɪː n
teiste	² t ɛ ɪ s t ə
teki	² t eː ç ɪ
tekka	² t ɛ k k ɑ
tekkas	² t ɛ k k ɑ s
tekkast	² t ɛ k k ɑ s t
tekke	² t ɛ k k ə
tekkja	² t ɛ ç ç ɑ
tekkjar	² t ɛ ç ç ɑ r
tekkjas	² t ɛ ç ç ɑ s
tekkjast	² t ɛ ç ç ɑ s t
tekkje	² t ɛ ç ç ə
teks	t eː k s
teks	t ɛ k s
tekst	t ɛ k s t
tekst	t ɛ k s t
teksta	t ɛ k s t ɑ
teksta	² t ɛ k s t ɑ
tekste	² t ɛ k s t ə
tele	t æ l e
teleportere	t e l e p u r t eː r e
tempus	t ɛ m p ʉ s
tenar	² t eː n ɑ r
tenest	² t eː n ɛ s t
tenkja	² t ɛ ɲ ç ɑ
tenna	² t ɛ nː ɑ
tenna	t ɛ nː ɑ
tenner	t ɛ n n ə r
tenner	² t ɛ n n ə r
terrin	² t æ r i ɲ
terrorangrep	t ɛ r u r a n ɡ r eː p
terroråtak	t ɛ r u r ɒː t aː k
tess	t ɛ sː
Tesse	² t æ sː ə
tet	t eː t
ti	t iː
tid	t iː
tidend	² t iː ɛ n d
tidend	² t iː ɛ n
tidend	² t iː n̩
tign	t ɪ ɡ n
tign	t ɪ ŋ n
til	t ɪ lː
tilbake	t ɪ l b ɑː k ə
tilbod	² t ɪ l b uː d
tilbod	² t ɪ l b uː
tilfelle	t ɪ l f ɛ l ə
tilsetja	t ɪ l s ɛ ç a
tilsett	t ɪ l s ɛ t
tilsette	t ɪ l s ɛ t ə
timber	t ɪ m b ə r
timber	t ɪ mː ə r
time	² t iː m ə
timeglas	t iː m ə ɡ l aː s
ting	t ɪ ŋː
tispe	t i s p e
tistel	² t ɪ s t ə l
tiur	² t iː ʉ r
tiur	² t eː u r
tivar	² t iː v a r
tjald	ç a lː
tjau	ç æ ʉ̯
tjod	ç uː
tjov	ç uː ʋ
tjug	ç ʉː ɡ
tjug	ç ʉː
tjukk	ç ʊ kː
tjukka	ç ʊ k k ɑ
tjukka	² ç ʊ k k ɑ
tjukke	² ç ʊ k k ə
tjukken	ç ʊ k k ə n
tjukken	ç ʊ k n̩
tjukken	² ç ʊ k k ə n
tjukn	ç ʊ k n
tjuv	ç ʉː ʋ
tjærekors	ç æː r e k o ʂ
tjøinn	ç œ ɲː
to	t uː
toillj	t u ʎ
Tokke	t ɔ kː ə
tokt	t ɔ k t
tolig	² t oː l ɪ
Tolo	² t uː l u
tolv	t o l v
tolv	t o ɽ v
tolv	t o lː
Tolv	t o l v
Tolv	t o ɽ v
tom	t ʊ mː
Tor	t uː r
Torbera	² t o r b ə r a
Torbera	t o r b ɛː r a
Tord	t uː r
Tord	t uː ɽ
torde	² t uː ɽ ə
tordivel	t ʊ r d iː ʋ ɛ l
tore	² t oː r ə
tore	² t uː r ə
tore	² t uː r ə
Torgeir	² t o r j ɛ ɪ r
Torgeir	² t o r j ɛ ɪ
Torgeir	² t o r j ə r
Torgeir	² t o r j ə
Torgeir	² t o r ɡ ɛ ɪ r
Torlav	² t o lː aː v
Torleiv	² t o lː ɛ ɪ̯ v
Torre	² t o rː ə
Torshamn	t uː r s h a m n
Torshamn	t uː r s a m n
Torshamn	t uː ʂ h a m n
Torshamn	t uː ʂ a m n
Torsnes	² t u s n ə s
Torstein	² t o r s t ɛ ɪː n
Torstein	² t o s t ɛ ɪː n
Torstein	² t u r s t ɛ ɪː n
Torstein	² t u s t ɛ ɪː n
torv	t ɔ r ʋ
tosk	t o s k
Totak	² t u t a k
Toten	t uː t ə n
Totland	² t uː t l a n d
tott	t ɔ tː
tradisjon	t r a d i ʃ uː n
traktaten	t r a k t aː t n̩
tran	t r ɑː n
trana	t r ɑː n ɑ
trana	² t r ɑː n ɑ
trana	² t r ɑ n ɑ
Trandeim	² t r a n d ɛ ɪ m
Trandum	² t r aː n ø m
Trandum	² t r a nː u m
Trandum	² t r a n d ʉ m
Trandum	² t r a nː ɔ m
Trandum	² t r aː n ɔ m
Trandum	² t r aː n ø m
trane	² t r ɑː n ə
transkripsjon	t r a n s k r i p ʂ ùː n
Tranøm	² t r aː n ø mː
trass	t r ɑ sː
trauma	t r æ ʉ̯ m ɑ
trauma	² t r æ ʉ̯ m ɑ
traume	² t r æ ʉ̯ m ə
traumet	² t r æ ʉ̯ m ə
tre	t r eː
treak	² t r eː ɑ k
trena	² t r eː n ɑ
trena	² t r eː n ɑ
trena	t r eː n ɑ
trenar	t r eː n aː r
trenga	² t r ɛ ŋ a
trengast	t r ɛ n ɡ a s t
trenger	t r ɛ ŋ ɛ r
treskald	² t r ɛ s k a l d
treskald	² t r ɛ s k a l
treskja	² t r ɛ ʃ ʃ ɑ
treskje	² t r ɛ ʃ ʃ ə
trettan	² t r ɛ tː a n
trettan	² t r ɛ tː a
Tretten	² t r æ tː e
Tretten	² t r e tː e n
trillebår	t r i l l e b oː r
trilling	t r i l i ŋ ɡ
trippa	² t r ɪ pː ɑ
trivast	t r iː v a s t
trog	t r oː ɡ
troll	t r o lː
troll	t r o ʎː
trolldeig	² t r o lː d ɛ ɪː ɡ
trolldeig	² t r o lː d ɛ ɪː
trolldom	² t r ɔ l d ʊ m
trolldom	² t r ɔ l d ɔ m
trollheim	t r o lː h ɛ ɪː m
trollheim	t r o lː ɛ ɪː m
trollkjerring	t ɾ ɔ ʎː ç æ rː ɪ ŋ
trollkvinne	t r ɔ ʎː k ʋ i nː ə
trollmann	t r ɔ l m a n
Trond	t r u n d
Trond	t r u nː
Trondheim	² t r u n d h ɛ ɪ m
Trondheim	² t r u n d ɛ ɪ m
Trondheim	² t r u nː h ɛ ɪ m
Trondheim	² t r u nː ɛ ɪ m
Trondheim	² t r ɔ nː h ɛ ɪ m
Trondheim	² t r ɔ nː ɛ ɪ m
Trondheimen	² t r u n h ɛ ɪ m ə n
Trondheimen	² t r u n ɛ ɪ m ə n
Trondheimen	² t r u n d h ɛ ɪ m ə n
Trondheimen	² t r u n d ɛ ɪ m ə n
Trondheimsfjorden	² t r u n d h ɛ ɪː m s f j uː r ə n
Trondheimsfjorden	² t r u n d ɛ ɪː m s f j uː r ə n
Trondheimsfjorden	² t r u n h ɛ ɪː m s f j uː r ə n
Trondheimsfjorden	² t r u n ɛ ɪː m s f j uː r ə n
trost	t r ɔ s t
trufast	² t r ʉː f ɑ s t
trugande	² t r ʉː ɡ ɑ n d ə
trugande	² t r ʉː ɡ ɑ n ə
tryggleik	² t r ʏ ɡː l ɛ ɪː k
Trym	t r ʏ m
Træna	¹ t r æː n a
Trøndalog	² t r ø n d ɑ l ɔˑ ɡ
Trøndalog	² t r ø nː ɑ l ɔˑ ɡ
Trøndelag	² t r ø n d ə l aː ɡ
Trøndelag	² t r ø nː ə l aː ɡ
Trøndelog	² t r ø n d ə l ɔˑ ɡ
Trøndelog	² t r ø nː ə l ɔˑ ɡ
trønder	t r ø n d ə r
