aarōn	aː a r ɔ n
conplexō	k ɔ m p l ɛ k s oː
conplexō	k ɔ m p l ɛ k s ɔ
conplicō	k ɔ m p lʲ ɪ k oː
conplicō	k ɔ m p l i k ɔ
conplōdō	k ɔ m p ɫ̪ oː d̪ oː
conplōdō	k ɔ m p l ɔː d̪ ɔ
conpluor	k ɔ m p ɫ̪ ʊ ɔ r
conpluor	k ɔ m p l u ɔ r
conplūrēs	k ɔ m p ɫ̪ uː r eː s
conplūrēs	k ɔ m p l uː r ɛ s
conponō	k ɔ m p ɔ n oː
conponō	k ɔ m p ɔ n ɔ
conportō	k ɔ m p ɔ r t̪ oː
conportō	k ɔ m p ɔ r t̪ ɔ
conpos	k ɔ m p ɔ s
conpos	k ɔ m p ɔ s
conprānsor	k ɔ m p r ãː s ɔ r
conprānsor	k ɔ m p r a n s ɔ r
conprehendō	k ɔ m p r ɛ h ɛ n̪ d̪ oː
conprehendō	k ɔ m p r ɛ ɛ n̪ d̪ ɔ
conprimō	k ɔ m p r ɪ m oː
conprimō	k ɔ m p r i m ɔ
conprobō	k ɔ m p r ɔ b oː
conprobō	k ɔ m p r ɔ b ɔ
conpugnō	k ɔ m p ʊ ŋ n oː
conpugnō	k ɔ m p u ɲ ɲ ɔ
conpungō	k ɔ m p ʊ ŋ ɡ oː
conpungō	k ɔ m p u ŋ ɡ ɔ
conputō	k ɔ m p ʊ t̪ oː
conputō	k ɔ m p u t̪ ɔ
conputrēscō	k ɔ m p ʊ t̪ r eː s k oː
conputrēscō	k ɔ m p u t̪ r ɛ s k ɔ
conquaerō	k ɔ ŋ kʷ a e̯ r oː
conquaerō	k ɔ ŋ k w ɛː r ɔ
conquassātiō	k ɔ ŋ kʷ a s s aː t̪ i oː
conquassātiō	k ɔ ŋ k w a s s aː t͡s i ɔ
conquassō	k ɔ ŋ kʷ a s s oː
conquassō	k ɔ ŋ k w a s s ɔ
conqueror	k ɔ ŋ kᶣ ɛ r ɔ r
conqueror	k ɔ ŋ k w ɛ r ɔ r
conquestāre	k ɔ ŋ kᶣ ɛ s t̪ aː r ɛ
conquestāre	k ɔ ŋ k w ɛ s t̪ aː r ɛ
conquestiō	k ɔ ŋ kᶣ ɛ s t̪ i oː
conquestiō	k ɔ ŋ k w ɛ s t̪ i ɔ
conquestō	k ɔ ŋ kᶣ ɛ s t̪ oː
conquestō	k ɔ ŋ k w ɛ s t̪ ɔ
conquiēscō	k ɔ ŋ kᶣ i eː s k oː
conquiēscō	k ɔ ŋ k w i ɛ s k ɔ
conquiētum	k ɔ ŋ kᶣ i eː t̪ ʊ̃ˑ
conquiētum	k ɔ ŋ k w i ɛː t̪ u m
conquinīscō	k ɔ ŋ kᶣ ɪ n iː s k oː
conquinīscō	k ɔ ŋ k w i n i s k ɔ
conquīrō	k ɔ ŋ kᶣ iː r oː
conquīrō	k ɔ ŋ k w iː r ɔ
conquīsītiō	k ɔ ŋ kᶣ iː s iː t̪ i oː
conquīsītiō	k ɔ ŋ k w i z iː t͡s i ɔ
conrēgnō	k ɔ n r eː ŋ n oː
conrēgnō	k ɔ n r ɛ ɲ ɲ ɔ
conresurgō	k ɔ n r ɛ s ʊ r ɡ oː
conresurgō	k ɔ n r ɛ z u r ɡ ɔ
conresuscitō	k ɔ n r ɛ s ʊ s k ɪ t̪ oː
conresuscitō	k ɔ n r ɛ z u ʃ ʃ i t̪ ɔ
conrōborō	k ɔ n r oː b ɔ r oː
conrōborō	k ɔ n r ɔː b ɔ r ɔ
conrōdō	k ɔ n r oː d̪ oː
conrōdō	k ɔ n r ɔː d̪ ɔ
conrogō	k ɔ n r ɔ ɡ oː
conrogō	k ɔ n r ɔ ɡ ɔ
cōnsabrum	k õː s a b r ʊ̃ˑ
cōnsabrum	k ɔ n s a b r u m
cōnsacrō	k õː s a k r oː
cōnsacrō	k ɔ n s a k r ɔ
cōnsaepiō	k õː s a e̯ p i oː
cōnsaepiō	k ɔ n s ɛː p i ɔ
cōnsalūtātiō	k õː s a ɫ̪ uː t̪ aː t̪ i oː
cōnsalūtātiō	k ɔ n s a l u t̪ aː t͡s i ɔ
cōnsalūtō	k õː s a ɫ̪ uː t̪ oː
cōnsalūtō	k ɔ n s a l uː t̪ ɔ
cōnsānēscō	k õː s aː n eː s k oː
cōnsānēscō	k ɔ n s a n ɛ s k ɔ
cōnsanguineus	k õː s a ŋ ɡᶣ ɪ n e ʊ s
cōnsanguineus	k ɔ n s a ŋ ɡ w iː n ɛ u s
cōnsanguinius	k õː s a ŋ ɡᶣ ɪ n i ʊ s
cōnsanguinius	k ɔ n s a ŋ ɡ w iː n i u s
cōnsānō	k õː s aː n oː
cōnsānō	k ɔ n s aː n ɔ
cōnsarcinō	k õː s a r k ɪ n oː
cōnsarcinō	k ɔ n s a r t͡ʃ i n ɔ
cōnsarriō	k õː s a r r i oː
cōnsarriō	k ɔ n s a r r i ɔ
cōnsauciō	k õː s a u̯ k i oː
cōnsauciō	k ɔ n s a u̯ t͡ʃ i ɔ
cōnscelerō	k õː s k ɛ l ɛ r oː
cōnscelerō	k ɔ n̠ʲ ʃ ɛː l ɛ r ɔ
cōnscendō	k õː s k ɛ n̪ d̪ oː
cōnscendō	k ɔ n̠ʲ ʃ ɛ n̪ d̪ ɔ
cōnscēnsiō	k õː s k ẽː s i oː
cōnscēnsiō	k ɔ n̠ʲ ʃ ɛ n s i ɔ
cōnscientia	k õː s k i ɛ n̪ t̪ i a
cōnscientia	k ɔ n̠ʲ ʃ i ɛ n t͡s i a
cōnscindō	k õː s k ɪ n̪ d̪ oː
cōnscindō	k ɔ n̠ʲ ʃ i n̪ d̪ ɔ
cōnsciō	k õː s k i oː
cōnsciō	k ɔ n̠ʲ ʃ i ɔ
cōnscīscō	k õː s k iː s k oː
cōnscīscō	k ɔ n̠ʲ ʃ i s k ɔ
cōnscissiō	k õː s k ɪ s s i oː
cōnscissiō	k ɔ n̠ʲ ʃ i s s i ɔ
cōnscius	k õː s k i ʊ s
cōnscius	k ɔ n̠ʲ ʃ i u s
cōnscreor	k õː s k r e ɔ r
cōnscreor	k ɔ n s k r ɛ ɔ r
cōnscrībillō	k õː s k r iː b ɪ l lʲ oː
cōnscrībillō	k ɔ n s k r i b i l l ɔ
cōnscrībō	k õː s k r iː b oː
cōnscrībō	k ɔ n s k r iː b ɔ
cōnscrīptiō	k õː s k r iː p t̪ i oː
cōnscrīptiō	k ɔ n s k r i p t͡s i ɔ
cōnscrīptor	k õː s k r iː p t̪ ɔ r
cōnscrīptor	k ɔ n s k r i p t̪ ɔ r
cōnsecō	k õː s ɛ k oː
cōnsecō	k ɔ n s ɛ k ɔ
cōnsecrātiō	k õː s ɛ k r aː t̪ i oː
cōnsecrātiō	k ɔ n s ɛ k r aː t͡s i ɔ
cōnsecrātor	k õː s ɛ k r aː t̪ ɔ r
cōnsecrātor	k ɔ n s ɛ k r aː t̪ ɔ r
cōnsecrātrīx	k õː s ɛ k r aː t̪ r iː k s
cōnsecrātrīx	k ɔ n s ɛ k r aː t̪ r i k s
cōnsecrō	k õː s ɛ k r oː
cōnsecrō	k ɔ n s ɛ k r ɔ
cōnsectāneus	k õː s ɛ k t̪ aː n e ʊ s
cōnsectāneus	k ɔ n s ɛ k t̪ aː n ɛ u s
cōnsectārius	k õː s ɛ k t̪ aː r i ʊ s
cōnsectārius	k ɔ n s ɛ k t̪ aː r i u s
cōnsectātor	k õː s ɛ k t̪ aː t̪ ɔ r
cōnsectātor	k ɔ n s ɛ k t̪ aː t̪ ɔ r
cōnsector	k õː s ɛ k t̪ ɔ r
cōnsector	k ɔ n s ɛ k t̪ ɔ r
cōnsēminālis	k õː s eː m ɪ n aː lʲ ɪ s
cōnsēminālis	k ɔ n s ɛ m i n aː l i s
cōnsēmineus	k õː s eː m ɪ n e ʊ s
cōnsēmineus	k ɔ n s ɛ m iː n ɛ u s
cōnsenēscō	k õː s ɛ n eː s k oː
cōnsenēscō	k ɔ n s ɛ n ɛ s k ɔ
cōnsēnsus	k õː s ẽː s ʊ s
cōnsēnsus	k ɔ n s ɛ n s u s
cōnsentāneus	k õː s ɛ n̪ t̪ aː n e ʊ s
cōnsentāneus	k ɔ n s ɛ n̪ t̪ aː n ɛ u s
cōnsentia	k õː s ɛ n̪ t̪ i a
cōnsentia	k ɔ n s ɛ n t͡s i a
cōnsentiēns	k õː s ɛ n̪ t̪ i ẽː s
cōnsentiēns	k ɔ n s ɛ n t͡s i ɛ n s
cōnsentiō	k õː s ɛ n̪ t̪ i oː
cōnsentiō	k ɔ n s ɛ n t͡s i ɔ
cōnsentius	k õː s ɛ n̪ t̪ i ʊ s
cōnsentius	k ɔ n s ɛ n t͡s i u s
cōnsepeliō	k õː s ɛ p ɛ lʲ i oː
cōnsepeliō	k ɔ n s ɛ p ɛː l i ɔ
cōnsēpiō	k õː s eː p i oː
cōnsēpiō	k ɔ n s ɛː p i ɔ
cōnsequor	k õː s ɛ kʷ ɔ r
cōnsequor	k ɔ n s ɛ k w ɔ r
cōnsequus	k õː s ɛ k ʊ s
cōnsequus	k ɔ n s ɛ k w u s
cōnsequutiō	k õː s ɛ k ʊ t̪ i oː
cōnsequutiō	k ɔ n s ɛ k w uː t͡s i ɔ
cōnsermōnor	k õː s ɛ r m oː n ɔ r
cōnsermōnor	k ɔ n s ɛ r m ɔː n ɔ r
cōnserva	k õː s ɛ r w a
cōnserva	k ɔ n s ɛ r v a
cōnservābilis	k õː s ɛ r w aː b ɪ lʲ ɪ s
cōnservābilis	k ɔ n s ɛ r v aː b i l i s
cōnservātiō	k õː s ɛ r w aː t̪ i oː
cōnservātiō	k ɔ n s ɛ r v aː t͡s i ɔ
cōnservātīve	k õː s ɛ r w aː t̪ iː w ɛ
cōnservātīve	k ɔ n s ɛ r v a t̪ iː v ɛ
cōnservātīvus	k õː s ɛ r w aː t̪ iː w ʊ s
cōnservātīvus	k ɔ n s ɛ r v a t̪ iː v u s
cōnservātor	k õː s ɛ r w aː t̪ ɔ r
cōnservātor	k ɔ n s ɛ r v aː t̪ ɔ r
cōnservātrīx	k õː s ɛ r w aː t̪ r iː k s
cōnservātrīx	k ɔ n s ɛ r v aː t̪ r i k s
cōnserver	k õː s ɛ r w ɛ r
cōnserver	k ɔ n s ɛ r v ɛ r
cōnservō	k õː s ɛ r w oː
cōnservō	k ɔ n s ɛ r v ɔ
cōnsessiō	k õː s ɛ s s i oː
cōnsessiō	k ɔ n s ɛ s s i ɔ
cōnsīderābilis	k õː s iː d̪ ɛ r aː b ɪ lʲ ɪ s
cōnsīderābilis	k ɔ n s i d̪ ɛ r aː b i l i s
cōnsīderantia	k õː s iː d̪ ɛ r a n̪ t̪ i a
cōnsīderantia	k ɔ n s i d̪ ɛ r a n t͡s i a
cōnsīderātus	k õː s iː d̪ ɛ r aː t̪ ʊ s
cōnsīderātus	k ɔ n s i d̪ ɛ r aː t̪ u s
cōnsīderō	k õː s iː d̪ ɛ r oː
cōnsīderō	k ɔ n s iː d̪ ɛ r ɔ
cōnsidius	k õː s ɪ d̪ i ʊ s
cōnsidius	k ɔ n s iː d̪ i u s
cōnsīdō	k õː s iː d̪ oː
cōnsīdō	k ɔ n s iː d̪ ɔ
cōnsīgnō	k õː s iː ŋ n oː
cōnsīgnō	k ɔ n s i ɲ ɲ ɔ
cōnsilēscō	k õː s ɪ l eː s k oː
cōnsilēscō	k ɔ n s i l ɛ s k ɔ
cōnsiliārius	k õː s ɪ lʲ i aː r i ʊ s
cōnsiliārius	k ɔ n s i l i aː r i u s
cōnsiliātor	k õː s ɪ lʲ i aː t̪ ɔ r
cōnsiliātor	k ɔ n s i l i aː t̪ ɔ r
cōnsilīnum	k õː s ɪ lʲ iː n ʊ̃ˑ
cōnsilīnum	k ɔ n s i l iː n u m
cōnsilior	k õː s ɪ lʲ i ɔ r
cōnsilior	k ɔ n s iː l i ɔ r
cōnsiliōsus	k õː s ɪ lʲ i oː s ʊ s
cōnsiliōsus	k ɔ n s i l i ɔː z u s
cōnsilium	k õː s ɪ lʲ i ʊ̃ˑ
cōnsilium	k ɔ n s iː l i u m
cōnsimilis	k õː s ɪ m ɪ lʲ ɪ s
cōnsimilis	k ɔ n s iː m i l i s
cōnsimilō	k õː s ɪ m ɪ ɫ̪ oː
cōnsimilō	k ɔ n s iː m i l ɔ
cōnsipiō	k õː s ɪ p i oː
cōnsipiō	k ɔ n s iː p i ɔ
cōnsistō	k õː s ɪ s t̪ oː
cōnsistō	k ɔ n s i s t̪ ɔ
cōnsistōriānus	k õː s ɪ s t̪ oː r i aː n ʊ s
cōnsistōriānus	k ɔ n s i s t̪ ɔ r i aː n u s
cōnsobrīna	k õː s ɔ b r iː n a
cōnsobrīna	k ɔ n s ɔ b r iː n a
cōnsobrīnus	k õː s ɔ b r iː n ʊ s
cōnsobrīnus	k ɔ n s ɔ b r iː n u s
cōnsocer	k õː s ɔ k ɛ r
cōnsocer	k ɔ n s ɔ t͡ʃ ɛ r
cōnsociābilis	k õː s ɔ k i aː b ɪ lʲ ɪ s
cōnsociābilis	k ɔ n s ɔ t͡ʃ i aː b i l i s
cōnsociātiō	k õː s ɔ k i aː t̪ i oː
cōnsociātiō	k ɔ n s ɔ t͡ʃ i aː t͡s i ɔ
cōnsociō	k õː s ɔ k i oː
cōnsociō	k ɔ n s ɔː t͡ʃ i ɔ
cōnsocius	k õː s ɔ k i ʊ s
cōnsocius	k ɔ n s ɔː t͡ʃ i u s
cōnsōlābilis	k õː s oː ɫ̪ aː b ɪ lʲ ɪ s
cōnsōlābilis	k ɔ n s ɔ l aː b i l i s
cōnsōlāmen	k õː s oː ɫ̪ aː m ɛ n
cōnsōlāmen	k ɔ n s ɔ l aː m ɛ n
cōnsōlātiō	k õː s oː ɫ̪ aː t̪ i oː
cōnsōlātiō	k ɔ n s ɔ l aː t͡s i ɔ
cōnsōlātīvus	k õː s oː ɫ̪ aː t̪ iː w ʊ s
cōnsōlātīvus	k ɔ n s ɔ l a t̪ iː v u s
cōnsōlātor	k õː s oː ɫ̪ aː t̪ ɔ r
cōnsōlātor	k ɔ n s ɔ l aː t̪ ɔ r
cōnsōlātōrī	k õː s oː ɫ̪ aː t̪ oː r iː
cōnsōlātōrī	k ɔ n s ɔ l a t̪ ɔː r i
cōnsōlātōrius	k õː s oː ɫ̪ aː t̪ oː r i ʊ s
cōnsōlātōrius	k ɔ n s ɔ l a t̪ ɔː r i u s
cōnsolida	k õː s ɔ lʲ ɪ d̪ a
cōnsolida	k ɔ n s ɔː l i d̪ a
cōnsolidā	k õː s ɔ lʲ ɪ d̪ aː
cōnsolidā	k ɔ n s ɔː l i d̪ a
cōnsolidam	k õː s ɔ lʲ ɪ d̪ ãˑ
cōnsolidam	k ɔ n s ɔː l i d̪ a m
cōnsolidās	k õː s ɔ lʲ ɪ d̪ aː s
cōnsolidās	k ɔ n s ɔː l i d̪ a s
cōnsolidātiō	k õː s ɔ lʲ ɪ d̪ aː t̪ i oː
cōnsolidātiō	k ɔ n s ɔ l i d̪ aː t͡s i ɔ
cōnsolidātor	k õː s ɔ lʲ ɪ d̪ aː t̪ ɔ r
cōnsolidātor	k ɔ n s ɔ l i d̪ aː t̪ ɔ r
cōnsolidīs	k õː s ɔ lʲ ɪ d̪ iː s
cōnsolidīs	k ɔ n s ɔː l i d̪ i s
cōnsolidō	k õː s ɔ lʲ ɪ d̪ oː
cōnsolidō	k ɔ n s ɔː l i d̪ ɔ
cōnsōlō	k õː s oː ɫ̪ oː
cōnsōlō	k ɔ n s ɔː l ɔ
cōnsōlor	k õː s oː ɫ̪ ɔ r
cōnsōlor	k ɔ n s ɔː l ɔ r
cōnsonant	k õː s ɔ n a n̪ t̪
cōnsonant	k ɔ n s ɔ n a n̪ t̪
cōnsonō	k õː s ɔ n oː
cōnsonō	k ɔ n s ɔ n ɔ
cōnsonus	k õː s ɔ n ʊ s
cōnsonus	k ɔ n s ɔ n u s
cōnsōpiō	k õː s oː p i oː
cōnsōpiō	k ɔ n s ɔː p i ɔ
cōnsors	k õː s ɔ r s
cōnsors	k ɔ n s ɔ r s
cōnsortiō	k õː s ɔ r t̪ i oː
cōnsortiō	k ɔ n s ɔ r t͡s i ɔ
cōnspargō	k õː s p a r ɡ oː
cōnspargō	k ɔ n s p a r ɡ ɔ
cōnspectus	k õː s p ɛ k t̪ ʊ s
cōnspectus	k ɔ n s p ɛ k t̪ u s
cōnspergō	k õː s p ɛ r ɡ oː
cōnspergō	k ɔ n s p ɛ r ɡ ɔ
cōnspicābundus	k õː s p ɪ k aː b ʊ n̪ d̪ ʊ s
cōnspicābundus	k ɔ n s p i k a b u n̪ d̪ u s
cōnspicillātus	k õː s p ɪ k ɪ l lʲ aː t̪ ʊ s
cōnspicillātus	k ɔ n s p i t͡ʃ i l l aː t̪ u s
cōnspiciō	k õː s p ɪ k i oː
cōnspiciō	k ɔ n s p iː t͡ʃ i ɔ
cōnspicor	k õː s p ɪ k ɔ r
cōnspicor	k ɔ n s p i k ɔ r
cōnspicuus	k õː s p ɪ k ʊ ʊ s
cōnspicuus	k ɔ n s p iː k u u s
cōnspīrātiō	k õː s p iː r aː t̪ i oː
cōnspīrātiō	k ɔ n s p i r aː t͡s i ɔ
cōnspīrō	k õː s p iː r oː
cōnspīrō	k ɔ n s p iː r ɔ
cōnspondeō	k õː s p ɔ n̪ d̪ e oː
cōnspondeō	k ɔ n s p ɔ n̪ d̪ ɛ ɔ
cōnspuimur	k õː s p ʊ ɪ m ʊ r
cōnspuimur	k ɔ n s p uː i m u r
cōnspuō	k õː s p ʊ oː
cōnspuō	k ɔ n s p u ɔ
cōnspurcō	k õː s p ʊ r k oː
cōnspurcō	k ɔ n s p u r k ɔ
cōnstabiliō	k õː s t̪ a b ɪ lʲ i oː
cōnstabiliō	k ɔ n s t̪ a b iː l i ɔ
cōnstāns	k õː s t̪ ãː s
cōnstāns	k ɔ n s t̪ a n s
cōnstantia	k õː s t̪ a n̪ t̪ i a
cōnstantia	k ɔ n s t̪ a n t͡s i a
cōnstantīnopolis	k õː s t̪ a n̪ t̪ iː n ɔ p ɔ lʲ ɪ s
cōnstantīnopolis	k ɔ n s t̪ a n̪ t̪ i n ɔː p ɔ l i s
cōnstantīnopolis	k o n s t a n t i n ɔ b o l e s
cōnstantīnopolītānōrum	k õː s t̪ a n̪ t̪ ɪ n ɔ p ɔ lʲ ɪ t̪ a n ɔ r ʊ̃ˑ
cōnstantīnopolītānōrum	k ɔ n s t̪ a n̪ t̪ i n ɔ p ɔ l i t̪ aː n ɔ r u m
cōnstantīnopolītānōrum	k o n s t a n t e n o b o l e d a n o r õ
cōnstantīnopolītānus	k õː s t̪ a n̪ t̪ iː n ɔ p ɔ lʲ iː t̪ aː n ʊ s
cōnstantīnopolītānus	k ɔ n s t̪ a n̪ t̪ i n ɔ p ɔ l i t̪ aː n u s
cōnstantīnus	k õː s t̪ a n̪ t̪ iː n ʊ s
cōnstantīnus	k ɔ n s t̪ a n̪ t̪ iː n u s
cōnstēllātiō	k õː s t̪ eː l lʲ aː t̪ i oː
cōnstēllātiō	k ɔ n s t̪ ɛ l l aː t͡s i ɔ
cōnsternante	k õː s t̪ ɛ r n a n̪ t̪ ɛ
cōnsternante	k ɔ n s t̪ ɛ r n a n̪ t̪ ɛ
cōnstīpō	k õː s t̪ iː p oː
cōnstīpō	k ɔ n s t̪ iː p ɔ
cōnstituent	k õː s t̪ ɪ t̪ ʊ ɛ n̪ t̪
cōnstituent	k ɔ n s t̪ iː t̪ u ɛ n̪ t̪
cōnstitum	k õː s t̪ ɪ t̪ ʊ̃ˑ
cōnstitum	k ɔ n s t̪ i t̪ u m
cōnstituō	k õː s t̪ ɪ t̪ ʊ oː
cōnstituō	k ɔ n s t̪ iː t̪ u ɔ
cōnstitūtiō	k õː s t̪ ɪ t̪ uː t̪ i oː
cōnstitūtiō	k ɔ n s t̪ i t̪ uː t͡s i ɔ
cōnstitūtīve	k õː s t̪ ɪ t̪ uː t̪ iː w ɛ
cōnstitūtīve	k ɔ n s t̪ i t̪ u t̪ iː v ɛ
cōnstitūtīvus	k õː s t̪ ɪ t̪ uː t̪ iː w ʊ s
cōnstitūtīvus	k ɔ n s t̪ i t̪ u t̪ iː v u s
cōnstō	k õː s t̪ oː
cōnstō	k ɔ n s t̪ ɔ
cōnstrictiō	k õː s t̪ r ɪ k t̪ i oː
cōnstrictiō	k ɔ n s t̪ r i k t͡s i ɔ
cōnstrictor	k õː s t̪ r ɪ k t̪ ɔ r
cōnstrictor	k ɔ n s t̪ r i k t̪ ɔ r
cōnstringō	k õː s t̪ r ɪ ŋ ɡ oː
cōnstringō	k ɔ n s t̪ r i ŋ ɡ ɔ
cōnstrūctiō	k õː s t̪ r uː k t̪ i oː
cōnstrūctiō	k ɔ n s t̪ r u k t͡s i ɔ
cōnstruō	k õː s t̪ r ʊ oː
cōnstruō	k ɔ n s t̪ r u ɔ
cōnstupeō	k õː s t̪ ʊ p e oː
cōnstupeō	k ɔ n s t̪ uː p ɛ ɔ
cōnstuprō	k õː s t̪ ʊ p r oː
cōnstuprō	k ɔ n s t̪ u p r ɔ
cōnsuādeō	k õː s w aː d̪ e oː
cōnsuādeō	k ɔ n s v aː d̪ ɛ ɔ
cōnsuantae	k õː s ʊ a n̪ t̪ a e̯
cōnsuantae	k ɔ n s u a n̪ t̪ ɛ
cōnsubstantiālis	k õː s ʊ p s t̪ a n̪ t̪ i aː lʲ ɪ s
cōnsubstantiālis	k ɔ n s u p s t̪ a n t͡s i aː l i s
cōnsuēscō	k õː s w eː s k oː
cōnsuēscō	k ɔ n s v ɛ s k ɔ
cōnsuētūdō	k õː s w eː t̪ uː d̪ oː
cōnsuētūdō	k ɔ n s v ɛ t̪ uː d̪ ɔ
cōnsuētum	k õː s ʊ eː t̪ ʊ̃ˑ
cōnsuētum	k ɔ n s u ɛː t̪ u m
cōnsul	k õː s ʊ ɫ̪
cōnsul	k ɔ n s u l
cōnsulāris	k õː s ʊ ɫ̪ aː r ɪ s
cōnsulāris	k ɔ n s u l aː r i s
cōnsulāritās	k õː s ʊ ɫ̪ aː r ɪ t̪ aː s
cōnsulāritās	k ɔ n s u l aː r i t̪ a s
cōnsulāriter	k õː s ʊ ɫ̪ aː r ɪ t̪ ɛ r
cōnsulāriter	k ɔ n s u l aː r i t̪ ɛ r
cōnsulārius	k õː s ʊ ɫ̪ aː r i ʊ s
cōnsulārius	k ɔ n s u l aː r i u s
cōnsulātus	k õː s ʊ ɫ̪ aː t̪ ʊ s
cōnsulātus	k ɔ n s u l aː t̪ u s
cōnsulō	k õː s ʊ ɫ̪ oː
cōnsulō	k ɔ n s u l ɔ
cōnsultant	k õː s ʊ ɫ̪ t̪ a n̪ t̪
cōnsultant	k ɔ n s u l̪ t̪ a n̪ t̪
cōnsultante	k õː s ʊ ɫ̪ t̪ a n̪ t̪ ɛ
cōnsultante	k ɔ n s u l̪ t̪ a n̪ t̪ ɛ
cōnsultantēs	k õː s ʊ ɫ̪ t̪ a n̪ t̪ eː s
cōnsultantēs	k ɔ n s u l̪ t̪ a n̪ t̪ ɛ s
cōnsultātiō	k õː s ʊ ɫ̪ t̪ aː t̪ i oː
cōnsultātiō	k ɔ n s u l̪ t̪ aː t͡s i ɔ
cōnsultum	k õː s ʊ ɫ̪ t̪ ʊ̃ˑ
cōnsultum	k ɔ n s u l̪ t̪ u m
cōnsultus	k õː s ʊ ɫ̪ t̪ ʊ s
cōnsultus	k ɔ n s u l̪ t̪ u s
cōnsūmere	k õː s uː m ɛ r ɛ
cōnsūmere	k ɔ n s uː m ɛ r ɛ
cōnsūmere	k õː s uː m eː r ɛ
cōnsūmere	k ɔ n s u m ɛː r ɛ
cōnsummātiō	k õː s ʊ m m aː t̪ i oː
cōnsummātiō	k ɔ n s u m m aː t͡s i ɔ
cōnsummātor	k õː s ʊ m m aː t̪ ɔ r
cōnsummātor	k ɔ n s u m m aː t̪ ɔ r
cōnsummō	k õː s ʊ m m oː
cōnsummō	k ɔ n s u m m ɔ
cōnsūmō	k õː s uː m oː
cōnsūmō	k ɔ n s uː m ɔ
cōnsuō	k õː s ʊ oː
cōnsuō	k ɔ n s u ɔ
cōnsurgō	k õː s ʊ r ɡ oː
cōnsurgō	k ɔ n s u r ɡ ɔ
cōnsurrēctiō	k õː s ʊ r r eː k t̪ i oː
cōnsurrēctiō	k ɔ n s u r r ɛ k t͡s i ɔ
cōnsūtus	k õː s uː t̪ ʊ s
cōnsūtus	k ɔ n s uː t̪ u s
contābēscō	k ɔ n̪ t̪ aː b eː s k oː
contābēscō	k ɔ n̪ t̪ a b ɛ s k ɔ
contabulātiō	k ɔ n̪ t̪ a b ʊ ɫ̪ aː t̪ i oː
contabulātiō	k ɔ n̪ t̪ a b u l aː t͡s i ɔ
contabulātum	k ɔ n̪ t̪ a b ʊ ɫ̪ aː t̪ ʊ̃ˑ
contabulātum	k ɔ n̪ t̪ a b u l aː t̪ u m
contabulātūrus	k ɔ n̪ t̪ a b ʊ ɫ̪ aː t̪ uː r ʊ s
contabulātūrus	k ɔ n̪ t̪ a b u l a t̪ uː r u s
contabulō	k ɔ n̪ t̪ a b ʊ ɫ̪ oː
contabulō	k ɔ n̪ t̪ aː b u l ɔ
contābundus	k ɔ n̪ t̪ aː b ʊ n̪ d̪ ʊ s
contābundus	k ɔ n̪ t̪ a b u n̪ d̪ u s
contāctum	k ɔ n̪ t̪ aː k t̪ ʊ̃ˑ
contāctum	k ɔ n̪ t̪ a k t̪ u m
contāctus	k ɔ n̪ t̪ aː k t̪ ʊ s
contāctus	k ɔ n̪ t̪ a k t̪ u s
contāgiōsus	k ɔ n̪ t̪ aː ɡ i oː s ʊ s
contāgiōsus	k ɔ n̪ t̪ a d͡ʒ i ɔː z u s
contāminātiō	k ɔ n̪ t̪ aː m ɪ n aː t̪ i oː
contāminātiō	k ɔ n̪ t̪ a m i n aː t͡s i ɔ
contāminō	k ɔ n̪ t̪ aː m ɪ n oː
contāminō	k ɔ n̪ t̪ aː m i n ɔ
contegō	k ɔ n̪ t̪ ɛ ɡ oː
contegō	k ɔ n̪ t̪ ɛ ɡ ɔ
contemerō	k ɔ n̪ t̪ ɛ m ɛ r oː
contemerō	k ɔ n̪ t̪ ɛː m ɛ r ɔ
contemnō	k ɔ n̪ t̪ ɛ m n oː
contemnō	k ɔ n̪ t̪ ɛ m n ɔ
contemperō	k ɔ n̪ t̪ ɛ m p ɛ r oː
contemperō	k ɔ n̪ t̪ ɛ m p ɛ r ɔ
contemplābilis	k ɔ n̪ t̪ ɛ m p ɫ̪ aː b ɪ lʲ ɪ s
contemplābilis	k ɔ n̪ t̪ ɛ m p l aː b i l i s
contemplābiliter	k ɔ n̪ t̪ ɛ m p ɫ̪ aː b ɪ lʲ ɪ t̪ ɛ r
contemplābiliter	k ɔ n̪ t̪ ɛ m p l a b iː l i t̪ ɛ r
contemplābundus	k ɔ n̪ t̪ ɛ m p ɫ̪ aː b ʊ n̪ d̪ ʊ s
contemplābundus	k ɔ n̪ t̪ ɛ m p l a b u n̪ d̪ u s
contemplat	k ɔ n̪ t̪ ɛ m p ɫ̪ a t̪
contemplat	k ɔ n̪ t̪ ɛ m p l a t̪
contemplātim	k ɔ n̪ t̪ ɛ m p ɫ̪ aː t̪ ɪ̃ˑ
contemplātim	k ɔ n̪ t̪ ɛ m p l aː t̪ i m
contemplātiō	k ɔ n̪ t̪ ɛ m p ɫ̪ aː t̪ i oː
contemplātiō	k ɔ n̪ t̪ ɛ m p l aː t͡s i ɔ
contemplātīvus	k ɔ n̪ t̪ ɛ m p ɫ̪ aː t̪ iː w ʊ s
contemplātīvus	k ɔ n̪ t̪ ɛ m p l a t̪ iː v u s
