अ	ə
गोमूत्र	ɡoː.muːt̪ɾ
गोरक्षा	ɡoː.ɾək.ʃɑː
गोरिल्ला	ɡoː.ɾɪ.lɑː
गोरू	ɡoː.ɾuː
गोल	ɡoːl
गोल-मटोल	ɡoːl.mə.ʈoːl
गोलगप्पा	ɡoːl.ɡəp.pɑː
गोलबंदी	ɡoːl.bən.d̪iː
गोलमाल	ɡoːl.mɑːl
गोली	ɡoː.liː
गोलीबारी	ɡoː.liː.bɑː.ɾiː
गोश्त	ɡoːʃt̪
गौरव	ɡɔː.ɾəʋ
गौरवान्वित	ɡɔː.ɾə.ʋɑːn.ʋɪt̪
गौशाला	ɡɔː.ʃɑː.lɑː
ग्यारह	ɡjɑː.ɾəʱ
ग्यारह	ɡjɑː.ɾɑː
ग्यारह	ɡjɑː.ɾɛː
ग्रंथालय	ɡɾən.t̪ʰɑː.lɛː
ग्राहक	ɡɾɑː.ɦək
ग्रीष्म	ɡɾiːʃm
ग्रीस	ɡɾiːs
ग्लासगो	ɡlɑːs.ɡoː
ग्वारपाठा	ɡʋɑːɾ.pɑː.ʈʰɑː
ग्वाला	ɡʋɑː.lɑː
ग्वालियर	ɡʋɑː.liː.jəɾ
घ	ɡʱə
घंटा	ɡʱən.ʈɑː
घटना	ɡʱəʈ.nɑː
घटाना	ɡʱə.ʈɑː.nɑː
घटित	ɡʱə.ʈɪt̪
घटिया	ɡʱə.ʈiː.jɑː
घड़ियाल	ɡʱə.ɽiː.jɑːl
घन	ɡʱən
घनचक्कर	ɡʱən.t͡ʃək.kəɾ
घनत्व	ɡʱə.nət̪ʋ
घना	ɡʱə.nɑː
घनीय	ɡʱə.niːj
घबराना	ɡʱəb.ɾɑː.nɑː
घबराहट	ɡʱəb.ɾɑː.ɦəʈ
घमंड	ɡʱə.mənɖ
घमंडी	ɡʱə.mən.ɖiː
घमासान	ɡʱə.mɑː.sɑːn
घर	ɡʱəɾ
घरेलू	ɡʱə.ɾeː.luː
घर्षण	ɡʱəɾ.ʃən
घसीटना	ɡʱə.siːʈ.nɑː
घाटा	ɡʱɑː.ʈɑː
घाटी	ɡʱɑː.ʈiː
घात	ɡʱɑːt̪
घातीय	ɡʱɑː.t̪iːj
घाना	ɡʱɑː.nɑː
घायल	ɡʱɑː.jəl
घाव	ɡʱɑːʋ
घिरना	ɡʱɪɾ.nɑː
घी	ɡʱiː
घुँघरू	ɡʱʊ̃ɡʱ.ɾuː
घुंघरू	ɡʱʊŋɡʱ.ɾuː
घुंडी	ɡʱʊn.ɖiː
घुटना	ɡʱʊʈ.nɑː
घुड़	ɡʱʊɽ
घुड़सवार	ɡʱʊ.ɽəs.ʋɑːɾ
घुसपैठ	ɡʱʊs.pɛːʈʰ
घुसपैठिया	ɡʱʊs.pɛː.ʈʰiː.jɑː
घूंट	ɡʱuːnʈ
घूम	ɡʱuːm
घूमना-फिरना	ɡʱuːm.nɑː.pʰɪɾ.nɑː
घूर	ɡʱuːɾ
घूरना	ɡʱuːɾ.nɑː
घूर्णन	ɡʱuːɾ.nən
घूसख़ोर	ɡʱuːs.kʰoːɾ
घूसख़ोर	ɡʱuːs.xoːɾ
घूसख़ोरी	ɡʱuːs.kʰoː.ɾiː
घूसख़ोरी	ɡʱuːs.xoː.ɾiː
घृणास्पद	ɡʱɾɪ.nɑːs.pəd̪
घेरना	ɡʱeːɾ.nɑː
घेरा	ɡʱeː.ɾɑː
घेराव	ɡʱeː.ɾɑːʋ
घोंघा	ɡʱoːŋ.ɡʱɑː
घोटाला	ɡʱoː.ʈɑː.lɑː
घोड़ा	ɡʱoː.ɽɑː
घोराही	ɡʱoː.ɾɑː.ɦiː
घोल	ɡʱoːl
घोलना	ɡʱoːl.nɑː
घोषित	ɡʱoː.ʃɪt̪
ङ	ŋə
च	t͡ʃə
चंकट	t͡ʃəŋ.kəʈ
चंद	t͡ʃənd̪
चंदा	t͡ʃən.d̪ɑː
चंद्र	t͡ʃənd̪ɾ
चंद्रगुप्त	t͡ʃənd̪.ɾə.ɡʊpt̪
चंद्रग्रहण	t͡ʃənd̪.ɾəɡ.ɾɛːʱn
चंद्रमा	t͡ʃənd̪.ɾə.mɑː
चंपा	t͡ʃəm.pɑː
चकाचौंध	t͡ʃə.kɑː.t͡ʃɔːnd̪ʱ
चक्कर	t͡ʃək.kəɾ
चक्र	t͡ʃəkɾ
चक्रवर्ती	t͡ʃək.ɾə.ʋəɾ.t̪iː
चक्रव्यूह	t͡ʃək.ɾəʋ.juːʱ
चक्षुदान	t͡ʃək.ʃʊ.d̪ɑːn
चखना	t͡ʃəkʰ.nɑː
चटकारा	t͡ʃəʈ.kɑː.ɾɑː
चटगांव	t͡ʃəʈ.ɡɑ̃ːʋ
चट्टान	t͡ʃəʈ.ʈɑːn
चड्डी	t͡ʃəɖ.ɖiː
चढ़ना	tʃəɽʱn̪aː
चढ़ाई	t͡ʃə.ɽʱɑːiː
चतुराई	t͡ʃə.t̪ʊ.ɾɑːiː
चतुर्थ	t͡ʃə.t̪ʊɾt̪ʰ
चना	t͡ʃə.nɑː
चन्द्र	t͡ʃənd̪ɾ
चन्द्रमा	t͡ʃənd̪.ɾə.mɑː
चपत	t͡ʃə.pət̪
चपरासी	t͡ʃəp.ɾɑː.siː
चपेट	t͡ʃə.peːʈ
चबाना	t͡ʃə.bɑː.nɑː
चमक	t͡ʃə.mək
चमगादड़	t͡ʃəm.ɡɑː.d̪əɽ
चमची	t͡ʃəm.t͡ʃiː
चमड़ा	t͡ʃəm.ɽɑː
चमत्कार	t͡ʃə.mət̪.kɑːɾ
चमत्कारी	t͡ʃə.mət̪.kɑː.ɾiː
चयन	t͡ʃə.jən
चरण	t͡ʃə.ɾən
चरना	t͡ʃəɾ.nɑː
चरबी	tʃərbiː
चरमपंथी	t͡ʃə.ɾəm.pən.t̪ʰiː
चरवाहा	t͡ʃəɾ.ʋɑː.ɦɑː
चरागाह	t͡ʃə.ɾɑː.ɡɑːʱ
चरित्र	t͡ʃə.ɾɪt̪ɾ
चर्च	t͡ʃəɾt͡ʃ
चर्चित	ˈt͡ʃəɾ.t͡ʃɪt̪
चर्म	t͡ʃəɾm
चल	t͡ʃəl
चलचित्र	t͡ʃəl.t͡ʃɪt̪ɾ
चलचित्रण	t͡ʃəl.t͡ʃɪt̪.ɾən
चलना	t͡ʃəl.nɑː
चलवाना	t͡ʃəl.ʋɑː.nɑː
चलाना	t͡ʃə.lɑː.nɑː
चवन्नी	t͡ʃə.ʋən.niː
चवालीस	t͡ʃə.ʋɑː.liːs
चश्मा	t͡ʃəʃ.mɑː
चषक	t͡ʃə.ʃək
चाँटा	t͡ʃɑ̃ː.ʈɑː
चाँद	t͡ʃɑːnd̪
चाँदनी	t͡ʃɑːnd̪.niː
चाँदी	t͡ʃɑːn.d̪iː
चांद	t͡ʃɑːnd̪
चांदी	t͡ʃɑːn.d̪iː
चांपानेर	t͡ʃɑːm.pɑː.neːɾ
चांसलर	t͡ʃɑːns.ləɾ
चाकलेट	t͡ʃɑːk.leːʈ
चाचा	t͡ʃɑː.t͡ʃɑː
चाची	t͡ʃɑː.t͡ʃiː
चाप	t͡ʃɑːp
चाबी	t͡ʃɑː.biː
चाभी	tʃaːbʱiː
चायख़ाना	t͡ʃɑːj.kʰɑː.nɑː
चायख़ाना	t͡ʃɑːj.xɑː.nɑː
चायदान	t͡ʃɑːj.d̪ɑːn
चायदानी	t͡ʃɑːj.d̪ɑː.niː
चारपाई	t͡ʃɑːɾ.pɑːiː
चाल	t͡ʃɑːl
चालक	t͡ʃɑː.lək
चालान	t͡ʃɑːˈl̪ɑːn̪
चालीस	t͡ʃɑː.liːs
चालीसपद	t͡ʃɑː.liːs.pəd̪
चालुक्य	t͡ʃɑː.lʊkj
चाव	t͡ʃɑːʋ
चाह	t͡ʃɑːʱ
चाहत	t͡ʃɑː.ɦət̪
चाहना	t͡ʃɑːʱ.nɑː
चाहे	t͡ʃɑː.ɦeː
चिंगहई	t͡ʃɪŋ.ɡʱəiː
चिंगारी	t͡ʃɪŋ.ɡɑː.ɾiː
चिंता	t͡ʃɪn.t̪ɑː
चिक	t͡ʃɪk
चिकना	t͡ʃɪk.nɑː
चिड़िया	t͡ʃɪ.ɽiː.jɑː
चिढ़	t͡ʃɪɽʱ
चिढ़ना	t͡ʃɪɽʱ.nɑː
चिढ़ाना	t͡ʃɪ.ɽʱɑː.nɑː
चित	t͡ʃɪt̪
चित्त	t͡ʃɪt̪t̪
चित्ताकर्षक	t͡ʃɪt̪.t̪ɑː.kəɾ.ʃək
चित्रकला	t͡ʃɪt̪ɾ.kə.lɑː
चित्रकार	t͡ʃɪt̪.ɾə.kɑːɾ
चित्रकारी	t͡ʃɪt̪.ɾə.kɑː.ɾiː
चित्रण	t͡ʃɪt̪.ɾən
चित्रित	t͡ʃɪt̪.ɾɪt̪
चिथड़ा	t͡ʃɪt̪ʰ.ɽɑː
चिपकना	t͡ʃɪ.pək.nɑː
चिपकू	t͡ʃɪp.kuː
चिपचिपा	t͡ʃɪp.t͡ʃɪ.pɑː
चिमटा	t͡ʃɪm.ʈɑː
चिमनी	t͡ʃɪm.niː
चिरंजीव	t͡ʃɪ.ɾəɲ.d͡ʒiːʋ
चिरस्थायित्व	t͡ʃɪɾ.st̪ʰɑː.jɪt̪ʋ
चिरस्थायी	t͡ʃɪɾ.st̪ʰɑː.jiː
चिलम	t͡ʃɪ.ləm
चिलवन	t͡ʃɪl.ʋən
चींटा	t͡ʃiːn.ʈɑː
चीख़ना	t͡ʃiːkʰ.nɑː
चीख़ना	t͡ʃiːx.nɑː
चीज़	t͡ʃiːz
चीड़	t͡ʃiːɽ
चीता	t͡ʃiː.t̪ɑː
चीन	t͡ʃiːn
चीनी	t͡ʃiː.niː
चुंबक	t͡ʃʊm.bək
चुंबकत्व	t͡ʃʊmb.kət̪ʋ
चुंबकीय	t͡ʃʊm.bə.kiːj
चुकंदर	t͡ʃʊ.kən.d̪əɾ
चुकना	t͡ʃʊk.nɑː
चुकाना	t͡ʃʊ.kɑː.nɑː
चुगना	t͡ʃʊɡ.nɑː
चुटकी	t͡ʃʊʈ.kiː
चुटकुला	t͡ʃʊʈ.kʊ.lɑː
चुड़ैल	t͡ʃʊ.ɽɛːl
चुदाना	tʃʊd̪aːn̪aː
चुनौती	t͡ʃʊ.nɔː.t̪iː
चुपड़ना	t͡ʃʊ.pəɽ.nɑː
चुप्पी	t͡ʃʊp.piː
चुभना	t͡ʃʊbʱ.nɑː
चुम्बन	t͡ʃʊm.bən
चुम्मा	t͡ʃʊm.mɑː
चुलबुल	t͡ʃʊl.bʊl
चुल्ल	t͡ʃʊll
चुसना	tʃʊsn̪aː
चूची	t͡ʃuː.t͡ʃiː
चूज़ा	t͡ʃuː.zɑː
चूड़ी	t͡ʃuː.ɽiː
चूतड़	t͡ʃuː.t̪əɽ
चूतिया	t͡ʃuː.t̪iː.jɑː
चूना	t͡ʃuː.nɑː
चूर्ण	t͡ʃuːɾn
चूल्हा	t͡ʃuːl.ɦɑː
चूहा	t͡ʃuː.ɦɑː
चेक	t͡ʃeːk
चेचक	t͡ʃeː.t͡ʃək
चेचेन	t͡ʃeː.t͡ʃeːn
चेतना	t͡ʃeːt̪.nɑː
चेतना	t͡ʃeː.t̪ə.nɑː
चेताना	t͡ʃeː.t̪ɑː.nɑː
चेप	t͡ʃeːp
चेरापूंजी	t͡ʃeː.ɾɑː.puːɲ.d͡ʒiː
चेला	t͡ʃeː.lɑː
चेहरा	t͡ʃeːʱ.ɾɑː
चैट	t͡ʃɛːʈ
चॉकलेट	t͡ʃɔːk.leːʈ
चॉकलेट	t͡ʃɔː.kə.leːʈ
चोंच	t͡ʃoːɲt͡ʃ
चोखा	t͡ʃoː.kʰɑː
चोग़ा	t͡ʃoː.ɡɑː
चोग़ा	t͡ʃoː.ɣɑː
चोटी	t͡ʃoː.ʈiː
चोर	t͡ʃoːɾ
चोरना	t͡ʃoːɾ.nɑː
चोरी	t͡ʃoː.ɾiː
चोल	t͡ʃoːl
चौ-	t͡ʃɔː
चौंकना	t͡ʃɔːŋk.nɑː
चौंकाना	t͡ʃɔːŋ.kɑː.nɑː
चौंतीस	t͡ʃɔːn.t̪iːs
चौंसठ	t͡ʃɔːn.səʈʰ
चौड़ा	t͡ʃɔː.ɽɑː
चौताल	t͡ʃɔː.t̪ɑːl
चौथ	t͡ʃɔːt̪ʰ
चौथा	t͡ʃɔː.t̪ʰɑː
चौपाई	t͡ʃɔː.pɑːiː
चौबीस	t͡ʃɔː.biːs
चौरानवे	t͡ʃɔː.ɾɑːn.ʋeː
चौरासी	t͡ʃɔː.ɾɑː.siː
चौराहा	t͡ʃɔː.ɾɑː.ɦɑː
चौवन	t͡ʃɔː.ʋən
चौहत्तर	t͡ʃɔː.ɦət̪.t̪əɾ
च्वॉइस	t͡ʃʋɔːɪs
छ	t͡ʃʰə
छंटना	t͡ʃʰənʈ.nɑː
छंद	t͡ʃʰənd̪
छक्का	t͡ʃʰək.kɑː
छटपटाना	t͡ʃʰəʈ.pə.ʈɑː.nɑː
छटा	t͡ʃʰə.ʈɑː
छड़	t͡ʃʰəɽ
छड़ी	t͡ʃʰə.ɽiː
छतरी	t͡ʃʰət̪.ɾiː
छत्तीस	t͡ʃʰət̪.t̪iːs
छन	t͡ʃʰən
छननी	t͡ʃʰən.niː
छप्पन	t͡ʃʰəp.pən
छब्बीस	t͡ʃʰəb.biːs
छब्बीस	t͡ʃʰəb.bɪs
छमाही	t͡ʃʰə.mɑː.ɦiː
छर्रा	t͡ʃʰəɾ.ɾɑː
छल	t͡ʃʰəl
छलकना	t͡ʃʰə.lək.nɑː
छलिया	t͡ʃʰə.liː.jɑː
छली	t͡ʃʰə.liː
छविमयी	t͡ʃʰə.ʋɪ.mə.jiː
छह	tʃʰɛ(ɦ)
छाँव	t͡ʃʰɑ̃ːʋ
छांटना	t͡ʃʰɑːnʈ.nɑː
छाछ	t͡ʃʰɑːt͡ʃʰ
छाती	t͡ʃʰɑː.t̪iː
छात्रवृत्ति	t͡ʃʰɑːt̪.ɾəʋ.ɾɪt̪.t̪iː
छात्रसंघ	t͡ʃʰɑːt̪.ɾə.səŋɡʱ
छात्रावास	t͡ʃʰɑːt̪.ɾɑː.ʋɑːs
छानना	t͡ʃʰɑːn.nɑː
छाप	t͡ʃʰɑːp
छापा	t͡ʃʰɑː.pɑː
छापाख़ाना	t͡ʃʰɑː.pɑː.kʰɑː.nɑː
छापाख़ाना	t͡ʃʰɑː.pɑː.xɑː.nɑː
छापामार	t͡ʃʰɑː.pɑː.mɑːɾ
छापेख़ाना	t͡ʃʰɑː.peː.kʰɑː.nɑː
छापेख़ाना	t͡ʃʰɑː.peː.xɑː.nɑː
छायावाद	t͡ʃʰɑː.jɑː.ʋɑːd̪
छाल	tʃʰaːl
छाला	t͡ʃʰɑː.lɑː
छावनी	t͡ʃʰɑːʋ.niː
छिटकना	t͡ʃʰɪ.ʈək.nɑː
छिड़काव	t͡ʃʰɪɽ.kɑːʋ
छितराना	t͡ʃʰɪt̪.ɾɑː.nɑː
छिन	t͡ʃʰɪn
छिपाना	t͡ʃʰɪ.pɑː.nɑː
छियानवे	t͡ʃʰiː.jɑːn.ʋeː
छियालीस	t͡ʃʰiː.jɑː.liːs
छियासठ	t͡ʃʰiː.jɑː.səʈʰ
छियासी	t͡ʃʰiː.jɑː.siː
छिलका	t͡ʃʰɪl.kɑː
छिहत्तर	t͡ʃʰɪ.ɦət̪.t̪əɾ
छीनाझपटी	t͡ʃʰiː.nɑː.d͡ʒʱəp.ʈiː
छुट	t͡ʃʰʊʈ
छुट्टी	ˈtʃʰʊʈ.ʈiː
छुपना	t͡ʃʰʊp.nɑː
छुपाना	t͡ʃʰʊ.pɑː.nɑː
छूट	t͡ʃʰuːʈ
छूटना	t͡ʃʰuːʈ.nɑː
छूना	t͡ʃʰuː.nɑː
छेड़	t͡ʃʰeːɽ
छेड़छाड़	t͡ʃʰeːɽ.t͡ʃʰɑːɽ
छेद	t͡ʃʰeːd̪
छेदना	t͡ʃʰeːd̪.nɑː
छै	t͡ʃʱɛː
छोकरी	t͡ʃʰoːk.ɾiː
छोग्याल	t͡ʃʰoːɡ.jɑːl
छोटा	t͡ʃʰoː.ʈɑː
छोटू	t͡ʃʰoː.ʈuː
छोड़ना	t͡ʃʰoːɽ.nɑː
छोरा	t͡ʃʰoː.ɾɑː
छोरी	t͡ʃʰoː.ɾiː
छोला	t͡ʃʰoː.lɑː
छोले	t͡ʃʰoː.leː
ज	d͡ʒə
जँभाई	d͡ʒə̃.bʱɑːiː
जंग	d͡ʒəŋɡ
जंगम	d͡ʒəŋ.ɡəm
जंभ	d͡ʒəmbʱ
जकार्ता	d͡ʒə.kɑːɾ.t̪ɑː
जगमगाना	d͡ʒəɡ.mə.ɡɑː.nɑː
जगह	d͡ʒə.ɡɑː
जगाना	d͡ʒə.ɡɑː.nɑː
जज	d͡ʒəd͡ʒ
जज़ा	d͡ʒə.zɑː
जज़ीरा	d͡ʒə.ziː.ɾɑː
जज़्बात	d͡ʒəz.bɑːt̪
जटा	d͡ʒə.ʈɑː
जटिल	d͡ʒə.ʈɪl
जड़	d͡ʒəɽ
जताना	d͡ʒə.t̪ɑː.nɑː
जदयू	d͡ʒəd̪.juː
जन	d͡ʒən
जनकपुर	d͡ʒə.nək.pʊɾ
जनजाति	d͡ʒən.d͡ʒɑː.t̪iː
जनतंत्र	d͡ʒən.t̪ənt̪ɾ
जननी	d͡ʒən.niː
जनपद	d͡ʒən.pəd̪
जनप्रतिनिधि	d͡ʒən.pɾə.t̪ɪ.nɪ.d̪ʱiː
जनभाषा	d͡ʒən.bʱɑː.ʃɑː
जनमतसंग्रह	d͡ʒən.mət̪.səŋɡ.ɾəʱ
जनरल	d͡ʒən.ɾəl
जनवरी	d͡ʒən.ʋə.ɾiː
जनसंख्या	d͡ʒən.səŋkʰ.jɑː
जनसांख्यिकी	d͡ʒən.sɑːŋkʰ.jɪ.kiː
जनाज़ा	d͡ʒə.nɑː.zɑː
जनाधार	d͡ʒə.nɑː.d̪ʱɑːɾ
जनाब	d͡ʒə.nɑːb
जनूब	d͡ʒə.nuːb
जनूबी	d͡ʒə.nuː.biː
जनेऊ	d͡ʒə.neːuː
जन्नत	d͡ʒən.nət̪
जन्मदिन	d͡ʒə.nəm.d̪ɪn
जन्मना	d͡ʒənm.nɑː
जन्मभूमि	d͡ʒənm.bʱuː.miː
जब	d͡ʒəb
जबड़ा	d͡ʒəb.ɽɑː
जमना	d͡ʒəm.nɑː
जमशेदपुर	d͡ʒəm.ʃeːd̪.pʊɾ
जमाअत	d͡ʒə.mɑːət̪
जमाई	d͡ʒə.mɑːiː
जमाख़ोरी	d͡ʒə.maː.xoː.riː
जमात	d͡ʒə.mɑːt̪
जमाना	d͡ʒə.mɑː.nɑː
जमाव	d͡ʒə.mɑːʋ
जमीन	d͡ʒə.miːn
जमीयत	d͡ʒə.miː.jət̪
जम्हूरियत	d͡ʒəm.ɦuː.ɾiː.jət̪
जय	d͡ʒəj
जयकार	d͡ʒə.jə.kɑːɾ
जरूरी	d͡ʒə.ɾuː.ɾiː
जर्जर	d͡ʒəɾ.d͡ʒəɾ
जर्मनी	d͡ʒəɾ.mə.n̪iː
जलज	d͡ʒə.ləd͡ʒ
जलजमाव	d͡ʒəl.d͡ʒə.mɑːʋ
जलना	d͡ʒəl.nɑː
जलपान	d͡ʒəl.pɑːn
जलवा	d͡ʒəl.ʋɑː
जलसा	d͡ʒəl.sɑː
जलारेख	d͡ʒə.lɑː.ɾeːkʰ
जलाल	d͡ʒə.lɑːl
जलालाबाद	d͡ʒə.lɑːl.ɑː.bɑːd̪
जलाशय	d͡ʒə.lɑː.ʃəj
जलीय	d͡ʒə.liːj
जल्द	d͡ʒəld̪
जल्दबाज़ी	d͡ʒəld̪.bɑː.ziː
जल्दी	d͡ʒəl.d̪iː
जवार	d͡ʒə.ʋɑːɾ
जवारी	d͡ʒə.ʋɑː.ɾiː
जस्ता	d͡ʒəs.t̪ɑː
जहन्नुम	d͡ʒɛːʱn.nʊm
जहाँगीर	d͡ʒə.ɦɑ̃ː.ɡiːɾ
जहाज़	d͡ʒə.ɦɑːz
जहान	d͡ʒə.ɦɑːn
ज़	zə
ज़	d͡ʒə
ज़ंजीर	zəɲ.d͡ʒiːɾ
ज़कात	zə.kɑːt̪
ज़ख़ीरा	zə.kʰiː.ɾɑː
ज़ख़ीरा	zə.xiː.ɾɑː
ज़ख़्म	zəkʰm
ज़ख़्म	zəxm
ज़ख़्मी	zəkʰ.miː
ज़ख़्मी	zəx.miː
ज़नाना	zə.nɑː.nɑː
ज़फ़र	zə.fəɾ
ज़बान	zə.bɑːn
ज़बानी	zə.bɑː.niː
ज़ब्त	zəbt̪
ज़मानत	zə.mɑː.nət̪
ज़मीं	zə.mĩː
ज़मीन	zə.miːn
ज़मीनी	zə.miː.niː
ज़मीर	zə.miːɾ
ज़रिया	zə.ɾiː.jɑː
ज़रूर	zəruːr
ज़र्रा	zəɾ.ɾɑː
ज़लज़ला	zəl.zə.lɑː
ज़हरीला	zɛːʱ.ɾiː.lɑː
ज़हरीली	zɛːʱ.ɾiː.liː
ज़ात	zɑːt̪
ज़ायक़ा	zɑːj.kɑː
ज़ायक़ा	zɑːj.qɑː
ज़ाया	zɑː.jɑː
ज़ाहिर	zɑː.ɦɪɾ
ज़िंदा	zɪn.d̪ɑː
ज़िंदाबाद	zɪn.d̪ɑː.bɑːd̪
ज़िक्र	zɪkɾ
ज़िद	zɪd̪
ज़िला	zɪ.lɑː
ज़िलाधीश	zɪ.lɑː.d̪ʱiːʃ
ज़ीना	ziː.nɑː
ज़ीरा	ziː.ɾɑː
ज़ुल्फ़	zʊlf
ज़ुल्म	zʊlm
ज़ेवर	zeː.ʋəɾ
ज़ेहन	zɛːʱn
ज़ैतून	zɛː.t̪uːn
ज़ोर	zoːɾ
ज़ोरदार	zoːɾ.d̪ɑːɾ
ज़्यादती	zjɑː.d̪ə.t̪iː
ज़्यादा	zjɑː.d̪ɑː
जाँघ	d͡ʒɑ̃ːɡʱ
जाँघिया	d͡ʒɑ̃ː.ɡʱiː.jɑː
जाँच	d͡ʒɑ̃ːt͡ʃ
जाँचना	d͡ʒɑ̃ːt͡ʃ.nɑː
जाँबाज़	d͡ʒɑ̃ː.bɑːz
जांघ	d͡ʒɑːŋɡʱ
जाएगा	d͡ʒɑːeː.ɡɑː
जागना	d͡ʒɑːɡ.nɑː
जागरूकता	d͡ʒɑːɡ.ɾuːk.t̪ɑː
जाड़ा	d͡ʒɑː.ɽɑː
जाति	d͡ʒɑː.t̪iː
जातिगत	d͡ʒɑː.t̪ɪ.ɡət̪
जातिवाद	d͡ʒɑː.t̪iː.ʋɑːd̪
जातिवादी	d͡ʒɑː.t̪iː.ʋɑː.d̪iː
जातीय	d͡ʒɑː.t̪iːj
जादू	d͡ʒɑː.d̪uː
जादूगर	d͡ʒɑː.d̪uː.ɡəɾ
जादूगरनी	d͡ʒɑː.d̪uː.ɡəɾ.niː
जानकार	d͡ʒɑːn.kɑːɾ
जानना	ˈd͡ʒɑːn̪.n̪ɑː
जानबूझकर	d͡ʒɑːn.buːd͡ʒʱ.kəɾ
जानवर	d͡ʒɑːn.ʋəɾ
जाना	d͡ʒɑː.nɑː
जाना-पहचाना	d͡ʒɑː.nɑː.pɛːʱ.t͡ʃɑː.nɑː
जानी	d͡ʒɑː.niː
जाम	d͡ʒɑːm
जायज़	d͡ʒɑː.jəz
जायज़ा	d͡ʒɑː.jə.zɑː
जायदाद	d͡ʒɑː.jə.d̪ɑːd̪
जायफल	d͡ʒɑːj.pʰəl
जारी	d͡ʒɑː.ɾiː
जाल	d͡ʒɑːl
जाला	d͡ʒɑː.lɑː
जावा	d͡ʒɑː.ʋɑː
जासूसी	d͡ʒɑː.suː.siː
जाहिल	d͡ʒɑː.ɦɪl
जिजीविषा	d͡ʒɪ.d͡ʒiː.ʋɪ.ʃɑː
जिज्ञासा	d͡ʒɪɡ.jɑː.sɑː
जितना	d͡ʒɪt̪.nɑː
जिताना	d͡ʒɪ.t̪ɑː.nɑː
जिन	d͡ʒɪn
जिनका	d͡ʒɪn.kɑː
जिन्हें	d͡ʒɪn.ɦẽ
जिन्होंने	d͡ʒɪn.ɦoːn.neː
जिबुती	d͡ʒɪ.bʊ.t̪iː
जिमीकंद	d͡ʒɪ.miː.kənd̪
जियरा	d͡ʒiː.jə.ɾɑː
जिस	d͡ʒɪs
जिसका	d͡ʒɪs.kɑː
जिसको	d͡ʒɪs.koː
जिसने	d͡ʒɪs.neː
जिसमें	d͡ʒɪs.mẽ
जिसे	d͡ʒɪ.seː
-जी	d͡ʒiː
जी	d͡ʒiː
जीजा	d͡ʒiː.d͡ʒɑː
जीजी	d͡ʒiː.d͡ʒiː
जीतना	d͡ʒiːt̪.nɑː
जीन	d͡ʒiːn
जीरा	d͡ʒiː.ɾɑː
जीव	d͡ʒiːʋ
जीवनी	d͡ʒiːʋ.niː
जीवाश्म	d͡ʒiː.ʋɑːʃm
जुआ	d͡ʒʊɑː
जुआरी	d͡ʒʊɑː.ɾiː
जुग	d͡ʒʊɡ
जुगनू	d͡ʒʊɡ.nuː
जुगलबंदी	d͡ʒʊ.ɡəl.bən.d̪iː
जुटाना	d͡ʒʊ.ʈɑː.nɑː
जुड़ना	d͡ʒʊɽ.nɑː
जुदा	d͡ʒʊ.d̪ɑː
जुदाई	d͡ʒʊ.d̪ɑːiː
जुनून	d͡ʒʊ.nuːn
जुन्हाई	d͡ʒʊn.ɦɑːiː
जुमला	d͡ʒʊm.lɑː
जुमा	d͡ʒʊ.mɑː
जुमेरात	d͡ʒʊ.meː.ɾɑːt̪
जुर्म	d͡ʒʊɾm
जुर्माना	d͡ʒʊɾ.mɑː.nɑː
जुर्रत	d͡ʒʊɾ.ɾət̪
जुलना	d͡ʒʊl.nɑː
जुलाई	d͡ʒʊ.lɑːiː
जुलूस	d͡ʒʊ.luːs
जुस्तजू	d͡ʒʊs.t̪ə.d͡ʒuː
जूझ	d͡ʒuːd͡ʒʱ
जूझना	d͡ʒuːd͡ʒʱ.nɑː
जूड़ा	d͡ʒuː.ɽɑː
जूता	d͡ʒuː.t̪ɑː
जून	d͡ʒuːn
जेठानी	d͡ʒeː.ʈʰɑː.niː
जेद्दा	d͡ʒeːd̪.d̪ɑː
जेब	d͡ʒeːb
जैकबाबाद	d͡ʒɛːk.bɑː.bɑːd̪
जैसा	d͡ʒɛː.sɑː
जो	d͡ʒoː
जोंक	d͡ʒoːŋk
जोखना	d͡ʒoːkʰ.nɑː
जोखिम	d͡ʒoː.kʰɪm
जोड़ना	d͡ʒoːɽ.nɑː
जोत	d͡ʒoːt̪
जोतना	d͡ʒoːt̪.nɑː
जोधपुर	d͡ʒoːd̪ʱ.pʊɾ
जोश	d͡ʒoːʃ
जोशीला	d͡ʒoː.ʃiː.lɑː
जोहना	d͡ʒoːʱ.nɑː
जौ	d͡ʒɔː
जौहर	d͡ʒɔː.ɦəɾ
ज्ञ	ɡj
ज्ञात	ɡjɑːt̪
ज्ञाता	ɡjɑː.t̪ɑː
ज्ञातृत्व	ɡjɑːt̪.ɾɪt̪ʋ
ज्ञान	ɡjɑːn
ज्ञानकोष	ɡjɑːn.koːʃ
ज्ञानवर्धन	ɡjɑːn.ʋəɾ.d̪ʱən
ज्यादा	d͡ʒjɑː.d̪ɑː
ज्यों	d͡ʒjõː
ज्वर	d͡ʒʋəɾ
ज्वार	d͡ʒʋɑːɾ
ज्वालामुखी	dʒʋaːlaːmʊkʰiː
झ	d͡ʒʱə
झंझट	d͡ʒʱəɲ.d͡ʒʱəʈ
झक्कड़	d͡ʒʱək.kəɽ
