a	ɑː
demented	dɪmɛntɪd
dementia	dɪmɛnʃə
demesne	dɪmeɪn
demesne	dɪmiːn
demeter	dəmiːtəɹ
demeter	dɛmɪtəɹ
demigod	dɛmɪɡɑd
demilitarize	dɪmɪlɪtəɹaɪz
demimonde	dɛmimɑnd
demise	dɪmaɪz
demisexual	dɛmiːsɛkʃuəl
demisexuality	dɛmiːsɛkʃuælitiː
demission	dəmɪʃən
demiurge	dɛmɪɝdʒ
demiurge	dɛmiɚdʒ
demiurgic	dɛmiɝdʒɪk
demob	dimɑb
democracy	dɪmɑkɹəsi
democrat	dɛməkɹæt
democratically	dɛməkɹætɪkəli
democratic	dɛməkɹætɪk
demonagogue	dəmɒnəɡɒɡ
demon	diːmən
demonianism	dɪmoʊniənɪzəm
demonology	diːmənɑːlədʒi
demonstrable	dɛmənstɹəbl̩
demonstrable	dɪmɑnstɹəbl̩
demonstratable	dɛmənstɹeɪtəbl
demonstrate	dɛmənstɹeɪt
demonstrative	dəmɑnstɹətɪv
demonstrative	dɪmɑnstɹətɪv
demos	dɛmoʊs
demosthenes	dɪmɒsθəniːz
demote	dɪmoʊt
demotic	dɪmɑtɪk
demotivate	diːmoʊtɪveɪt
dems	dɛmz
demulcent	dəməlsənt
demulcent	dɪmʌlsənt
demur	dɪmɝ
demure	dɪmjʊɹ
demurral	dɪmɝəl
demurrer	dɛmjɜːɹəɹ
dena'ina	dənaːinə
denali	dɨnɑːli
denary	diːnəɹi
denary	dɪnɛɹi
den	dɛn
dene	dɛneɪ
dene	diːn
dengue	dɛŋɡeɪ
dengue	dɛŋɡi
denholm	dɛnəm
denial	dɪnaɪəl
denied	dɪnaɪd
denier	dɪnaɪəɹ
denigrate	dɛnɪɡɹeɪt
denisovan	dɨniːsəvən
denizen	dɛnɪzən
denmark	dɛnmɑɹk
denominations	dɛnɒmɪneɪʃənz
denotation	diːnoʊteɪʃən
denouement	deɪnumɑ̃
dénouement	deɪnumɑ̃
dénouement	deɪnumɑnt
denounce	dənaʊns
denounce	dinaʊns
dens	dɛnz
dense	dɛns
densely	dɛnsli
density	dɛnsəti
dental	dɛntl̩
dent	dɛnt
dentilled	dɛntɪld
dentinoid	dɛntɪnɔɪd
dentiparous	dɛntɪpəɹəs
dentiroster	dɛntəɹɑstəɹ
dentistry	dɛntɪstɹi
dentro	dɛntɹoʊ
dents	dɛnts
denture	dɛntʃəɹ
denuclearize	diːnjuːkliəɹaɪz
denude	dɪnjuːd
denunciator	dɪnʌnsieɪtəɹ
denver	dɛnvɚ
deny	dɪnaɪ
deodar	diːəʊdɑː
deodorant	dioʊdəɹənt
deontic	diːɒntɪk
depart	dɪpɑɹt
departed	dɪpɑɹtɪd
department	dəpɑɹtmənt
depend	dɪpɛnd
depended	dɪpɛndɪd
dependent	dɪpɛndənt
depends	dɪpɛndz
deperm	dipɝm
dephasing	difeɪzɪŋ
dephlogisticate	diflɑd͡ʒɪstɪkeɪt
depict	dɪpɪkt
depilation	dɛpɪleɪʃən
deplatform	dɪplætfɔɹm
deplete	dɪpliːt
depletion	dɪpliːʃən
deplore	dɪplɔɹ
deploy	dɪplɔɪ
deployment	dɪplɔɪmənt
depolarize	diːpəʊləɹaɪz
depoliticization	diːpəlɪtɪsaɪzeɪʃən
depoliticize	diːpəlɪtɪsaɪz
depolymerase	diːpɒlɪməɹeɪz
depolymerization	dipɑliməɹɪzeɪʃən
depolymerize	diːpɒlɪməɹaɪz
deponent	dipoʊnənt
depopulative	diːpopjʊleɪtɪv
depopulative	diːpɒpjʊlətɪv
deport	dɪpɔɹt
deportment	dɪpɔɹtmənt
depose	dəpoʊz
depose	dipoʊz
depositary	dɪpɑzɪtɛɹi
deposit	dɨpɑzɪt
deposition	dɛpəzɪʃən
depository	dɪpɑzɪtɔɹi
depot	dɛpoʊ
depot	diːpoʊ
depravity	dəpɹævɪti
deprecation	dɛpɹɪkeɪʃən
depressant	dɪpɹɛsənt
depress	dɪpɹɛs
depressed	dɪpɹɛst
depressing	dɪpɹɛsɪŋ
depression	dəpɹɛʃən
depressive	dɪpɹɛsɪv
deprived	dɪpɹaɪvd
deprive	dɪpɹaɪv
depth	dɛpθ
depths	dɛpθs
depuration	dɛpjʊɹeɪʃən
deputation	dɛpjuːteɪʃən
depute	dɛpjuːt
depute	dɪpjuːt
deputize	dɛpjutaɪz
deputy	dɛpəti
deputy	dɛpjəti
deque	dɛk
dequeue	diːkjuː
deracinate	dɪɹæsɪnaɪt
deradicalize	diːɹædɪkəlaɪz
derail	dəɹeɪl
derail	diːɹeɪl
derailleur	dəɹeɪlɚ
derailleur	dəɹeɪljə
derange	diɹeɪndʒ
deray	dɪɹeɪ
derby	dɝbi
der	dɜː
derecho	dəɹeɪtʃoʊ
deregulatory	diːɹɛɡjulətɔɹi
dereham	dɪəɹəm
derelict	dɛɹəlɪkt
dereliction	dɛɹɪlɪkʃən
derf	dɝf
derg	dɜːɹɡ
deride	dɪɹaɪd
derisive	dɪɹaɪsɪv
derisive	dɪɹɪsɪv
derisively	dɪɹaɪsɪvli
derisively	dɪɹɪzɪvli
derivation	dɛɹɪveɪʃən
derivatization	dəɹɪvətəzeɪʃən
derive	dəɹaɪv
dermatologist	dɝmətɑlədʒɪst
dermatophyte	dɚmætəfaɪt
dermatophyte	dɚmætoʊfaɪt
dermatoplastic	dɝmætəplæstɪk
dermis	dɝmɪs
dermot	dɝmət
dernier	dɚnjeɪ
derogatory	dɪɹɑɡətɔɹi
derriere	dɛɹiɛəɹ
derrière	dɛɹiɛəɹ
derring	dɛɹɪŋ
derry	dɛɹi
descend	dɪsɛnd
descended	dɪsɛndɪd
descending	dɪsɛndɪŋ
descension	dɪsɛnʃən
describe	dəskɹaɪb
describe	dɪskɹaɪb
describes	dəskɹaɪbz
descry	dɪskɹaɪ
desdemona	dɛzdɛmoʊnə
des	dɛz
desecrate	dɛsəkɹeɪ̯t
desecrate	dɛsɪkɹeɪ̯t
desecration	dɛsɨkɹejʃn̩
dese	diːz
desegregation	disɛɡɹəɡeɪ̯ʃən
deselect	diːsəlɛkt
deseret	dɛzəɹɛt
desert	dəzəɹt
desert	dɛzɚt
desert	dɪzəɹt
desert	dɪzɜːɹt
deserved	dɪzɝvd
deserve	dɪzɝv
deshler	dɛʃləɹ
desiccate	dɛsɪkeɪt
desiccate	dɛsɪkət
desiccation	dɛsɪkeɪʃən
desiderate	dɪsɪdəɹeɪt
desideratum	dəsɪdəɹɑtəm
desideratum	-ɾəm
desideratum	-zɪ-
desi	deɪsiː
designation	dɛzɪɡneɪʃən
design	dɪzaɪn
designed	dɪzaɪnd
designs	dɪzaɪnz
desinence	dɛsənəns
desipience	dɪsɪpɪəns
desirable	dɪzaɪəɹəbəl
desired	dɪzaɪɹd
desire	dizaɪɹ
desire	dɪzaɪɹ
desires	dɪzaɪɹz
desist	dɪsɪst
desk	dɛsk
desked	dɛskt
deskfast	deskfəst
desking	dɛskɪŋ
desks	dɛsks
desktop	dɛsktɒp
desktops	dɛsktɒps
desmid	dɛzmɪd
desmology	dəzmɑːləʊdʒi
desmond	dɛzmənd
despair	dɪspɛəɹ
despairer	dɪspɛɹɚ
despairing	dɪspɛəɹɪŋ
despairingly	dɪspɛəɹɪŋli
despatch	dɪspætʃ
desperation	dɛspəɹeɪʃən
despicable	dɛspɪkəbəl
despicable	dɪspɪkəbəl
despoil	dɪspɔɪl
despond	dɪspɒnd
despotic	dɛspɑtɪk
dessert	dɪzɝt
dessiatina	dɛsjətiːnə
destination	dɛstɪneɪʃən
destine	dɛstɪn
destitute	dɛstɪtuːt
destitution	dɛstɪtuːʃən
destitutions	dɛstɪtuːʃənz
destrier	dɛstɹɪə
destrier	dɛstɹiːeɪ
destroy	dɪstɹɔɪ
destroyed	dɪstɹɔɪd
destruction	dɪstɹʌkʃən
desuetude	dəsuːətuːd
desultory	dɛsəltɔɹi
desultory	dɛzəltɔɹi
desyatin	dɛsjətiːn
desynchronization	diːsɪnkɹənaɪzeɪʃən
desynchronization	diːsɪnkɹənɪzeɪʃən
desysop	diːsɪsɒp
detach	dɪtætʃ
detail	diteɪl
detail	dɪteɪl
details	diːteɪlz
details	dɪteɪlz
detained	dɨtejnd
detection	dətɛkʃən
detective	dɪtɛktɪv
detent	dɪtɛnt
détente	deɪtɒnt
deter	dɪtɜːɹ
deterioration	dɪtiːɹiɔɹeɪʃən
determinant	dɪtʌɹmɪnənt
determined	dɪtɝmɪnd
determine	dɪtɝmɪn
detonate	dɛtəneɪt
detour	diːtʊəɹ
detour	diːtɔːɹ
detox	diːtɒks
detractory	dɪtɹæktəɹi
detrending	diːtɹɛndɪŋ
detrimental	dɛtɹɪmɛntəl
detriment	dɛtɹɪmənt
detrital	ditɹaɪtəl
detritivore	dətɹaɪtəvɔɹ
detritivore	-ɾə-
detritivore	-tɹɪ-
detritivorous	dɛtɹətɪvəɹəs
detritus	dɪtɹaɪtəs
detroit	diːtɹɔɪt
detroit	dɪt͡ʃɹɔɪt
detroit	dɪtɹɔɪt
deuced	djuːsɪd
deuced	djuːst
deucedly	dusɨdli
deuce	duːs
deuterium	djuːtɪɹiəm
deuteronomy	djuːtəɹɒnəmi
deuteronomy	dʒuːtəɹɒnəmi
deutoxide	djuːtɒksaɪd
deutoxides	djuːtɒksaɪdz
deva	deɪvə
devalue	diːvæljuː
devanagari	deɪvənɑɡəɹi
devastate	dɛvəsteɪt
devastation	dɛvəsteɪʃən
devastavit	diːvəsteɪvɪt
dev	dɛv
develop	dɪvɛləp
developed	dɪvɛləpt
developer	dɪvɛləpɚ
developers	dɪvɛləpɚz
developmentals	dɪvɛləpmɛntəlz
developmentation	dɨvɛləpmənteɪʃən
development	dɪvɛləpmənt
deviance	diːvɪəns
deviate	diːvieɪt
deviate	diːviət
deviation	divieɪʃən
deviator	divieɪtɚ
device	dəvaɪs
devil	dɛvəl
devin	dɛvɪn
devious	diːviəs
devoid	dɪvɔɪd
devoir	dəvwɑː
devon	dɛvən
devon	diːvən
devotee	dɛvətiː
devotional	dɪvoʊʃənəl
devotion	dɪvoʊʃən
devout	dɪvaʊt
devs	dɛvz
dewan	dəwɑːn
dewar	duːəɹ
dewberry	dubɛɹi
dew	djuː
dew	du
dew	dʒuː
dewlap	djulæp
dewlap	dulæp
dewsbury	djuːzbəɹi
dewy	djuːi
dewy	duːi
dewy	dʒuːi
dexter	dɛkstɚ
dexterity	dɛkstɛɹɪti
dexterous	dɛkstɹəs
dextrin	dɛkstɹɪn
dezh	dɛʒ
dharma	dɑɹmə
dhikr	ðikɹ
dhimma	ðɪmma
dhimmi	ðɪmiː
dhobi	dəʊbi
dhole	doʊl
dhow	daʊ
diabetes	daɪəbiːtiːz
diabetes	daɪəbiːtɪs
diabolic	daɪəbɒlɪk
diabologue	daɪæbəlɒɡ
diachronic	daɪəkɹɑnɪk
diachrony	daɪækɹəni
diacranterian	daɪəkɹæntiɹiən
diadem	daɪədɛm
diadochi	daɪædəkaɪ
diaeresis	daɪɛɹəsɪs
diagenesis	daɪədʒɛnəsɪs
diagnose	daɪəɡnəʊz
diagnoses	daɪəɡnəʊsəz
diagnoses	daɪəɡnəʊsiz
diagnosis	daɪəɡnəʊsɪs
diagonal	daɪæɡənəl
diagonal	daɪæɡnəl
diagram	daɪəɡɹæm
dialectal	daɪəlɛktəl
dialect	daɪəlɛkt
dialectic	daɪəlɛktɪk
dialectician	daɪəlɛktɪʃən
dialectician	daɪəlɛktɪʃn
dialects	daɪəlɛkts
dialer	daɪəlɚ
dialetheism	daɪəlɛθiɪzəm
diallage	daɪælədʒi
dialog	daɪəlɑɡ
dialogical	daɪəlɑd͡ʒɪkəɫ
dialogue	daɪəlɑɡ
dialogue	daɪəlɔɡ
diamagnetic	daɪəmæɡnɛtɪk
diameter	daɪæmɪtɚ
diamondback	daɪməndbæk
diamond	daɪəmənd
diamonds	daɪəməndz
diana	daɪænə
diangle	daɪæŋɡəl
dianoetic	daɪənəʊɛtɪk
diapason	daɪəpeɪsən
diapason	daɪəpeɪzən
diaper	daɪəpɚ
diaperhood	daɪəpɚhʊd
diaperhood	daɪpɚhʊd
diaphane	daɪəfeɪn
diaphanous	daɪæfənəs
diaphoneme	daɪəfoʊnim
diaphoretic	daɪəfəɹɛtɪk
diaphragm	daɪəfɹæm
diapie	daɪpi
diapir	daɪəpɪəɹ
diarist	daɪəɹɪst
diary	daɪəɹi
diary	daɪɹi
diaspora	daɪæspɚɹə
diasporal	daɪæspəɹəl
diastase	daɪəsteɪz
diastasis	daɪəsteɪsɪs
diastema	daɪəstiːmə
diastereoselectivity	daɪəstɛəɹioʊsəlɛktɪvɪti
diastole	daɪæstəli
diathesis	daɪæθəsɪs
diathetic	daɪəθətɪk
diatomaceous	daɪətəmeɪʃəs
diatom	daɪətɑm
diatribe	daɪətɹaɪb
diauxie	daɪɔːksi
diazepam	daɪæzəpæm
dibble	dɪbəl
dicacious	daɪkeɪʃəs
dice	daɪs
diced	daɪst
dices	daɪsɪz
dicey	daɪsi
dicher	diɕɐ
dichotomic	daɪkətɒmɪk
dichotomous	daɪkɑːtəməs
dicing	daɪsɪŋ
dicings	daɪsɪŋz
dick	dɪk
dicked	dɪkt
dickensian	dɪkɛnzɪən
dickhead	dɪkhɛd
dickies	dɪkiz
dicking	dɪkɪŋ
dickings	dɪkɪŋz
dickinson	dɪkɪnsən
dickish	dɪkɪʃ
dickpic	dɪkpɪk
dicks	dɪks
dickweasel	dɪkwiːzəl
dicky	dɪki
diclofenac	daɪkloʊfənæk
dictamen	dɪkteɪmən
dictamina	dɪktæmɨnə
dictate	dɪkteɪt
dictation	dɪkteɪʃən
dictator	dɪkteɪtəɹ
dictatorship	dɪkteɪtəɹʃɪp
dictionary	dɪkʃənɛɹi
dictum	dɪktəm
di	daɪ
didactic	daɪdæktɪk
didactic	dɪdæktɪk
did	dɪd
diddest	dɪdɛst
didgeridoo	dɪdʒəɹiduː
didja	dɪdʒə
didn't	dɪdənt
dido	daɪdəʊ
didst	dɪdst
didymous	dɪdɪməs
die	daɪ
died	daɪd
diedre	dɪədri
diegetic	daɪəd͡ʒɛtɪk
dielectric	daɪəlɛktɹɪk
dieppe	diɛp
dieretic	daɪəɹɛtɪk
dies	daɪz
diesel	disəl
diesel	dizəl
diesel	diːzəl
dietary	daɪətɛɹi
dietary	daɪətɹi
diet	daɪət
dietetic	daɪətɛtɪk
dietitian	daɪətɪʃən
diff	dɪf
differ	dɪfɚ
difference	dɪfɹənts
differences	dɪfɹənsɪz
different	dɪfəɹənt
different	dɪfɹənt
differentiate	dɪfəɹɛntʃieɪt
differently	difəɹəntli
differently	difɹəntli
difficile	dɪfəsəl
difficult	dɪfɪkəlt
difficulties	dɪfɪkəltiz
difficulty	dɪfɪkəlti
diffidence	dɪfɪdəns
diffident	dɪfɪdənt
diffidently	dɪfɪdəntli
diffraction	dɪfɹækʃən
diffuse	dɪfjus
diffuse	dɪfjuz
digamma	daɪɡæmə
digamy	dɪɡəmi
dig	dɪɡ
dig	dɪd͡ʒ
digest	daɪdʒɛst
digest	dədʒɛst
digestion	daɪdʒɛstʃən
digestion	dɨdʒɛstʃən
digger	dɪɡɚ
diggs	dɪɡz
dight	daɪt
digital	dɪd͡ʒɪtəɫ
digitalis	dɪdʒɪtælɪs
digitalis	dɪdʒɪteɪlɪs
digit	dɪdʒɪt
digitigrade	dɪdʒətəɡɹeɪd
digitigrade	-ɾə
digitonin	dɪdʒɪtoʊnɪn
diglossia	daɪɡlɑsiə
dignity	dɪɡnɪti
digon	daɪɡən
digon	daɪɡɒn
digress	daɪɡɹɛs
digress	dɪɡɹɛs
digression	daɪɡɹɛʃən
digs	dɪɡz
dihedral	daɪhiːdɹəl
diktat	dɪktɑt
dilapidate	dəlæpədeɪt
dilapidate	dɪlæpɪdeɪt
dilapidation	dəlæpədeɪʃən
dilatation	daɪleɪteɪʃən
dilatation	daɪləteɪʃən
dilatation	dɪleɪteɪʃən
dilate	daɪleɪt
dilation	daɪleɪʃən
dildo	dɪldəʊ
dilemma	daɪlɛmə
dilemma	dɪlɛmə
dilettante	dɪlɪtɑnt
dilf	dɪlf
dili	diːli
dilithium	daɪlɪθɪəm
dill	dɪɫ
dillon	dɪlən
dills	dɪlz
dillseed	dɪlsiːd
dilly	dɪli
dilute	daɪlut
dilute	dɪlut
dilution	daɪluʃən
dilution	dɪluʃən
diluvian	daɪluvɪən
diluvian	dɪluvɪən
dim	dɪm
dime	daɪm
dimensional	daɪ-
dimensional	dɪmɛnʃənəl
dimension	daɪ̯mɛnʃn̩
dimension	dɨmɛnʃn̩
dimer	daɪməɹ
dimes	daɪmz
dimeter	dɪmɪtəɹ
dimethyltryptamine	daɪmɛθəltɹɪptəmiːn
diming	daɪmɪŋ
diminish	dɪmɪnɪʃ
diminutive	dəmɪnjətɪv
diminutive	dɪmɪnjʊtɪv
dimly	dɪmli
dimmed	dɪmd
dimmer	dɪməɹ
dimmest	dɪmɪst
dimming	dɪmɪŋ
dimmings	dɪmɪŋz
dimorphic	daɪmɔɹfɪk
dimp	dɪmp
dimple	dɪmpəl
dims	dɪmz
dina	diːnə
dinah	diːnə
dincha	dɪntʃə
din	dɪn
dine	daɪn
dined	daɪnd
diner	daɪnəɹ
dines	daɪnz
dinette	daɪnɛt
dingbat	dɪŋbæt
ding	dɪŋ
dinge	dɪndʒ
dinghy	dɪŋi
dingleberry	dɪŋɡəɫbɛɹi
dingle	dɪŋɡl̩
dingsda	dɪŋsda
dingus	dɪŋɡəs
dingwad	dɪŋwɑd
dingy	dɪndʒi
dink	dɪŋk
dinkey	dɪŋki
dinkum	dɪŋkəm
dinky	dɪŋki
dinna	dɪnə
dinned	dɪnd
dinner	dɪnəɹ
dinning	dɪnɪŋ
dino	daɪnoʊ
dino	dinoʊ
dins	dɪnz
diocesan	daɪɑsɪsən
diocese	daɪəsiːz
diocese	daɪəsɪs
diocletian	daɪəkliːʃən
diode	daɪoʊd
dioecy	daɪɪsi
dioestrus	daɪiːstɹəs
diomede	daɪəmiːd
diomedes	daɪəmiːdiːz
dion	diːɑn
dionysiac	daɪəniːziæk
dionysiac	daɪənɪziæk
dionysiac	diːə-
dioptrical	daɪɒptɹɪkəl
dioptric	daɪɒptɹɪk
dioxide	daɪɒksaɪd
dip	dɪp
diphone	daɪfəʊn
diphones	daɪfəʊnz
diphtheria	dɪfθiɚɹiə
diphtheria	dɪpθiɚɹiə
diphthongal	dɪfθɔŋɡəl
diphthong	dɪfθɔŋ
diphthong	dɪpθɔŋ
diplomacy	dɪploʊməsi
diplomat	dɪpləmæt
diplomatic	dɪpləmætɪk
diplomatist	dɪploʊmətɪst
dipole	daɪpoʊl
dipper	dɪpəɹ
dipping	dɪpɪŋ
dippings	dɪpɪŋz
dips	dɪps
dipsology	dɪpsɒləd͡ʒi
dipstick	dɪpstɪk
diptych	dɪptɪk
direct	daɪ̯əɹɛkt
direct	daɪɹɛkt
direct	dəɹɛkt
directed	daɪɹɛktɪd
directed	dɪɹɛktɪd
direction	daɪ̯əɹɛkʃən
direction	daɪɹɛkʃən
direction	dəɹɛkʃən
direction	dɪɹɛkʃən
directions	daɪɹɛkʃənz
directions	dɪɹɛkʃənz
director	daɪɹɛktɚ
director	dɪɹɛktɚ
dire	daɪ̯əɹ
dirempt	dɪɹɛmpt
dirempted	dɪɹɛmptɪd
dirge	dɝdʒ
dirigent	dɪɹɪdʒənt
dirigible	dɪɹədʒəbəl
dirigibles	dɪɹədʒəbəlz
dirigiste	dɪɹəʒist
dirigiste	dɪɹɪʒist
dirt	dɝt
dirty	dɝti
disablism	dɪseɪblɪzm
disablist	dɪseɪblɪst
disadvantage	dɪsədvæntɪdʒ
disaffect	dɪsəfɛkt
disaffection	dɪsəfɛkʃən
disallow	dɪsəlaʊ
disanimation	dɪsænɪmeɪʃən
disappear	dɪsəpɪɹ
disappeared	dɪsəpɪɹd
disappointed	dɪsəpɔɪntɪd
disapproval	dɪsəpɹuvəl
disaster	dɪzæstɚ
disavow	dɪsəvaʊ
disbud	dɪsbʌd
disburse	dɪsbɚs
discard	dɪskɑɹd
disc	dɪsk
discept	dɪsɛpt
discern	dɪsɝn
discern	dɪzɝn
discernible	dɪsɝnɪbl̩
discerning	dɪsɝniŋ
discerptor	dɪsɜːptə
discharged	dɪstʃɑɹdʒd
disciple	dɪsaɪpl̩
disciples	dɪsaɪpl̩z
disciplinary	dɪsəplənɛɹi
discipline	dɪsəplɪn
disclaim	dɪskleɪm
disclaimer	dɪskleɪmɚ
disclaimers	dɪskleɪmɚz
disclaims	dɪskleɪmz
disclose	dɪskləʊz
disclosure	dɪskloʊʒɚ
disco	dɪskoʊ
discographies	dɪskɒɡɹəfɪz
discography	dɪskɑɡɹəfi
discombobulate	dɪskəmbɒbjəleɪt
discomfit	dɪskʌmfɪt
discomfiting	dɪskʌmfɪtɪŋ
discomfort	dɪskʌmfɚt
disconcert	dɪskənsɝt
disconcerting	dɪskənsɝtɪŋ
disconcertingly	dɪskənsɝtɪŋli
disconnection	dɪskənɛkʃən
disconsolate	dɪskɑnsəlɪt
disconsonant	dɪskɒnsənənt
discontented	dɪskəntɛntɛd
discontentment	dɪskəntɛntmənt
discontinue	dɪskəntɪnju
discontinuity	dɪskɑntɪnuːɪti
discophilia	dɪskoʊfɪljə
discophilia	-fɪliə
discophilia	-kə-
discord	dɪskɔɹd
discordianism	dɪskɔɹdiənɪzəm
discotheque	dɪskətɛk
discotheque	dɪskoʊtɛk
discount	dɪskaʊnt
discover	dɪskʌvɚ
discovered	dɪskʌvɚd
discoverture	dɪskʌvɚtʃɚ
discoverture	dɪskʌvɚtʃʊɚ
discovery	dɪskʌvəɹi
discreet	dɪskɹiːt
discrepancy	dɪskɹɛpənsi
discrepant	dɪskɹɛpənt
discrepant	dɪskɹɪpənt
discrete	dɪskɹiːt
discretionary	dɪskɹɛʃənɛɹi
discretion	dɪskɹɛʃən
discrimination	dɪskɹɪmɪneɪʃən
discriminatory	dɪskɹɪmɪnətɔɹi
discursion	dɪskɝʒən
discus	dɪskəs
discuss	dɪskʌs
discussed	dɪskʌst
discussion	dɪskʌʃən
discussions	dɪskʌʃənz
disdain	dɪsdeɪn
dis	dɪs
diseased	dɪziːzd
disease	dɪziz
disembarkation	dɪsɪmbɑːkeɪʃən
disembogue	dɪsɪmboʊɡ
disemvowel	dɪsəmvaʊəl
disenchant	dɪsɪntʃænt
disenfranchise	dɪsɪnfɹæntʃaɪz
disenfranchisement	dɪsɪnfɹæntʃaɪzmənt
disengage	dɪsɪŋɡeɪdʒ
disengagement	dɪsɪŋɡeɪdʒmənt
disentwine	dɪsɪntwaɪn
disenvowel	dɪsənvaʊəl
disestablishment	dɪsɪstæblɪʃmənt
disfigure	dɪsfɪɡjɚ
disfixation	dɪsfɪkseɪʃən
disgrace	dɪsɡɹeɪs
disgruntled	dɪsɡɹʌntl̩d
disgruntle	dɪsɡɹʌntəl
disgruntlement	dɪsɡɹʌntəlmɪnt
disguise	dɪskaɪz
disgust	dɪskʌst
disgust	dɪsɡʌst
disgusted	dɪsɡʌstɪd
disgusting	dɪskʌstɪŋ
disgusting	dɪsɡʌstɪŋ
dishabille	-bɪl
dishabille	dɪsəbiːl
disharmonize	dɪshɑɹmənaɪz
disharmony	dɪshɑrməni
dish	dɪʃ
dishearten	dɪshɑɹtən
dished	dɪʃt
dishevelled	dɪʃɛvəld
dishing	dɪʃɪŋ
dishings	dɪʃɪŋz
dishonest	dɨsɑnɪst
dishonesty	dɪsɒnɪstɪ
dishonor	dɪsɑnəɹ
dishonour	dɪsɒnəɹ
dishwasher	dɪʃwɑʃɚ
dishy	dɪʃi
disillusionment	dɪsɪluʒənmənt
disimprovement	dɪsɪmpɹuvmənt
disincentive	dɪsɪnsɛntɪv
disinfection	dɪsɪnfɛkʃən
disinformation	dɪsɪnfɚmeɪʃən
disingenuous	dɪsɪndʒɛnjuəs
disingenuously	dɪsɪndʒɛnjuəsli
disinter	dɪsɪntɜːɹ
disinterested	dɪsɪntəɹɛstɪd
disjoint	dɪsdʒɔɪnt
disjunctive	dɪsdʒʌŋktɪv
disk	dɪsk
dislike	dɪslaɪk
dislocate	dɪsloʊkeɪt
dismantle	dɪsmæntəl
dismay	dɪsmeɪ
dismember	dɪsmɛmbəɹ
dismiss	dɪsmɪs
dismissed	dɪsmɪst
dismount	dɪsmaʊnt
disney	dɪzni
disneyland	dɪzniːlænd
disorder	dɪsɔːɹdɚ
disorientation	dɪsɔɹiɪnteiʃn̩
disorient	dɪsɔːɹiənt
disparadised	dɪspæɹədaɪst
disparadise	dɪspæɹədaɪs
disparage	dɪspæɹɪd͡ʒ
disparate	dɪspæɹət
disparate	dɪspəɹət
dispatch	dɪspætʃ
dispensable	dɪspɛnsəbəl
dispenser	dɪspɛnsə
disperse	dɪspɜ˞s
displace	dɪspleɪs
displacement	dɪspleɪsmənt
displacement	dɪzpleɪsmənt
display	dɪspleɪ
displayed	dɪspleɪd
displaying	dɪspleɪɪŋ
displeasing	dɪspliːzɪŋ
displeasure	dɪsplɛʒɚ
disport	dəspɔɹt
disposable	dɪspoʊzəbl̩
disposed	dɪspoʊzd
dispose	dɪspoʊz
disposition	dɪspəzɪʃɪn
disprove	dɪspɹuːv
dispute	dɪspjuːt
disqualification	dɪskwɑːləfɪkeɪʃn
disquietude	dɪskwaɪətud
disquietude	dɪskwaɪɪtjud
disquisition	dɪskwəzɪʃən
disrecommend	dɪsɹɛkəmɛnd
disremember	dɪsɹɪmɛmbɚ
disrepair	dɪsɹɪpɛɚ
disreputable	dɪsɹɛpjʊtəbəl
disrobe	dɪsɹoʊb
disruption	dɪsɹʌpʃən
disruptive	dɪsɹʌptɪv
dissatisfaction	dɪssætɪsfækʃən
dissatisfied	dɪssætɪsfaɪd
diss	dɪs
dissect	daɪsɛkt
dissect	dɪsɛkt
dissection	daɪsɛkʃən
dissection	dɪsɛkʃən
dissed	dɪst
dissemination	dɨsɛmɨneɪʃən
dissension	dɪsɛnʃən
dissensus	dɪsɛnsəs
dissent	dɪsɛnt
dissertate	dɪsɚteɪt
dissertation	dɪsɚteɪʃən
disservice	dɪssɝvɪs
disses	dɪsɪz
dissever	dɪsɛvɚ
dissident	dɪsɪdənt
dissimilate	dɪsɪmɪleɪt
dissing	dɪsɪŋ
dissipable	dɪsɪpɪbl̩
dissipate	dɪsɪpeɪt
dissipation	dɪsɪpeɪʃən
dissociate	dɪsoʊʃieɪt
dissociate	dɪsoʊsieɪt
dissociative	dɪsoʊʃiətɪv
dissociative	dɪsoʊsiətɪv
dissonance	dɪsənəns
dissonance	dɪsənɪns
dissonate	dɪsoneɪt
dissuade	dɪsweɪd
distaff	dɪstæf
distal	dɪstəl
distance	dɪstɪns
distaste	dɪsteɪst
distension	dɪstɛnʃən
distention	dɪstɛnʃən
distillate	dɪstɪlət
distilled	dɪstɪld
distilment	dɪstɪlmənt
distinct	dɪstɪŋkt
distinction	dɪstɪŋkʃən
distinctive	dɪstɪŋktɪv
distinctly	dɪstɪŋktli
distingue	dɪstæŋɡeɪ
distinguishable	dɪstɪŋɡwɪʃəbl̩
distinguish	dɪstɪŋɡwɪʃ
distinguished	dɪstɪŋɡwɪʃt
distinguishment	dɪstɪŋɡwɪʃmənt
distort	dɪstɔɹt
distract	dɪstɹækt
distraction	dɪstɹækʃən
distrait	dɪstɹeɪ
distress	dɪstɹɛs
distressing	dɪstɹɛsɪŋ
distributed	dɪstɹɪbjutɪd
distribute	dɪstɹɪbjut
distributing	dɪstɹɪbjutɪŋ
distribution	dɪstɹəbjuːʃən
district	dɪstɹɪkt
districts	dɪstɹɪkts
disturbance	dɪstɝbn̩s
disulfide	daɪsʊlfaɪd
disulfite	daɪsʌlfaɪt
disuniate	dɪsyunieɪt
